episode,reward
0,12.603885725195315
1,25.466146228401698
2,-98.95661368017579
3,-2.4765319868164015
4,19.93926999541829
5,4.708066277205404
6,2.4257295959309886
7,1.6342638819091775
8,7.507856681575518
9,18.308238126139322
10,39.184061686197914
11,-34.5745678762614
12,-36.170614821614585
13,11.871031589737953
14,0.7838810360514306
15,2.9076889959960917
16,4.6545314985351585
17,2.5164629674234975
18,-46.452295472330725
19,28.940622966593423
20,-28.949061404459634
21,41.41551476537272
22,0.5917233166341115
23,-9.769756395345059
24,10.384407546866857
25,-7.502330476432282
26,36.00093850537108
27,3.9228526354980504
28,-20.45200238476562
29,-1.2331651934163497
30,46.336195332291666
31,4.965336812923178
32,42.99727503710123
33,39.28584394213053
34,49.900496800740555
35,-43.711182044026685
36,30.381017472086587
37,26.00953850569661
38,-1.0857599326823029
39,-10.046699205159502
40,20.5516559826416
41,10.939695433072922
42,7.594662101904291
43,-32.29665943530273
44,-85.65386098136392
45,-4.894770070760083
46,-3.5901024663004506
47,-66.93789413130696
48,30.782461904850255
49,-58.15924103645833
50,10.144329087027993
51,-193.93579658951822
52,-27.947754000000003
53,-18.659563
54,-13.283582102311195
55,-35.888587293701164
56,-104.31936999999999
57,-90.96318414591471
58,-116.72187605948893
59,35.548709402718096
60,45.46723557817383
61,-25.36710367728678
62,-1.4699876841145851
63,52.70943641662598
64,-6.443579355940756
65,-26.395216409342446
66,-7.134428653605141
67,-179.86318121948239
68,29.717985581608076
69,-35.7999222758382
70,39.960594177246094
71,15.415604510026046
72,-107.9750958902181
73,25.030264451057946
74,-167.63073418391923
75,6.203896281901033
76,9.082187702189126
77,1.2447859589192753
78,-16.329927679866536
79,15.453221234114588
80,2.1281815463867226
81,9.065890761132806
82,-58.88997234191896
83,-73.1462308284912
84,-95.0271381953125
85,-139.92641958683265
86,-102.56519099877929
87,-92.62351363728841
88,-30.935088027872713
89,-49.607231468343095
90,14.418676735921224
91,36.824761254964194
92,-3.6687937236735024
93,-80.72553278540039
94,-32.97097380859374
95,-8.519285725390626
96,24.981006731705726
97,27.276918112556963
98,11.163611751839193
99,33.68984678504231
100,1.7109589730468713
101,33.218081211238605
102,33.334705004459636
103,46.18293832646484
104,27.208015746866863
105,39.630202328621415
106,-7.172873296061198
107,-4.347428562215176
108,17.890122170996086
109,-63.60365806372069
110,-13.036512427775051
111,-26.741853139241545
112,30.24308938745117
113,1.8667323542073575
114,19.938539165869145
115,6.493323917236315
116,36.48526509602864
117,8.467154791959638
118,-5.636157542154952
119,30.57574080409342
120,16.255288068001306
121,-7.753016818961588
122,-8.027648364697265
123,-6.762374623600261
124,24.404386149007166
125,5.869011131184895
126,21.65407002780761
127,31.931568177766934
128,-9.982633162027998
129,36.6200203680013
130,45.7080726388916
131,45.78698400737304
132,5.253713220117186
133,-9.183532202612307
134,12.660719773437496
135,-13.591177581966145
136,-56.335731124104825
137,23.799669777018227
138,23.877609037434894
139,52.538808186848954
140,-10.045413134830728
141,-18.041540909993486
142,-5.511009583618166
143,5.941667522989917
144,-4.518035628645833
145,22.02502341164551
146,25.97827947880046
147,36.750142428385416
148,-1.6170727754882819
149,3.4610518479817687
150,6.379409311067708
151,-19.15430592788086
152,16.360581124837243
153,-8.832966132014974
154,-16.877032301692708
155,41.15044979321289
156,43.69302266475424
157,15.032160382641601
158,11.705477474121091
159,-2.321015365445959
160,10.107778443229174
161,-2.5991740191080717
162,7.215384593847654
163,1.4813033016764288
164,4.944970693001304
165,11.951072336759442
166,-4.9171847277506515
167,-6.641942712662758
168,-6.452160415812178
169,-9.192162575276692
170,24.7555367258138
171,-12.894723288020831
172,-1.0350038344726564
173,15.768647115445967
174,27.06955939147136
175,-2.827398347965494
176,30.48649060512695
177,10.367037676350918
178,-0.049491794954429714
179,-12.581540508951822
180,2.7114313572184203
181,-10.175444220784502
182,-19.42838569249674
183,-1.055474513045245
184,23.484105083528647
185,-21.43504106380208
186,-38.638293850260425
187,25.003473836360673
188,-14.727553503385417
189,35.28331166293131
190,21.488222152832027
191,-5.582759577327474
192,27.715161662190752
193,-1.1475082921875004
194,-16.829131332438152
195,-5.682914939534507
196,-13.427668374576825
197,-12.61123383570963
198,53.68950525919596
199,52.471911112467446
200,9.653753675130208
201,-11.763272450423177
202,-35.54421454610188
203,25.38414437952474
204,-23.25889743754883
205,14.915884018001302
206,-2.0904552306640625
207,34.20199425446777
208,-16.082305509765625
209,-14.131387375276692
210,25.880908953767904
211,-14.071823643440755
212,18.357075380647785
213,-9.291365451757812
214,31.494265451684573
215,6.8666735796224
216,-2.8411156352050755
217,40.309724771565755
218,54.13106918334961
219,-9.309293499641928
220,45.51397186968587
221,1.2356744476888033
222,-19.77565908263346
223,41.15615432341308
224,-10.264965275976564
225,45.85987366772461
226,-16.167377124641924
227,-42.39921936128742
228,34.45974349975586
229,-18.86502101728515
230,21.99438804773763
231,6.323024532617187
232,13.211273974975578
233,-7.212055501464846
234,-12.652822351057944
235,18.92620493179524
236,-9.640021184114582
237,-9.718976371874996
238,-17.40889599101562
239,-10.483218629557289
240,-22.435496338460286
241,41.89879161555989
242,-7.553602471191406
243,46.46006435528972
244,-15.185522106998693
245,5.433863411816408
246,7.674011192862958
247,-9.615156952360024
248,-14.75033585473633
249,23.86398626057943
250,-11.670317885904945
251,-1.9068071704101563
252,-10.597801784374997
253,54.3631649017334
254,18.329459333919274
255,-11.6711825828776
256,10.453341790209961
257,51.428883870442704
258,-8.71521347301432
259,14.539552633374024
260,19.758766569319665
261,9.361044273453775
262,10.542489398763019
263,-19.122780438623046
264,-23.656826253841146
265,-17.78602585589193
266,-19.42091229609375
267,0.914943529036454
268,3.9143362924804657
269,39.27124062281087
270,35.79140583405761
271,-1.2719000243815088
272,-21.662920403727213
273,15.363186104003905
274,-3.2574798240966816
275,26.900867340706384
276,14.012462765397132
277,-6.999235367871089
278,-22.150667640039064
279,1.7325908389648437
280,-10.152792619694011
281,-13.665852589420576
282,-3.382633349194336
283,2.2618772716308557
284,-24.816435097591143
285,-16.5179287230957
286,-5.826810823795573
287,-18.618428714322917
288,-7.095386036767579
289,0.6983056784179666
290,-24.453676214274086
291,-7.512449873649084
292,9.110407261173501
293,4.29332756575521
294,-22.952309613623047
295,10.800834495491538
296,4.008018631949871
297,6.364468936735027
298,-0.7162341058430997
299,-16.489531709228515
300,-5.224150816357422
301,-9.268523769563803
302,5.387195945841469
303,17.755010688802077
304,50.76201756795247
305,-8.944895649820964
306,-24.018896832226563
307,16.319704649471028
308,-2.6120073586588575
309,-21.826333880013017
310,8.923158998559572
311,41.012598961718744
312,2.629325787207032
313,-19.547532387727863
314,-4.939971309855157
315,24.18637402903645
316,-23.470306649153645
317,-10.761824155061849
318,-20.786485069547528
319,-23.30239297444661
320,-22.340690913053383
321,11.358039948787436
322,-13.01450559296875
323,23.032468195939124
324,-3.9555625883626293
325,11.828557920572914
326,4.624722091715492
327,-15.947255150390621
328,4.188065988557942
329,-6.384218477408851
330,-22.783664856998698
331,-24.77848842672526
332,-19.816801451920572
333,-18.468798799967445
334,-15.852371798242189
335,4.644748856315104
336,12.402088411279294
337,-7.953482352392578
338,-5.719346077604162
339,-6.220062174739586
340,-18.750549151578774
341,-24.78272725234375
342,-24.864807758040364
343,31.18241678898112
344,-13.82839610546875
345,-24.073025543652342
346,21.063316249698893
347,30.822334118245443
348,-7.460806382324217
349,-25.73269520336914
350,-15.103317010807292
351,-20.419775195654296
352,-20.097509396484373
353,-25.210661167594402
354,-7.874484981608072
355,-2.0883553027506516
356,-6.71293320056966
357,-22.034435696044923
358,50.631753267504884
359,-2.5730306552897133
360,-15.027426766569011
361,28.823877458374028
362,-15.648087682259112
363,-17.562404730338542
364,-12.997598913639322
365,-7.002188874837239
366,-11.1897637695638
367,-19.2901367656901
368,-18.580718918847655
369,-25.482765073990883
370,18.51919895437012
371,33.10051980638835
372,7.912941550895178
373,-15.248760927473956
374,-3.6309873537109354
375,-2.7664908205566405
376,-1.9207245958821582
377,-26.52682342823893
378,-6.344840460937499
379,-25.46369258439127
380,-7.92225317224935
381,4.458752365006508
382,-4.357273152408851
383,-14.84968149731445
384,3.406501948266599
385,-12.070648827718102
386,-13.920578261490883
387,2.575479184977212
388,-7.80487008886719
389,7.807257642578127
390,6.003550475716148
391,-22.570029966064453
392,-0.45518297078450587
393,-3.388733674707031
394,-20.47785293118489
395,-21.138610719173176
396,-16.823813849723308
397,-24.920216530143225
398,-18.642605339078774
399,-11.798726543961587
400,-21.883109149723303
401,3.881081051888022
402,15.299500851562499
403,-14.982137040478515
404,27.392381899552408
405,-11.636594223567707
406,-2.231184392097982
407,-10.937860391666664
408,-13.476315151578774
409,-14.628080668082683
410,-12.310411566064449
411,-16.290989222070312
412,-17.482805433593747
413,-21.87608460587565
414,-15.440787309635414
415,-10.235430809716798
416,-26.134915802685544
417,-14.960742842089847
418,-20.906228712825516
419,22.190473021516926
420,-8.434780451611326
421,-15.315065443815104
422,-20.25526532125651
423,-10.451016424316407
424,10.977930992862955
425,-8.58075000841471
426,-25.500760857519527
427,-25.488398104850262
428,32.44563796201172
429,-3.465960478434245
430,2.0540269454101527
431,-3.3961861763183565
432,-14.087384917643229
433,-22.51333577692057
434,-14.292281777701826
435,2.959223313492842
436,-12.376645210058593
437,-16.495809614794922
438,-19.750474839322912
439,-25.210978154182943
440,0.8025689089192696
441,-11.123693334277343
442,-20.831499038444008
443,-25.648530328857422
444,2.01470508448079
445,-13.968080472200521
446,-16.38205531998698
447,-3.5699529938151073
448,-12.973308748925778
449,52.65788714090983
450,-17.183027785205077
451,-14.9313650667806
452,-23.340730821386718
453,-22.843206265006508
454,13.594458698274744
455,19.764158373527017
456,-13.985306442985024
457,-9.122021708430987
458,-21.333927756835937
459,-15.79413302815755
460,6.232582334602867
461,-14.846008981347655
462,-23.794959212044265
463,41.80003298881836
464,-13.772877630924478
465,4.181762388102214
466,-9.066661378776042
467,-22.202831397102862
468,-7.900865549283854
469,-12.58388209747721
470,-5.207275323323566
471,-6.344784053222658
472,-19.544542362711585
473,-22.108436605240886
474,-22.138901490527346
475,-16.933959428776042
476,-4.294452568416341
477,-11.530272158040365
478,-15.212317442464192
479,-21.41955645126953
480,-22.21571023852539
481,-25.227827620166014
482,-19.655212744856772
483,-14.511245462027995
484,-17.72879552762044
485,-16.17089560094401
486,-23.635576057389322
487,-20.759283975406902
488,-17.15132986031901
489,-20.932630805566404
490,-6.897330493880209
491,-25.400644260351562
492,-17.61890596333007
493,-6.868254635367842
494,-11.069610515234377
495,-18.875632514778644
496,-17.219585257666015
497,-21.742116712255857
498,-5.030761889998374
499,-11.099295863346356
