episode,reward
0,46.15621359869792
1,-6.406997312858067
2,-4.260165755045563
3,7.613963655680341
4,7.546578380973306
5,-22.466800711702476
6,15.643412837255855
7,-97.06409842911782
8,-47.08399784716798
9,-26.68467953626302
10,-9.446409974300128
11,-39.94868258813477
12,28.868180233610026
13,-14.762579104150394
14,18.842182201603187
15,-39.157710846435556
16,-157.51875717179362
17,-110.31418538407388
18,-2.9563260886718767
19,12.306723097233075
20,-21.33890118964844
21,-6.521968113476565
22,6.5952109041666676
23,53.67851575215657
24,14.426048376098635
25,-20.734632510660806
26,-11.751804029980466
27,33.930368360888664
28,3.3782917912434884
29,-8.671653074088542
30,-24.88039090488281
31,24.14193941361491
32,-2.310482084008792
33,35.53148814735514
34,-14.360873568717452
35,46.1948778452474
36,-6.972037246744795
37,4.262984044563798
38,54.24662907918294
39,3.219736496419263
40,-10.651820975944009
41,8.540942786653648
42,11.388115057755536
43,-9.499754130598959
44,-2.214540817138669
45,-7.45968824848633
46,-18.260265251367187
47,21.880162914664716
48,-14.323235152539059
49,31.385091193888343
50,-4.938994707722988
51,-364.51588365824375
52,-391.9111866666667
53,-378.5082577680664
54,-394.7894879788412
55,20.91034484689127
56,41.28035037655435
57,-39.097346553304035
58,30.64305425281575
59,-3.038993690999348
60,-51.860974216267905
61,-54.699488237223306
62,14.310094163248701
63,-11.317012798665363
64,-2.769557562695316
65,14.15160942960612
66,-26.204707356079098
67,0.6368225316162086
68,6.254716836865232
69,1.540835334651689
70,20.108862542480473
71,29.927093377400713
72,-12.57588369485677
73,-46.97422009309895
74,11.2584062360433
75,31.56938158870443
76,-45.13496656803384
77,32.43245549630534
78,-75.73889679203286
79,-74.6109589086914
80,-91.81315094970702
81,-54.02255980883789
82,-150.42469166748046
83,-124.41408342871094
84,-1.0421676676432317
85,-54.59222681827799
86,-0.5830334593912785
87,45.06138035409342
88,35.11916877450358
89,7.483130399593098
90,8.005358443196608
91,-114.01219904077148
92,-129.12496774409993
93,-82.69160619474283
94,-225.67197412394208
95,-92.06912730403644
96,41.163930191292316
97,17.405339360066723
98,-11.90576814191894
99,0.8855865235595767
100,-42.430524227376296
101,10.662011770670574
102,-89.63664432039386
103,-11.58406915673828
104,50.37848531357422
105,10.51489022022298
106,26.241431287003582
107,51.60545984903971
108,-0.34415009090169235
109,20.500939791097
110,-17.817251513378906
111,3.113992165722659
112,44.014826312646484
113,45.4402681342692
114,3.861888117635099
115,16.28935146622721
116,1.048120108398436
117,0.8932336521972672
118,18.827073774194336
119,51.317618687947586
120,35.82574451196289
121,21.561605632413745
122,41.80293409590658
123,-28.155561500773103
124,31.36409375001627
125,-19.068158482747396
126,-14.846516348876946
127,-0.5895687713541662
128,-23.704831134147135
129,-9.068538055989581
130,34.48812484741211
131,2.7486303874186193
132,-126.73403601725258
133,-78.7815810912679
134,33.58408085320637
135,-8.077662146199543
136,3.3004926560546908
137,-7.449928745035805
138,-5.231160915397135
139,-14.229939466503907
140,33.35869179919433
141,19.649286666585283
142,-4.451469386653646
143,-6.357522118326831
144,36.3998540242513
145,-21.588359072949217
146,-3.908399536848961
147,-31.35680275626629
148,25.500869796980794
149,18.646278610758465
150,18.549052907389324
151,-60.126544362630206
152,16.839904990763348
153,12.167568320800783
154,22.327241979817707
155,24.48500098226726
156,29.056259430541992
157,-3.838682143164064
158,-9.879501599446613
159,-56.82225835139974
160,-7.194320736287428
161,-2.2447341043945337
162,17.873696571899405
163,27.327699455541996
164,49.31998260149739
165,-8.317630953548175
166,-25.161746933642576
167,24.82154030425619
168,-6.220198161376951
169,36.4794921875
170,-20.55579292285156
171,17.65069092317708
172,7.36490200270182
173,-4.36683916043294
174,15.032863959814453
175,5.406921410302734
176,-0.9429265975423153
177,25.27684253999837
178,45.36946677283528
179,9.072823079101568
180,28.361821558268225
181,2.553637488964848
182,22.595945113134768
183,35.98589043256022
184,-6.55398974765625
185,-5.448597222355147
186,8.34029199472656
187,-5.505216945963525
188,30.79958335171712
189,-16.271369004109715
190,-56.80597186682128
191,18.32090361824544
192,3.585733700846352
193,41.753335120491535
194,6.982041434448234
195,-15.518725173990882
196,19.421001140258785
197,-6.909030162174479
198,38.1704152543864
199,5.2125679830729155
200,32.6905956046875
201,25.12998061169434
202,-13.93643780655924
203,7.460662793351237
204,-12.67281302587891
205,3.604977156608072
206,-92.75442187361654
207,36.094465381282546
208,0.5764603658854146
209,7.817172122314446
210,8.092096226481118
211,50.07602568492838
212,44.3277360876709
213,9.747917735107421
214,-37.22898763110351
215,37.05678939819336
216,-51.82452784602863
217,-45.49641353308107
218,35.67972591573893
219,34.9694669133138
220,-3.80949132934569
221,3.8286962426757896
222,-60.11389370727537
223,-0.300489068766268
224,12.689491274169919
225,-35.343545516967765
226,5.486336645906576
227,0.4661403532714843
228,32.199478079028324
229,-0.5413303019856764
230,39.264955665625
231,2.5348091283040377
232,9.83489072784017
233,4.523258784749349
234,-11.91400139156901
235,-0.5265885506673176
236,29.951880228125
237,-40.186745934692375
238,10.117191142618822
239,-10.913206442220053
240,2.4844588014078774
241,30.205747549397785
242,31.11153434760742
243,-95.70352558288573
244,2.789726268391926
245,16.576653923502608
246,17.694986759277334
247,-63.38777510717773
248,-76.809538883138
249,-79.32166619197591
250,-71.30534775699869
251,-75.17623599373371
252,-52.671479790974914
253,8.408505395100917
254,15.779511563557946
255,-6.28106386914061
256,-93.88790648706055
257,-16.139873582478835
258,-40.821621503377266
259,-32.17001037772623
260,10.890441773274734
261,11.824542020442701
262,7.274156518961594
263,23.715906087776688
264,-1.1100844710286424
265,27.134537507486982
266,-99.90888763134765
267,-65.74712581917318
268,-37.67052037353517
269,-189.52478755334474
270,16.759488157552084
271,-64.58581133532715
272,-63.44704843505858
273,-7.414622876790361
274,1.3241399357503287
275,-22.602814802408865
276,50.65653306442057
277,44.383454479606115
278,4.1617012861490865
279,-12.460602874739582
280,-36.72172982865398
281,25.634935957185878
282,-16.589074045678707
283,-40.60418817118325
284,-44.981497300537114
285,-34.02421325903322
286,-43.89122164400227
287,-66.90171613085938
288,-80.21244168098958
289,-45.10445945015461
290,-53.22462284541829
291,-83.47737798193359
292,-70.19684752856445
293,-69.95877535017902
294,-85.50323868933106
295,-90.85829302185059
296,-28.865116121988933
297,-69.85494998091633
298,-84.99717536572264
299,-47.94214720385742
300,-71.31333455110678
301,-52.908121319905604
302,-50.70235045202637
303,-1.4945122851155663
304,-5.783968279378257
305,-66.1075158580729
306,-1.3689006071777403
307,7.09730498548177
308,-18.62318802133789
309,-74.73599774804688
310,-11.998736498087567
311,-22.479026512369785
312,31.370837133170575
313,-17.01655506339519
314,-72.58341331669108
315,-86.21077917785644
316,-48.054499408040364
317,-84.70761990568033
318,-77.39098293627929
319,-87.21018202571614
320,-92.54626403845215
321,-65.916142210083
322,-89.45084662296549
323,-93.43003102787272
324,-83.99173964335122
325,-89.20635451595052
326,-68.98893810347494
327,-105.42997685799153
328,-84.60519312231446
329,-46.36682701399739
330,-75.8002705575358
331,-84.11470464953614
332,-91.83523802303058
333,-76.57950739807127
334,-91.87926354895019
335,30.491784355476888
336,-62.01022158215333
337,-74.76031404150389
338,-69.3049779251302
339,-87.06050216194662
340,-73.95926958374022
341,-73.35461999357096
342,-130.620828565389
343,-74.17332793457031
344,-89.33349133251954
345,-90.1225612816162
346,14.101977314900722
347,12.565077299137366
348,20.394587989542647
349,3.900049997558587
350,29.825826543636072
351,-67.82725796936036
352,38.25960795084635
353,-64.86620845284017
354,-10.171949186482738
355,1.4343094324707029
356,-43.24548431966146
357,24.658363995117185
358,-75.23471446606445
359,32.15622188000488
360,51.8100643157959
361,51.76992734273274
362,32.86404131538086
363,20.30697152024739
364,26.77513516023763
365,27.38420570316569
366,15.657692801188157
367,32.33871348805338
368,6.212610572102861
369,-27.18237380818684
370,-5.479422416276042
371,14.705731791536454
372,30.338407590250654
373,51.53775850931803
374,31.214769839737954
375,-1.5125344664306604
376,16.918806506306964
377,5.931749110188804
378,-27.49192264664714
379,42.542681167757166
380,-2.1161101266276034
381,14.769241000813802
382,30.232774948933912
383,-77.8024572302246
384,20.35595203678385
385,-1.8990526636555956
386,-83.7073610147705
387,19.8772767113037
388,32.34037951407877
389,53.547979990641274
390,32.815247846647125
391,-9.153945325724294
392,-93.91792448665365
393,-73.09418726000975
394,-81.05555005440267
395,-112.04804936303711
396,-67.07726021630859
397,-87.00839977697754
398,-92.48299703381346
399,-92.12394347314452
400,-103.08963846545409
401,-41.519029472737635
402,-14.366186578938803
403,-43.095512806070964
404,-68.68098492236328
405,-87.52197554907227
406,-105.46528141088868
407,-86.21114309114583
408,-96.96694804199218
409,-94.68516417081705
410,-100.46433100463867
411,-64.16180151302083
412,-64.07902570682779
413,-34.697442669270835
414,-77.28357659912109
415,15.936538920166015
416,33.88370706171061
417,-6.6516245867919865
418,-103.37902535514323
419,-87.82662708483886
420,-103.59372134464519
421,-93.3936035222168
422,-109.56528663081868
423,-91.33475537491861
424,7.536277401407877
425,-0.4645248901367343
426,34.25853729248047
427,9.168247715006515
428,44.706325129134115
429,10.60834616389974
430,37.18193689982096
431,-36.44428996736654
432,-46.08241152522786
433,-73.66149232698567
434,-54.6941304033203
435,-83.71577526017252
436,-68.60009757080077
437,-20.505199736002602
438,9.583663361979166
439,25.906317823592122
440,28.647523803523768
441,-4.236925336425789
442,16.692040730712893
443,45.74978227807617
444,42.7783060899414
445,-6.477875666422524
446,-58.41637230379232
447,-71.53754391581217
448,-64.50019133105468
449,-35.75943797115072
450,-16.904569593098945
451,-41.986179962076804
452,-23.66708481652832
453,-2.8430590290527484
454,-32.05193865535483
455,-79.62871845096842
456,-5.398111099690756
457,20.86919129158528
458,13.897051021484376
459,50.38719495137532
460,-3.346370103027349
461,-38.01371412565104
462,41.07875046962077
463,39.01410975772298
464,-17.9106596295573
465,-83.35832841711427
466,-76.1441814012044
467,-81.9144740813802
468,-51.69628745292154
469,-74.92553524702961
470,-76.81324519087727
471,-56.25907788708495
472,-108.29535064314777
473,-44.836391665242516
474,-78.78563302372233
475,-63.274470048055015
476,-92.08414254516602
477,-23.126728538940426
478,20.12093037972005
479,29.334583676684566
480,-9.617803988183596
481,5.309851998038738
482,50.54798126220703
483,36.77065612272949
484,38.80147022054037
485,29.228620949869793
486,2.9843217281738292
487,-77.44044280330405
488,-65.17670933585613
489,-88.70316505806478
490,-25.600376086100255
491,28.994458334554032
492,4.533580690527344
493,-52.85727814811197
494,19.69569563907877
495,-18.790801164062493
496,32.971402772257484
497,36.03359910510254
498,23.839125082828776
499,-48.547919091430664
