episode,reward
0,14.226025622908526
1,-10.429843706884768
2,46.740676324283854
3,-7.431657146565755
4,53.16232681274414
5,-8.133078573518882
6,-71.1185058429362
7,20.3828305211263
8,-27.88117424755859
9,-48.00611540555827
10,14.782206816569015
11,-6.4106731340331935
12,-144.33493350699868
13,19.71456369712728
14,5.224176201155595
15,-16.35811644130859
16,-80.1244979281006
17,-83.77058488171386
18,-31.993039671549475
19,-0.8183090476887998
20,-19.280821622070313
21,-172.77094677583818
22,-115.11857557942707
23,31.647027925374353
24,-76.42539670357259
25,14.41173384553222
26,-18.534270465747063
27,-136.79117087772622
28,-33.42380245426432
29,3.409851306559242
30,9.470426790104165
31,42.639176827482096
32,8.163052101481128
33,-61.95163534497068
34,-115.49405188773599
35,39.33666434004719
36,23.512541634895832
37,4.805447591471354
38,-0.022392469506840484
39,34.26057802680664
40,36.306468432714844
41,11.285943958170577
42,-83.29144786767579
43,2.9000561109537744
44,-28.68169331835937
45,-93.70783335384114
46,9.753831272664385
47,0.8597880867187513
48,-46.641800990478515
49,22.864602515079753
50,1.9677466313476657
51,-345.67244133333327
52,-402.6242413333333
53,-402.61397938232415
54,-389.77401399999997
55,20.15640453333333
56,-146.51885931648764
57,-111.6047018577474
58,-77.86086629378255
59,30.026857290047197
60,-9.326944656494138
61,18.91417759981282
62,52.92747497558594
63,-3.3254339012044243
64,-42.2164928556315
65,11.2136301788737
66,-7.21347860247396
67,-2.8730240579834003
68,-120.9627898071696
69,-19.09767515082193
70,27.892805981119785
71,42.612371602929684
72,-4.0293614552408785
73,29.46888888896484
74,-18.301588079370113
75,49.32493031368001
76,-13.600315665974932
77,-60.586014360351555
78,35.978686014811196
79,13.641696962239582
80,-5.006408157845053
81,-23.65838811396484
82,-68.30312226407877
83,-11.341018740885417
84,0.21477546424153596
85,21.902443704541014
86,-100.0654746451009
87,27.760154850992848
88,16.948901337223305
89,-112.2768914715576
90,25.354806661433912
91,33.2580912714274
92,50.74577967325846
93,-10.058111654638669
94,-111.64214201383464
95,-25.89168100524902
96,-4.701253919726563
97,42.87926950299479
98,23.827841183268227
99,14.558117381152343
100,32.839415381429035
101,41.41951050663249
102,14.376786490478512
103,30.864592804117837
104,4.358226720312501
105,34.36261217932129
106,-14.444544224121092
107,-7.660932197281899
108,12.97076839777018
109,47.58871753622233
110,15.817112940022785
111,-2.288980302571616
112,-17.846584348990888
113,3.0898104237548836
114,-3.4354147185872392
115,46.01051934660644
116,-114.44892748038737
117,16.51348922546386
118,28.800345251440433
119,26.884443891585285
120,-2.263172096630858
121,-12.061439851822914
122,-16.21864987848307
123,7.690151891821282
124,1.961723380257164
125,6.2304525767903645
126,0.21069147706705374
127,-11.09374951977539
128,-17.955940451538083
129,1.949800486067706
130,7.746074424983722
131,4.1251867039550705
132,6.636572585156249
133,-73.92530458329264
134,27.29140701871745
135,-2.8322776949869706
136,-46.66952576241048
137,36.226908365885414
138,13.309573672224937
139,-12.01540588098145
140,-5.160592752929688
141,-34.03202019458007
142,35.2016418902832
143,28.314670988476564
144,8.626419498958331
145,5.39081579308268
146,-54.74144517814126
147,19.181741215397132
148,29.205758856372064
149,2.9068617339192713
150,47.779236720426425
151,-10.317515522639974
152,38.11707624130046
153,-7.898337716764326
154,-2.354151885538741
155,41.353361997444665
156,5.711652794010414
157,-4.4145889613525355
158,33.31889825174154
159,45.33757682441406
160,-8.673665524576828
161,19.930046691202797
162,31.262679246866867
163,-0.23556824710286622
164,-15.114274127327471
165,45.57566549733073
166,-14.00532909095052
167,38.96839452213541
168,49.636271615861006
169,-11.954964700830079
170,-23.410630889404292
171,26.819974796874995
172,-11.732822006884764
173,-20.737399027018228
174,-2.518796631656902
175,-40.4639957993164
176,25.022598238313794
177,10.160286343750002
178,-16.03344118211263
179,29.14018434887695
180,-2.4855262694173206
181,5.394855786360679
182,52.472235361735024
183,2.4376701233723943
184,27.365465314900717
185,-16.011875184016922
186,-25.147419272884115
187,-17.490010662809244
188,-8.976677118505862
189,-4.616794461458335
190,8.056936001497395
191,23.55505375166829
192,2.668526720654294
193,-23.476593979150387
194,-22.421616072835285
195,11.610245264208984
196,-5.953881530126954
197,-4.1395989129069
198,-0.32413832207031135
199,-19.508068471761067
200,-10.577305535302736
201,-8.763264654606118
202,49.92173943476562
203,3.161380189314779
204,32.394796148681635
205,-16.062747001416014
206,-3.9484657287597664
207,-12.767451552766929
208,8.871281587532554
209,-10.80679860094401
210,49.873374612744136
211,47.85275541873372
212,27.577788057535805
213,-6.795318154654945
214,19.592693025553377
215,-15.201503931152345
216,-22.8215621078776
217,-24.96963408359375
218,5.17336812908529
219,-0.5675701177897139
220,17.764444026204423
221,-11.829658909863278
222,18.95955467871093
223,-15.408163720930986
224,-2.5657282436604825
225,-5.876981198372396
226,-10.079439909049478
227,48.86779956041667
228,-15.504729376953122
229,-21.28805702452799
230,-8.929952713053382
231,-11.366810863720705
232,-11.647924609163411
233,27.873672071451825
234,-12.891014841682946
235,35.41346810577799
236,-4.409330461328125
237,-14.033922948242187
238,-22.8692722664388
239,-15.977372630957035
240,0.6939591033528624
241,36.040167262972005
242,36.252694926985676
243,-32.77247496801758
244,-36.682944882690414
245,35.442651112874344
246,15.639505442692059
247,40.722332791267895
248,-6.803691138997394
249,31.888763623225913
250,23.14077426415202
251,45.151027372721344
252,40.34676638846842
253,2.236557148714193
254,20.71094406357422
255,-13.820504490087888
256,54.42675908406575
257,-10.385138277018232
258,-23.949680060823567
259,33.61304800032551
260,3.0509679200195308
261,38.63634431748861
262,-15.55726702955729
263,25.761235100170893
264,10.687071364111327
265,52.1844736735026
266,-11.390237946110023
267,15.085238341959638
268,20.37344842721354
269,-8.662351426790366
270,-21.34987868961588
271,39.4333323870524
272,10.715012675032554
273,28.515398259057623
274,27.714261142740884
275,35.41603596669921
276,-1.2720297400227878
277,14.252491258072917
