episode,action
203,"[108.467354,5.369097,48.930984,8.409049,0.44463065,120.77827,3.9549804,144.1594,14.311921,0.967546,8.0353565,]"
204,"[145.05179,6.225548,134.64029,6.4343147,0.9095308,107.17813,5.777584,13.907394,6.1065097,0.6311537,8.587635,]"
205,"[127.40076,6.62768,113.63226,6.134838,0.8729957,75.28909,2.0697742,90.49961,11.128362,0.6601971,4.5938034]"
206,"[,94.071266,6.3965726,139.31216,5.155082,0.8212533,136.91559,5.2010527,35.6166,5.6002064,0.3743084,8.978181,]"
207,"[124.43338,5.838835,107.45927,5.8604317,0.36660525,146.21716,5.1983647,85.47556,9.37237,0.68442893,8.572646,]"
208,"[130.11603,5.8292084,63.53203,5.8126783,0.9701314,66.925964,3.9725642,129.15973,5.334745,0.876176,8.634855,]"
209,"[145.52751,6.290853,33.21125,5.9136467,0.91479015,53.02705,4.655562,125.22801,10.828772,0.28221706,8.439511,]"
210,"[1.4599893e+02,6.7446318e+00,2.6898426e+01,9.9145727e+00,7.7837187e-01,1.3808484e+02,6.4814434e+00,1.2749978e+02,8.1533394e+00,1.1464551e-01,8.7658873e+00]"
211,"[57.59868,4.3648562,62.383724,12.424423,0.75862134,95.83509,5.035052,21.086952,8.116428,0.4007663,7.331697,]"
212,"[1.0410484e+02,6.4358068e+00,2.9515484e+01,6.4512763e+00,6.9764757e-01,1.1799033e+02,4.1238570e+00,1.4095789e+02,1.3826856e+01,1.2180519e-01,7.9817543e+00]"
213,"[,33.630074,6.4059505,113.5652,5.066911,0.97943974,125.09788,3.0392687,58.791092,12.462222,0.9620619,8.7871,]"
214,"[115.29874,6.572179,49.381958,7.4166546,0.26291335,35.686398,6.3199396,19.677383,11.732456,0.49325252,8.91153,]"
215,"[,77.399605,3.868489,132.7341,5.6698003,0.78125906,61.154842,2.2834425,19.4202,5.2948995,0.21137914,5.007576,]"
216,"[89.176765,5.7598095,96.63387,5.37552,0.42260748,73.20871,4.63181,59.578323,6.344133,0.63597333,8.956936,]"
217,"[141.6253,6.411297,122.505325,7.1496763,0.3378683,140.59756,6.358144,49.974197,10.228955,0.9084962,8.945501,]"
218,"[70.961266,3.860066,97.97015,6.6330614,0.76581424,67.46609,2.1917248,43.050842,8.777378,0.24241763,7.5828476,]"
219,"[141.88693,2.2919745,141.0419,6.070842,0.8853998,48.746777,5.8450947,56.357628,5.026928,0.21479866,8.578041,]"
220,"[101.307205,6.8200083,64.1652,5.3294187,0.69651216,58.425133,6.720223,88.42545,10.531171,0.1354725,8.644785,]"
221,"[,88.824036,6.9132643,51.398872,6.4423294,0.74786913,114.03979,6.366017,86.54335,7.580536,0.93762755,5.8280783,]"
222,"[101.28412,1.8887362,122.0865,7.9031105,0.50336546,145.87524,5.047494,138.45892,13.78909,0.2664216,8.792078,]"
223,"[65.26285,5.292673,30.70454,10.984316,0.91494703,82.81386,4.973228,45.87322,8.240654,0.75255823,8.7588005,]"
224,"[138.63492,3.0396261,73.99311,9.288724,0.90991926,55.866837,4.8595324,119.23428,9.746707,0.577512,8.379048,]"
225,"[,80.292465,2.4408517,99.50068,11.359463,0.4949425,38.340527,4.469192,110.0884,8.244218,0.5405179,7.5759487]"
226,"[,70.96744,6.94557,111.67977,10.421081,0.88673484,127.03619,6.927315,46.983597,8.976077,0.14728427,6.5884347,]"
227,"[,73.86137,4.0713882,57.381042,5.4377894,0.9875869,125.88627,1.7007327,21.854229,6.843994,0.1553925,8.91611,]"
228,"[83.877975,6.1487813,13.825882,5.2786474,0.9455014,57.700436,4.4165916,11.064728,10.531385,0.892012,7.331913,]"
229,"[108.4743,3.155962,115.92375,5.612897,0.60234135,115.63611,4.228069,18.00264,12.346951,0.25582424,8.485746,]"
230,"[126.81816,6.8490763,144.41855,7.0807743,0.41312534,47.42921,4.6939297,127.84811,5.38403,0.5947104,8.921579,]"
231,"[129.41963,5.082795,127.90498,9.789716,0.4371679,127.919556,6.1828804,139.35646,5.2857494,0.86709887,5.0403724,]"
232,"[121.440506,5.186629,129.00284,5.280878,0.88184273,104.64706,4.8113146,87.71475,10.78343,0.77367055,8.89232,]"
233,"[,93.73559,5.8355722,105.25823,7.5046787,0.95331466,112.982704,3.295437,120.84692,11.359707,0.2426751,8.678211,]"
234,"[111.93728,3.1831641,122.6415,6.948208,0.7498183,116.566025,1.327838,83.021996,14.540524,0.76978374,8.629617,]"
235,"[102.9461,6.2997303,113.62659,5.7377744,0.90727115,142.86827,4.0611787,110.98815,11.708059,0.4664978,8.549067,]"
236,"[103.52542,6.7583437,142.26921,9.3022375,0.86981356,66.67003,3.2601738,124.143875,6.784932,0.21419206,8.701163,]"
237,"[115.164314,6.421818,38.973644,8.155288,0.54925877,142.47055,6.63743,22.482697,13.1919155,0.45139596,8.054913,]"
238,"[108.39958,2.105028,16.76741,9.512566,0.32966435,109.93899,4.3330317,116.41504,5.2366776,0.8378554,8.891238,]"
239,"[,46.691902,2.9827948,126.65634,7.288086,0.68871087,50.033012,6.373374,11.648247,8.380504,0.9698169,8.8869,]"
240,"[,65.50304,6.814823,132.91124,8.8195095,0.9195434,145.41025,5.171046,15.296715,7.9179916,0.4757273,8.260775,]"
241,"[,68.270546,3.2866426,141.33179,9.782066,0.9510125,45.507317,6.614458,50.20858,9.1408,0.28890848,8.651316,]"
242,"[,74.01111,6.415363,134.13167,5.695445,0.14241979,67.9703,3.5927176,102.290054,7.271459,0.40383965,8.791536,]"
243,"[6.0806374e+01,2.4536903e+00,1.4196687e+02,7.4425793e+00,3.5689652e-01,3.7183567e+01,3.6230841e+00,7.1563789e+01,9.7513485e+00,1.1291492e-01,5.7890830e+00]"
244,"[146.64368,6.776729,58.097023,6.1324644,0.92104447,39.870125,5.6677504,57.38758,12.714343,0.152713,8.123414,]"
245,"[142.46242,2.9715514,53.157875,8.756418,0.19696093,132.4712,4.722297,55.93812,7.2885857,0.17515415,8.689932,]"
246,"[,91.63649,1.126781,129.82603,9.315046,0.9356588,144.21513,6.209348,90.33245,13.153461,0.38000152,8.342724,]"
247,"[93.82753,5.8200088,18.692417,8.284446,0.8359264,82.034,2.351263,47.193115,6.669119,0.63732207,8.808723,]"
248,"[,54.15444,1.8590741,122.03786,12.501322,0.89163435,121.86917,6.301881,138.84818,10.495095,0.82297814,8.899353,]"
249,"[122.09404,5.1032,73.86895,5.723968,0.16275486,146.53102,4.6838717,63.342636,11.224021,0.8871534,8.447178,]"
250,"[,34.0584,5.209083,23.639248,5.442852,0.4788332,49.62693,4.439716,127.27716,5.507927,0.53071505,8.295069,]"
251,"[148.48225,3.3137653,31.155533,6.123548,0.66323966,118.212776,1.1430576,136.78171,6.7787857,0.9432719,8.599136,]"
252,"[,62.362404,5.2578564,146.41122,5.3741465,0.95456916,42.78964,6.6616144,75.599686,9.867697,0.2770588,8.628889,]"
253,"[135.84929,3.603537,71.59428,7.3430276,0.7401577,121.47947,6.816457,68.99029,11.555239,0.62618923,7.7599993,]"
254,"[33.651814,5.585382,11.902573,5.580401,0.25122243,38.462414,1.6445172,26.263687,5.766253,0.5644019,8.775522,]"
255,"[,79.78908,5.88326,29.054,5.6932898,0.22143823,120.510506,1.1741033,31.213276,8.761101,0.4196133,8.647171,]"
256,"[132.51045,3.5850375,23.725052,6.1167955,0.902843,52.129253,1.8482137,72.47074,7.1621666,0.7853482,7.790245,]"
257,"[,90.41295,6.1131697,147.89474,6.103863,0.15215781,111.69648,4.628674,40.600426,5.4487805,0.27362996,8.628763,]"
258,"[1.02398384e+02,4.95237780e+00,1.39194275e+02,5.75543976e+00,1.10094845e-01,1.02033058e+02,6.87833118e+00,9.64086761e+01,6.21137524e+00,6.89871073e-01,8.85808372e+00]"
259,"[101.806366,1.181371,63.25309,5.9101157,0.9097862,96.9323,2.4084437,110.42045,11.259925,0.21493009,7.7619863,]"
260,"[148.26218,5.7931986,61.342506,6.419818,0.7742114,141.97237,5.6882744,143.99553,8.812412,0.7183012,8.751001,]"
261,"[127.9276,6.3673897,131.31343,7.233631,0.38924205,55.88643,6.4685626,105.143005,11.087636,0.19846788,8.630348,]"
262,"[113.477325,4.5517683,121.39954,6.036654,0.976683,114.95114,4.074891,136.1409,8.588604,0.42761004,8.2251625,]"
263,"[123.84187,1.2510765,136.92838,8.32031,0.95923424,113.09359,5.8133755,40.8816,6.160488,0.29119018,8.9587555,]"
264,"[,95.64239,5.8529263,82.831436,9.707297,0.665571,125.4248,3.4191072,48.614265,13.485488,0.13659981,8.726662,]"
265,"[1.4283730e+02,5.5111217e+00,1.2891594e+01,8.0898733e+00,3.4350836e-01,1.4548117e+02,3.7134991e+00,8.7916687e+01,6.5717750e+00,1.0249865e-01,8.6978788e+00]"
266,"[,45.208626,4.4574757,57.245823,5.2463,0.8339155,48.94331,6.3994703,148.10933,14.496746,0.86622274,7.594959,]"
267,"[,32.53771,2.986392,81.30379,5.6350236,0.38194644,132.42665,5.846363,69.361206,12.054407,0.7643247,8.74921,]"
268,"[138.94075,5.331152,90.29129,5.1888614,0.93703824,103.392914,6.1729703,148.51608,6.5372133,0.37658668,7.6657085,]"
269,"[,41.136967,6.160912,94.62425,6.790573,0.82335526,101.596596,4.668587,13.021515,6.9801803,0.13001913,7.670635,]"
270,"[118.60601,5.6921673,111.344025,5.993091,0.9795518,139.49133,5.7340055,10.442345,9.913799,0.470998,7.601312,]"
271,"[142.35492,1.6005371,101.90571,10.674456,0.6503784,106.70361,5.9758453,25.06427,5.963485,0.8706552,8.306449,]"
272,"[,87.161545,6.937999,31.534164,8.089244,0.9760978,58.124847,1.280936,110.7881,5.9687667,0.44807082,8.514017,]"
273,"[124.39748,3.8257213,144.97014,5.382701,0.52393544,148.34204,4.182939,37.35446,7.574558,0.9156705,8.881443,]"
274,"[,54.481968,3.0489745,112.820175,6.712372,0.7406264,117.305786,3.2836936,115.21622,6.1460104,0.13294673,6.6008334,]"
275,"[1.4072005e+02,6.7667751e+00,6.9989754e+01,5.9943371e+00,4.8627809e-01,1.2540283e+02,5.1199608e+00,1.1298775e+01,5.4973550e+00,1.1287129e-01,8.7549629e+00]"
276,"[,43.16137,6.024507,69.05007,6.385172,0.8873576,134.59268,6.358424,122.27678,7.7500644,0.6293497,8.446702,]"
277,"[139.47726,1.2738097,29.446697,6.010847,0.39106387,82.474,1.9163489,61.377594,9.39468,0.96605945,8.756946,]"
278,"[,47.392765,4.7118206,42.262497,6.3035717,0.7484202,146.73984,6.318487,15.012421,7.1840625,0.37168258,8.963558,]"
279,"[140.40128,1.6906674,135.53008,7.544914,0.98843443,75.6974,6.250232,63.018776,7.5036354,0.2717483,7.933505,]"
280,"[1.4894928e+02,6.3206315e+00,8.7953621e+01,5.3498874e+00,8.9016128e-01,1.4030447e+02,3.0546198e+00,1.0323271e+02,6.2997780e+00,1.3189107e-01,8.8457394e+00]"
281,"[101.772705,6.384556,134.73993,5.4289684,0.6813542,96.31147,4.680799,113.71959,5.933457,0.7709504,8.773668,]"
282,"[120.88212,6.444519,84.510864,5.1130953,0.7052991,71.86452,6.178939,32.669437,14.160243,0.93356967,8.627015,]"
283,"[128.50594,5.2960777,25.483562,5.1922693,0.6787322,74.119,1.4028668,142.585,11.762597,0.27343172,8.387602,]"
284,"[102.390114,5.7657166,119.389496,11.610878,0.46674195,59.024,5.7181807,61.270195,14.125938,0.6612962,8.985486,]"
285,"[128.24591,6.304136,133.74414,5.422463,0.9009559,82.31082,6.0800114,85.40546,7.1402764,0.2054882,8.84514,]"
286,"[,93.51989,1.8514585,125.24602,7.801319,0.7845578,98.60564,5.497281,11.292847,5.47466,0.5079398,8.446671,]"
287,"[,98.443954,4.5083933,137.19122,9.858345,0.9793643,59.35293,2.544874,17.859653,6.542011,0.155456,8.882301,]"
288,"[141.05017,6.3119392,125.51718,5.073759,0.8817923,147.87633,5.4372997,55.443756,13.736779,0.17906147,8.710209,]"
289,"[1.4841342e+02,3.4459319e+00,6.9765587e+01,7.1854758e+00,9.8548126e-01,9.7204521e+01,4.8087478e+00,9.9137726e+01,5.5856352e+00,1.2322712e-01,8.2270098e+00]"
290,"[147.34221,3.744977,109.65687,5.2378244,0.6071705,135.21442,6.8149023,62.713272,6.1776977,0.3021171,8.927302,]"
291,"[120.803925,2.565826,138.91359,6.858562,0.7700474,84.08862,3.9214547,124.08963,13.962433,0.93652844,5.57456,]"
292,"[,42.219296,1.421881,45.186058,7.853807,0.721138,102.25745,5.541195,52.318,8.954508,0.72546613,8.971786,]"
293,"[,84.2154,6.635603,129.89737,7.9543495,0.5813558,89.59865,1.197273,92.38081,5.173406,0.71344125,8.765834,]"
294,"[135.08727,4.921756,106.64438,6.210634,0.51657367,79.43134,4.174383,96.04926,5.1727314,0.8300903,8.774569,]"
295,"[134.60075,6.5310097,22.618889,6.0583344,0.8842602,67.30513,2.930022,59.879074,10.157316,0.6166221,8.065573,]"
296,"[101.65692,5.7593384,110.39246,5.551546,0.7954998,33.074875,2.5369987,86.06095,5.0214386,0.7686794,8.738217,]"
297,"[,82.08415,4.852027,74.093605,5.0470243,0.845453,147.05066,3.4041443,48.368114,6.4370227,0.42359596,7.8938785,]"
298,"[,37.068443,6.8907623,122.35003,5.7262845,0.7909022,120.5381,1.3702879,113.138954,13.945902,0.41040087,8.950352,]"
299,"[44.807396,6.4434214,15.159538,5.958945,0.66528755,97.57783,6.7078466,97.379974,9.901014,0.8918775,8.6498,]"
300,"[60.515343,6.623321,29.976593,5.9962344,0.1264584,40.079403,5.4283295,15.28492,9.005739,0.98436314,8.5,]"
301,"[,91.43376,6.129451,81.19409,5.584582,0.94962,62.68563,3.5860553,139.04732,7.858736,0.8541038,8.675103,]"
302,"[105.97449,6.297262,81.60152,5.885741,0.36956733,41.380165,4.7422748,13.954666,5.9945107,0.94203895,8.792272,]"
303,"[141.2142,6.622323,131.65485,7.7140355,0.68489873,143.00146,2.3148997,130.36618,7.4249163,0.91650903,8.935335,]"
304,"[35.417362,6.739585,66.15238,8.992838,0.6763395,69.47535,2.0771503,47.673786,8.615499,0.80189747,8.760047,]"
305,"[126.64467,3.674117,100.36846,10.981468,0.87969947,111.75029,6.4251637,37.756584,5.720845,0.7503691,8.975753,]"
306,"[,86.75465,5.895233,130.50668,12.520436,0.90987235,47.32477,6.956021,60.24476,10.052296,0.57642055,8.579043,]"
307,"[84.75891,6.037289,17.752045,6.1358347,0.923334,67.83895,5.393715,40.793255,5.154019,0.76036835,8.989516,]"
308,"[,81.21377,3.3648942,133.92609,11.672005,0.73600173,116.83435,5.423113,76.49777,9.910855,0.17687494,8.712596,]"
309,"[,95.70443,1.6945443,107.38121,8.770828,0.12179014,69.40139,2.589528,100.47742,5.0525775,0.80361724,8.229958,]"
310,"[,94.86091,6.783042,41.439034,6.3652344,0.91847134,148.83942,3.7814999,41.261063,5.552149,0.23923796,8.788605,]"
311,"[,44.85837,5.9936,99.086075,5.2799573,0.5468109,79.23346,6.7535167,146.1124,12.865446,0.16258097,6.3821163,]"
312,"[139.77356,5.168771,90.507935,5.078291,0.31613877,67.20659,4.8557363,128.64943,12.714087,0.7396718,8.611225,]"
313,"[42.51433,6.6964874,34.078373,5.0459223,0.49751472,83.910835,4.158007,18.206951,11.656685,0.39814445,8.631632,]"
314,"[131.09566,4.9625587,25.484505,5.741727,0.8610419,111.94212,2.2327209,41.329163,7.9796777,0.21733877,8.798886,]"
315,"[147.1405,6.590339,102.47174,9.679909,0.56353605,48.900455,6.656105,139.50168,10.631659,0.90041417,8.606519,]"
316,"[141.36407,3.0076406,42.399147,5.1590195,0.9886664,62.71939,6.536689,67.34657,7.06942,0.7092572,7.84543,]"
317,"[130.73973,6.3853254,79.947365,5.0919695,0.5190885,106.42817,5.357217,59.899635,5.53086,0.61589944,8.771381,]"
318,"[,87.56366,6.8165054,146.83948,5.339368,0.330992,139.53613,6.475936,72.01946,10.920879,0.8584559,6.466909,]"
319,"[125.701645,4.4680095,61.08251,5.6112585,0.9516677,31.628208,6.976349,13.999748,6.497004,0.2909357,8.763538,]"
320,"[115.20703,6.047743,66.13053,6.1596375,0.96478224,39.862854,5.4042006,83.18256,5.424677,0.93072975,8.934745,]"
321,"[,70.1099,3.267565,30.214584,6.5467253,0.5384426,114.653404,6.283123,67.89975,6.972232,0.51480865,8.232791,]"
322,"[145.42908,6.8038654,126.744415,8.001454,0.694816,128.87029,4.5487885,120.39143,8.777023,0.89617765,8.832004,]"
323,"[138.53374,5.4163284,44.258274,5.243272,0.30790985,35.903942,5.156202,43.72627,7.9216456,0.931638,8.246778,]"
324,"[138.23732,4.2518625,137.31229,5.4009504,0.54686797,38.457905,2.827006,32.150967,7.9443736,0.82646716,8.962829,]"
325,"[69.02728,4.1226707,23.981808,5.3337345,0.70369005,74.684235,2.188284,82.93967,5.131597,0.21976098,8.32143,]"
326,"[,43.777367,2.2298946,135.08765,7.248948,0.86023045,139.73259,6.00092,28.022724,6.26258,0.22437161,8.323381,]"
327,"[133.26869,6.0842724,127.68826,9.769592,0.6735491,107.98891,4.5778995,13.695747,5.67821,0.71854156,8.951048,]"
328,"[,91.25221,1.6289625,43.21242,11.39781,0.64265025,68.20201,5.683592,128.37721,8.284815,0.13343516,6.776476,]"
329,"[,80.88331,6.203754,70.23211,5.1697054,0.7716429,123.19138,4.9523535,102.28566,6.276222,0.197828,8.782085,]"
330,"[146.33821,2.4398527,58.45157,5.7768784,0.7682302,140.47867,4.2388387,13.927223,5.7914085,0.7243642,8.81303,]"
331,"[101.37939,6.054818,26.914902,5.147123,0.19493032,117.784775,6.7427793,134.07956,5.287115,0.8376831,8.754594,]"
332,"[,74.89353,5.0340314,117.31412,9.266777,0.70970863,42.94381,1.4596324,123.49191,5.5065184,0.19085583,8.884722,]"
333,"[113.03583,3.262882,58.262604,6.0702972,0.78059244,124.21313,4.543557,117.56616,10.631635,0.62506807,8.498848,]"
334,"[,99.000175,6.668583,24.836468,5.2732162,0.7950749,81.398834,4.151326,137.07297,11.985237,0.72661227,7.149192,]"
335,"[,71.834465,3.1698136,104.12129,5.4454656,0.94979864,31.626877,6.506699,64.2891,7.391849,0.44662392,8.611506,]"
336,"[140.7235,5.0931015,71.20154,5.7563934,0.57657367,38.993893,5.657675,122.155,5.3153186,0.28978348,8.55885,]"
337,"[149.33138,4.1829314,54.416,5.3263884,0.3049173,146.58116,5.395079,111.092674,8.608585,0.62438273,8.794945,]"
338,"[126.04387,6.9626865,97.86827,5.994387,0.7310431,143.68114,5.22174,113.92166,11.57964,0.92507696,8.738287,]"
339,"[,91.186485,4.33607,76.00694,5.8252645,0.8293617,132.72812,5.4224863,46.59165,8.30775,0.20223704,8.0012865,]"
340,"[,65.80666,6.7244577,144.06235,5.450641,0.41817087,59.42137,5.9912558,62.644836,5.9289412,0.6724514,8.4216385,]"
341,"[,35.66026,6.2517204,133.92908,5.6854258,0.43329743,36.415638,2.0529835,28.852005,12.444555,0.8048153,8.4144335,]"
342,"[137.54305,6.6263638,38.8624,9.926633,0.9705867,96.71521,1.419025,66.184784,6.846003,0.90190774,8.447002,]"
343,"[125.440445,2.1201856,37.543144,6.7053056,0.81058633,78.522026,6.163447,24.83812,8.730589,0.92535627,8.904209,]"
344,"[,56.174805,5.374399,56.973152,9.080839,0.50077325,117.755806,3.3218484,69.19687,9.67321,0.9790857,8.761473,]"
345,"[141.82072,2.6878595,83.66463,5.297666,0.70154095,133.90677,4.9918966,102.73943,14.572168,0.7452769,7.896847,]"
346,"[133.00917,2.838206,77.82591,5.999149,0.9058442,73.751396,4.9513583,68.66708,9.604494,0.14771307,8.062222,]"
347,"[102.77685,6.542067,110.1657,5.644522,0.911832,144.61497,6.509151,113.04465,7.754541,0.6102769,8.155084,]"
348,"[135.77948,6.7381177,86.83866,7.382519,0.28323394,85.02928,6.7791553,60.632797,5.099724,0.6588143,8.366279,]"
349,"[93.13042,4.5713234,52.460655,5.723762,0.8143656,60.745987,4.2704186,47.291542,5.357917,0.14730585,8.949244,]"
350,"[,98.67762,6.5023804,21.572365,5.2365704,0.278791,143.99582,6.4407682,44.72974,5.65009,0.9927491,8.892651,]"
351,"[56.23541,3.5861928,50.444603,7.7041225,0.67505276,50.607883,6.9005165,50.873985,14.160674,0.87961674,8.555232,]"
352,"[,52.02986,6.539649,94.546555,5.084154,0.3618009,98.00044,1.2162061,137.8229,7.134983,0.76713026,8.937828,]"
353,"[,88.617325,5.248665,110.109375,6.3505177,0.88372725,92.119194,3.5880759,60.8516,5.3563805,0.23121637,8.801758,]"
354,"[141.97598,3.4529734,69.48755,5.2940664,0.9034812,45.97418,4.642386,129.6354,9.829849,0.7515268,8.669184,]"
355,"[1.38426117e+02,6.64860153e+00,3.41165886e+01,5.12795925e+00,5.16085386e-01,1.19787247e+02,5.19554329e+00,1.37859970e+02,6.50471926e+00,1.07963145e-01,8.79504967e+00]"
356,"[,39.775696,4.8834963,31.612236,5.2463284,0.20802283,146.74426,5.243827,83.11975,6.803701,0.8784492,8.704756,]"
357,"[147.4613,4.375181,33.190998,5.573911,0.79016817,105.15957,2.9173217,64.754196,10.718104,0.7944842,8.495496,]"
358,"[,41.290203,2.035579,29.00359,6.1172433,0.87949026,34.492657,2.4406533,139.09947,8.31783,0.42930156,8.943129,]"
359,"[,85.614845,1.6234953,53.616375,6.4036555,0.8416039,112.762634,1.839555,36.82956,8.29248,0.5776994,8.91395,]"
360,"[140.38226,4.913296,33.17456,5.2821846,0.8792509,104.00554,5.1569004,102.95939,10.514219,0.9057194,8.954359,]"
361,"[,48.21656,2.4731493,102.32384,6.1383924,0.9765806,60.542534,3.3663855,11.715988,5.2924614,0.9957522,8.851891,]"
362,"[,99.50591,5.1821365,108.21332,8.705744,0.7932684,92.31529,3.6052225,83.53101,7.3556795,0.32745937,8.8222475,]"
363,"[,89.82806,6.3937817,98.99745,5.259578,0.29432976,135.36314,3.5563776,136.45807,6.7709026,0.567796,8.964769,]"
364,"[126.939354,2.4601135,129.99176,5.7311673,0.56685644,52.592625,6.0883055,57.273888,10.488706,0.29466662,8.714859,]"
365,"[134.74338,4.2589755,118.46791,6.34166,0.23075631,98.07494,3.3103366,104.57833,10.176112,0.7182633,8.759098,]"
366,"[130.30554,5.572459,142.45126,5.8226357,0.99303395,32.74243,5.4618964,109.888275,9.036389,0.31043184,7.2299867,]"
367,"[,90.40244,6.8932586,64.39275,5.160225,0.9180075,58.454742,5.732227,116.32823,5.3922024,0.37544373,8.849203,]"
368,"[,45.15744,3.553973,123.90967,5.3976912,0.9525987,108.638306,5.0805635,61.536285,6.0780706,0.8914696,8.92675,]"
369,"[49.52832,1.754844,49.197292,5.728272,0.85443866,74.91794,2.9285116,80.57939,7.024189,0.52149886,8.669943,]"
370,"[65.808716,6.8407793,73.52878,7.326448,0.26375762,96.60002,4.9898014,53.77779,7.8840404,0.9445495,8.9206295,]"
371,"[145.2182,6.96155,125.36954,5.032424,0.4797604,38.14544,5.8363514,69.61078,6.834773,0.23325694,8.555534,]"
372,"[101.41264,4.377269,86.56985,12.551627,0.3090579,51.95092,6.601182,36.236874,6.0372877,0.9406654,8.956673,]"
373,"[,99.62069,6.613469,91.1985,6.04257,0.74169177,140.0938,6.6117373,116.14238,7.6807117,0.7960992,8.726775,]"
374,"[113.99622,2.6592665,46.367374,5.8224397,0.7214383,50.649803,6.889512,128.32664,7.7500663,0.37265915,8.851534,]"
375,"[108.52733,3.0835524,96.88892,6.9496346,0.9532219,101.49771,3.0189853,56.30564,5.344233,0.89784926,8.618006,]"
376,"[,76.52356,6.9391565,100.02415,10.271398,0.17495468,55.12153,4.236753,104.69004,10.750291,0.29833767,8.653873,]"
377,"[134.54166,3.8394825,104.922264,6.07721,0.30277598,107.97307,6.492427,68.08063,11.440959,0.8200605,8.882771,]"
378,"[,66.109856,3.3066683,133.79146,7.4654856,0.47480822,108.21535,3.5777333,94.23582,8.15563,0.98721665,8.603754,]"
379,"[132.11511,6.863007,131.84962,5.1337953,0.35470384,67.6655,4.247535,20.009857,7.6562824,0.79037005,7.956885,]"
380,"[,35.54829,5.8698645,113.85766,5.1316013,0.18578741,142.34465,6.807401,89.30733,7.5322237,0.89030135,8.719411,]"
381,"[133.38066,5.769288,84.244576,5.316605,0.90770483,52.786823,2.7453055,128.46478,5.030895,0.7048747,8.3042555,]"
382,"[75.59399,2.2981067,34.10102,6.634747,0.9535598,52.47021,5.9974694,77.98936,9.073316,0.89966244,8.756759,]"
383,"[106.60649,4.5342026,58.94841,8.295498,0.8851669,97.220505,3.5458407,129.34366,12.181692,0.30810618,8.500014,]"
384,"[,39.173313,4.574388,26.248253,6.1745787,0.8548937,108.896805,6.135219,110.82454,5.559151,0.90247715,7.9322214,]"
385,"[117.9523,6.085175,16.589096,6.4335394,0.94545054,142.40118,6.876588,79.19373,7.0160723,0.94172955,8.82202,]"
386,"[125.7984,6.255644,94.34589,5.5977907,0.8601423,48.02041,2.934112,114.68425,5.1654673,0.5457006,8.4175005]"
387,"[43.59776,5.323568,34.57133,5.5900803,0.4912871,65.54157,2.4482474,66.204796,5.453921,0.26854563,8.668402,]"
388,"[,98.62656,4.9177876,38.12428,6.236991,0.7991952,92.22296,3.6269202,117.63728,7.921026,0.67692125,8.713377,]"
389,"[140.26479,3.4844568,60.7204,6.116906,0.81004226,127.99501,5.5671997,137.26656,7.209113,0.8334037,7.5742464,]"
390,"[110.45064,3.0974762,48.55378,5.2928023,0.9598964,74.21263,2.7881165,136.38248,12.8563595,0.9857807,8.910491,]"
391,"[133.39426,6.461273,40.00056,5.1949186,0.5246096,118.234024,6.568677,145.5411,7.635309,0.27396068,8.932189,]"
392,"[149.81335,5.9507184,99.487335,6.0954084,0.43746248,94.35627,5.761739,139.66122,8.300158,0.2643249,8.892246,]"
393,"[107.88504,3.7976115,18.610176,5.133881,0.7717841,127.84356,6.548045,94.82457,8.565178,0.9428093,8.772648,]"
394,"[,63.25396,4.5107236,10.902603,8.71605,0.8743727,116.38301,4.3044825,123.26586,6.8895345,0.29813203,8.912759,]"
395,"[,98.3992,6.768916,143.50688,5.4095683,0.7909282,132.85391,5.7077456,95.07894,11.971657,0.33390802,8.698835,]"
396,"[114.817154,6.5036087,51.490494,7.254329,0.6177249,113.75186,1.4294477,62.25267,6.438515,0.91227347,8.8335905,]"
397,"[8.8199509e+01,1.4350090e+00,1.4655685e+02,8.5311594e+00,4.4471619e-01,5.9214912e+01,6.5211773e+00,1.4043759e+02,1.4772862e+01,1.2094635e-01,8.8309822e+00]"
398,"[136.6582,6.5197783,125.74278,7.7742815,0.23910147,101.957695,2.6927967,141.78098,6.1919103,0.7514621,8.549153,]"
399,"[1.32770081e+02,6.86266136e+00,1.26210953e+02,5.69591665e+00,7.83597827e-01,1.02990341e+02,5.57022381e+00,8.83542252e+01,1.17789268e+01,1.01606846e-01,7.35070038e+00]"
400,"[147.53967,4.162797,146.26254,5.8860717,0.89821786,31.701672,6.2298474,116.4996,5.8493857,0.92378616,8.586609,]"
401,"[,96.40286,4.7416644,31.467915,5.16333,0.91718924,62.203327,4.7563977,132.38557,10.214639,0.4927786,8.659376,]"
402,"[148.53862,6.7325907,16.961193,6.21737,0.810748,38.26094,6.5597806,24.214363,5.467441,0.82012653,8.917835,]"
403,"[116.70578,4.7372065,37.844517,6.257662,0.57152736,116.5213,4.428264,121.19437,9.668735,0.7217188,8.776136,]"
404,"[142.78522,6.1865406,97.22845,5.3094845,0.61497957,137.65321,6.666934,37.465458,13.2214365,0.8015467,8.401806,]"
405,"[124.15607,6.442417,72.53357,9.53281,0.81705236,115.02728,5.447304,24.104237,5.8572607,0.2997696,8.967702,]"
406,"[137.4729,6.0801992,86.339264,5.033277,0.43843064,31.473839,4.5361395,27.020294,5.9612927,0.29680383,8.97202,]"
407,"[147.2022,6.3431473,66.73469,5.1512556,0.6695605,84.66826,4.7054324,97.62481,5.506134,0.98356867,8.949663,]"
