episode,action
192,"[1.4406973e+02,4.0401664e+00,1.0657663e+02,1.4508209e+01,1.3916188e-01,1.4527583e+02,6.0795479e+00,4.4291214e+01,1.2822132e+01,9.7308177e-01,8.8396053e+00]"
193,"[122.325096,4.7847815,146.70117,12.488315,0.15930188,70.236084,6.117056,106.04451,12.97914,0.70188344,8.379643,]"
194,"[127.21606,3.8284278,141.79291,8.396202,0.5850202,145.15994,6.5624914,86.77049,7.5255175,0.8642614,8.824047,]"
195,"[1.0877209e+02,6.9151540e+00,1.4880936e+02,1.0166134e+01,1.2454593e-01,1.2607349e+02,6.0085897e+00,5.0148415e+01,1.0743172e+01,9.7043574e-01,8.7727842e+00]"
196,"[,91.15815,4.1953464,25.209019,13.110659,0.16594139,138.52557,6.936418,112.40944,11.142181,0.82457656,8.867455,]"
197,"[,71.77826,1.8339496,54.797123,8.92428,0.9062914,131.42397,6.783725,66.797516,7.432457,0.8999787,7.353602,]"
198,"[137.14017,5.287509,120.22348,8.431102,0.16975552,125.63759,6.02579,28.63152,8.018376,0.4816095,8.286958,]"
199,"[118.954056,2.2764292,60.506638,6.692091,0.34842116,43.58084,6.909543,45.95202,12.672865,0.2874744,8.814669,]"
200,"[,50.241028,6.5939503,143.97522,14.342247,0.4815335,114.51621,1.6423292,120.96785,5.5084314,0.9788997,7.898882,]"
201,"[136.73376,6.1654735,146.85031,12.641792,0.88090646,138.75563,6.8576894,81.126656,11.548802,0.86591226,8.719653,]"
202,"[,72.836464,5.400547,140.03467,14.058252,0.90052474,99.29112,5.7330985,18.907986,7.038883,0.72525656,6.874027,]"
203,"[1.4852139e+02,6.4827466e+00,6.5375221e+01,1.1527008e+01,1.3658425e-01,6.8659393e+01,6.9462433e+00,3.3411285e+01,1.3927498e+01,9.3958408e-01,8.2077465e+00]"
204,"[,32.76242,6.44876,99.15524,6.5643005,0.7660503,139.51312,6.566843,38.472313,14.486395,0.891079,6.5782394]"
205,"[,76.717636,6.60535,130.73676,11.71455,0.18350813,133.23495,5.517847,66.843285,14.487821,0.26151195,8.964566,]"
206,"[,86.49092,5.536394,86.623795,8.815985,0.19528115,145.50456,6.3112974,17.691868,13.438465,0.3698829,8.857157,]"
207,"[,49.386826,6.6785884,115.65676,7.456753,0.5233034,104.725494,2.177887,127.76219,10.227773,0.72456163,7.2448463,]"
208,"[,99.192856,5.773197,146.18161,13.259075,0.42806652,147.63051,3.8524053,46.43146,9.853921,0.5661314,7.4852104,]"
209,"[124.58642,3.8732212,55.89927,6.605535,0.77953476,114.4005,2.863717,120.155174,10.893097,0.7085137,5.2232046,]"
210,"[126.829124,6.443576,143.1282,6.730732,0.34150225,148.53638,6.9194694,109.04345,10.89095,0.62300205,8.855318,]"
211,"[84.74991,2.1065812,70.83095,5.8690224,0.15936127,49.212955,6.65448,95.939766,12.412729,0.38858604,8.586042,]"
212,"[111.89168,6.35991,124.41205,10.921072,0.47293988,119.1709,6.0405636,136.30008,12.892075,0.58900326,8.952443,]"
213,"[127.84226,5.255577,138.81857,14.093135,0.6406903,145.4402,5.814966,115.458084,14.666992,0.693917,7.0593886]"
214,"[121.0725,3.5946367,123.64194,9.015885,0.74270236,138.47675,5.702374,45.27887,8.683063,0.80857086,8.130558,]"
215,"[,96.18831,6.515218,95.953995,10.771861,0.99382365,148.41394,4.330894,46.234184,14.59104,0.7261423,8.324174,]"
216,"[131.15625,2.8765876,72.91856,11.005968,0.7019792,133.60208,4.23159,51.30921,11.071045,0.8284573,6.9099054]"
217,"[142.09831,5.3691854,75.84411,12.851572,0.56764925,148.91695,6.2742186,58.346527,14.595766,0.68382776,8.941673,]"
218,"[1.3859933e+02,3.3786867e+00,1.3645212e+02,6.1407537e+00,1.3396731e-01,1.0653124e+02,3.1824691e+00,3.1388023e+01,1.3557091e+01,4.3761581e-01,5.2565241e+00]"
219,"[115.44098,6.695571,143.55026,13.163007,0.2041418,149.12036,6.7718964,21.779415,13.913986,0.4322722,8.947808,]"
220,"[,45.87212,5.902883,144.9693,11.195923,0.92156875,110.57267,6.2872477,70.21839,5.8894997,0.9233058,8.523404,]"
221,"[138.8697,3.1830468,85.466934,14.345341,0.40556872,131.96904,5.4788966,58.786297,14.866568,0.5164894,8.116812,]"
222,"[123.16993,2.796915,43.59973,8.0086355,0.18936908,139.19986,6.063833,30.028278,13.360031,0.5933978,8.834612,]"
223,"[,43.792004,6.1729956,129.65912,9.361227,0.21096471,134.84773,6.370713,134.8932,14.523397,0.5121692,8.94451,]"
224,"[,93.99922,6.251196,24.434685,7.70953,0.19498986,130.93172,6.804991,74.25401,7.3324494,0.5261655,6.199763,]"
225,"[105.29833,6.4071374,132.8723,13.628963,0.75979805,142.24146,6.799305,29.39513,12.0465765,0.90845513,8.766554,]"
226,"[140.51088,1.1939857,22.635006,5.1983314,0.78884196,137.93634,4.7442417,22.551338,14.1477165,0.9313412,5.616312,]"
227,"[,59.901596,5.5587864,54.255424,8.657361,0.59321284,129.90219,6.854251,62.510185,7.864979,0.39643967,8.485455,]"
228,"[,42.184418,6.00583,141.3151,6.5756197,0.18895018,135.44162,5.3809466,118.70314,10.061117,0.671494,7.9404154,]"
229,"[145.23956,4.6546016,60.903053,13.656524,0.365795,146.62398,6.0280395,40.541336,6.9606614,0.7238321,8.886733,]"
230,"[,54.188316,4.8995624,119.57718,14.038298,0.95978034,92.854385,6.681802,15.115952,12.790594,0.8192549,6.103284,]"
231,"[,62.55894,3.9563892,37.5481,14.526564,0.1919173,137.82968,1.4725266,58.780617,14.764692,0.47881293,8.758129,]"
232,"[,91.46215,5.248738,127.71911,7.3798704,0.16079128,125.7151,5.9192233,38.900967,13.532491,0.6849074,6.364876,]"
233,"[,42.212307,4.599125,90.60696,12.172692,0.41261753,128.4975,5.5498743,93.0463,12.674498,0.7137588,8.325185,]"
234,"[,89.27202,2.3524642,107.02822,5.588993,0.9640113,142.00433,6.2570014,29.284,5.3317304,0.43811736,8.329556,]"
235,"[121.46206,6.3756986,129.46323,10.417165,0.24128607,130.21107,5.237385,25.001015,13.043515,0.4948528,8.839603,]"
236,"[145.24617,6.390485,136.58313,14.524528,0.83615017,67.77656,2.0462756,98.9034,10.542702,0.6550332,8.887574,]"
237,"[,93.16767,5.7219877,138.133,14.699327,0.15667626,138.09299,3.911121,46.06253,10.184989,0.9706496,7.426416,]"
238,"[,74.58918,4.805618,27.439884,12.916239,0.16482812,128.18524,6.4610486,50.653725,10.660335,0.94504416,6.388401,]"
239,"[,83.37616,1.8125343,136.01247,12.638229,0.5314631,127.526474,6.315589,43.68512,14.602146,0.99344933,8.532298,]"
240,"[,81.49721,5.946869,125.883095,10.928793,0.34066796,107.675064,4.429131,13.885719,13.041508,0.89977634,8.962835,]"
241,"[122.55556,6.773495,101.588745,5.3547707,0.634099,117.30979,6.26088,20.520302,10.48575,0.6005411,8.559895,]"
242,"[142.62665,4.126747,142.85611,13.47466,0.5239257,96.158585,5.1309967,101.6109,5.829024,0.3720593,8.766285,]"
243,"[103.28109,6.1503468,73.92614,10.318205,0.16038096,127.77903,4.727909,136.50009,7.1634398,0.6284331,7.179479,]"
244,"[,59.890915,5.036063,79.44799,5.486454,0.8628946,147.37878,6.769445,129.5488,7.768922,0.7642652,7.2383657]"
245,"[136.73483,6.7439346,131.34384,5.9353423,0.76101154,140.62402,4.156234,66.91113,14.877728,0.5221315,7.581974,]"
246,"[148.75925,6.199677,115.37549,11.938996,0.28314865,145.25865,4.525885,11.790222,12.982248,0.41874254,7.4514885,]"
247,"[,96.48464,6.660715,47.288025,14.489122,0.72711664,109.20145,6.8381886,45.48086,14.250465,0.379004,7.3940516,]"
248,"[120.71575,3.1286123,121.1342,10.426231,0.21144566,93.58081,6.4312,119.47545,11.406022,0.94250524,8.439737,]"
249,"[101.924995,6.515024,63.683678,13.8292055,0.19471261,132.17665,5.6067305,31.659916,8.542386,0.98283577,8.938806,]"
250,"[125.39824,6.824443,80.426,7.4409876,0.6226393,132.62497,3.569697,107.485725,14.054501,0.74566513,8.290508,]"
251,"[137.06822,6.0118465,21.142841,13.522962,0.33404726,126.66547,5.7544603,13.160675,13.383098,0.80493283,8.477871,]"
252,"[,99.280815,6.6026993,121.21264,10.334185,0.42771342,108.550964,4.6564264,21.628693,14.389821,0.7634589,8.425846,]"
253,"[5.2424423e+01,5.1363192e+00,1.4098853e+02,7.2781215e+00,1.2953341e-01,1.4345883e+02,6.9052401e+00,1.7042442e+01,1.0998398e+01,6.2953448e-01,7.7052712e+00]"
254,"[,70.86177,3.9118109,45.59051,8.232805,0.8864628,141.5255,6.688739,139.91563,12.927982,0.8657799,7.3197165]"
255,"[95.09481,1.9716618,63.124138,12.741039,0.20372412,95.88888,6.5739737,16.482819,13.240598,0.90987086,8.006133,]"
256,"[126.89351,6.827377,62.538757,5.907419,0.26894414,124.48482,6.964445,32.39198,13.598974,0.72815776,8.901885,]"
257,"[127.72301,3.2581618,114.949066,12.31949,0.4059203,145.752,6.7425103,43.204674,11.876339,0.7392676,6.974184,]"
258,"[,92.89355,6.018259,141.65633,7.3536587,0.7825808,125.34599,4.947686,109.63182,14.124666,0.8013375,6.345775,]"
259,"[148.62802,3.893771,110.22241,13.334974,0.905576,142.41075,5.375185,47.52106,10.694906,0.9733002,8.071507,]"
260,"[131.58482,5.3106985,96.586876,14.0290985,0.19590575,142.01926,3.3362386,26.394676,13.233162,0.43897998,8.9297495,]"
261,"[1.23822891e+02,4.90237427e+00,9.13029175e+01,1.26725311e+01,1.11902684e-01,9.73439484e+01,5.84229660e+00,4.54608116e+01,1.21617603e+01,3.86285484e-01,4.67971087e+00]"
262,"[1.1347501e+02,6.7334146e+00,6.7053108e+01,9.8129606e+00,1.2620649e-01,1.4958667e+02,6.9915628e+00,2.4051750e+01,1.4504774e+01,8.5657710e-01,8.7720461e+00]"
263,"[100.81802,6.225488,146.63684,11.476463,0.35635376,146.14835,3.8512058,23.381931,14.74885,0.36222887,8.872772,]"
264,"[1.07687576e+02,5.20883274e+00,9.66006775e+01,1.10610847e+01,1.09119415e-01,7.77703552e+01,6.73237228e+00,1.21234779e+02,1.38874912e+01,9.67957973e-01,8.97109604e+00]"
265,"[,40.188774,6.0720873,30.83937,5.918622,0.14811817,144.14645,1.8427505,133.06665,14.2654705,0.5967208,8.64165,]"
266,"[,91.876076,5.613957,128.07225,6.0258675,0.18549696,118.90852,6.2149534,111.98499,14.790189,0.63377845,7.969756,]"
267,"[120.88699,6.9696608,91.64532,6.047805,0.4048,115.888,5.3347435,35.321022,14.273014,0.44499958,8.566021,]"
268,"[1.2176631e+02,5.8258972e+00,5.6545631e+01,5.6509166e+00,1.2090120e-01,1.3840395e+02,6.2014503e+00,9.4811600e+01,1.4860245e+01,9.0023565e-01,8.1165667e+00]"
269,"[106.70528,5.24547,141.96149,12.5494175,0.37480333,111.67241,5.370897,138.61267,14.635199,0.95741785,8.51714,]"
270,"[,50.214275,6.5813923,80.83832,5.3046613,0.6522606,141.94968,4.9843683,31.525517,14.554742,0.42433926,8.577965,]"
271,"[117.114586,6.2884865,122.33061,14.684507,0.40790528,134.54636,5.813078,15.530495,14.956029,0.51551276,8.590826,]"
272,"[145.00383,5.315725,141.20786,5.5986795,0.21168888,141.61136,4.384925,36.11223,9.002354,0.98074996,8.726684,]"
273,"[106.34623,5.753735,68.7968,7.8845468,0.45136258,111.306595,3.4386344,95.17141,8.424372,0.38584945,6.7133255,]"
274,"[1.2744827e+02,6.8020792e+00,1.1088133e+02,1.1143123e+01,1.3337129e-01,1.4255492e+02,6.3641500e+00,2.0177841e+01,1.0899559e+01,9.7125453e-01,8.7511635e+00]"
275,"[,78.938934,5.9599752,62.48645,5.7234306,0.21526247,146.65355,5.3446007,58.36542,14.22667,0.472076,5.938547,]"
276,"[,43.258717,5.485783,131.60608,6.3228455,0.20313051,144.94014,6.4881024,34.92364,10.751817,0.31139135,8.904826,]"
277,"[,92.25891,6.708503,116.21935,10.705638,0.39759725,140.76929,5.569199,140.76186,14.688761,0.98294413,8.603294,]"
278,"[8.03657303e+01,4.82245827e+00,8.25857620e+01,8.01136017e+00,1.36045575e-01,1.45354950e+02,6.73241043e+00,1.12803856e+02,1.29139538e+01,3.85586143e-01,8.77956772e+00]"
279,"[116.05965,6.896943,69.9745,12.714266,0.9448062,115.078026,5.6684065,28.542076,12.421911,0.85615385,8.706929,]"
280,"[1.38907822e+02,3.92870545e+00,1.40014709e+02,8.44703579e+00,1.16788656e-01,1.43749664e+02,6.85338020e+00,9.13157883e+01,1.26309347e+01,9.63981032e-01,8.88473892e+00]"
281,"[1.3992535e+02,5.9722047e+00,1.4436893e+02,7.2579494e+00,1.1295569e-01,1.4739014e+02,3.7268031e+00,1.3739548e+02,1.2006823e+01,8.5029340e-01,7.8824883e+00]"
282,"[,75.698364,6.2500353,43.79309,7.7126894,0.318209,146.89569,2.403317,63.87255,14.465666,0.9264492,8.457534,]"
283,"[108.97591,6.4484186,148.45856,11.288216,0.14913586,131.20486,6.1724668,120.52118,14.520575,0.3955112,8.860109,]"
284,"[3.46378021e+01,1.76803541e+00,1.12044632e+02,1.44469166e+01,1.13137811e-01,1.12950005e+02,6.81891251e+00,1.43823486e+02,6.05235338e+00,2.29716569e-01,8.20708942e+00]"
285,"[149.04547,6.881792,130.72516,13.06443,0.20387158,143.89801,6.76725,63.901985,11.828765,0.9857348,8.935633,]"
286,"[,92.60458,4.057769,131.51517,12.75326,0.9147546,147.81323,5.5786123,67.312164,13.089825,0.52731735,7.8665147,]"
287,"[130.56229,4.565056,31.161598,6.0110264,0.5961949,143.54488,4.660436,32.322765,12.286524,0.38504153,4.6846976,]"
288,"[,36.55937,5.849432,147.52112,8.50161,0.56058323,149.6809,6.7287827,42.886784,12.069038,0.9946563,8.968992,]"
289,"[79.95439,6.927955,67.39337,13.171272,0.10137641,90.62045,5.4008813,19.008553,11.991555,0.68224883,8.598937,]"
290,"[,41.910038,5.3498936,143.3428,6.9417152,0.67553914,138.47762,4.4948616,12.617538,9.284235,0.46868467,7.663883,]"
291,"[,69.76054,3.2448535,135.80951,12.723752,0.20377597,147.31471,3.034004,125.39787,14.794603,0.4022187,8.338065,]"
292,"[137.05402,6.235776,76.01696,5.9442134,0.19639435,140.26935,5.9986324,48.90576,9.097726,0.30773962,8.422417,]"
293,"[,93.302635,3.7307255,114.93431,12.909213,0.7279727,134.26112,1.4505529,32.65742,14.732589,0.2951825,8.95781,]"
294,"[,51.582977,3.9208257,56.443344,6.111427,0.33060881,144.6806,6.6061125,66.94173,12.460581,0.64651567,6.4309974,]"
295,"[1.4748854e+02,6.9648209e+00,1.1124914e+02,7.9702168e+00,1.2701729e-01,1.0433412e+02,6.5713501e+00,1.0674331e+02,8.2288437e+00,9.3523550e-01,7.9340520e+00]"
296,"[1.4324071e+02,6.6854372e+00,7.6633728e+01,8.5851250e+00,1.4218795e-01,1.3144098e+02,6.9609318e+00,7.0466286e+01,1.2611484e+01,8.4994423e-01,8.5490255e+00]"
297,"[131.78264,6.6754,135.25134,14.944364,0.41473338,135.27513,6.090755,63.451183,14.768113,0.8736551,8.541993,]"
298,"[,53.50032,5.773839,106.5729,8.58657,0.9217706,148.84045,6.4601274,24.819,10.021637,0.9527614,8.730265,]"
299,"[140.72368,4.5970945,53.849392,6.8241796,0.45708504,145.06833,1.980504,105.19824,12.874224,0.33959422,6.804573,]"
300,"[,95.56356,6.5713105,36.631367,14.688154,0.4466003,142.59673,6.6841145,114.371216,14.411966,0.6855268,8.774292,]"
301,"[138.42737,3.2677095,82.34938,7.220099,0.40923136,94.36177,6.2169223,128.47751,14.623011,0.49175802,8.268259,]"
302,"[,97.11554,6.886733,101.74759,11.382513,0.9512589,144.85645,3.5188894,73.41168,13.565009,0.840093,8.923668,]"
303,"[103.62713,5.107579,113.757904,14.245348,0.67684466,88.44437,6.2549877,54.58992,13.888015,0.7287083,8.725943,]"
304,"[139.45053,6.623127,148.22754,7.0057354,0.43453175,147.6301,6.154722,16.007526,13.590391,0.90083826,8.440603,]"
305,"[,97.49846,6.8102565,142.54028,5.751474,0.97237724,139.03323,6.2094374,80.868546,10.525,0.79972804,8.525725,]"
306,"[3.73456459e+01,3.56670451e+00,1.36493103e+02,8.03200054e+00,1.15082204e-01,1.33415863e+02,5.92370510e+00,1.96288109e+01,1.20533466e+01,9.19992089e-01,8.48269081e+00]"
307,"[1.44905609e+02,5.02123213e+00,7.51393509e+01,1.11423645e+01,1.21366680e-01,1.38841736e+02,4.60710716e+00,7.68995514e+01,1.28866796e+01,2.33132154e-01,8.82592773e+00]"
308,"[,94.07855,2.07053,129.80365,6.5790157,0.83521414,64.38401,6.4949074,93.73583,13.343813,0.9669161,5.6970434,]"
309,"[119.92188,4.8916264,101.03887,10.110368,0.18957359,138.45782,6.778858,142.05347,9.689735,0.7698592,8.90682,]"
310,"[,99.790924,4.796837,21.276535,10.818243,0.3604919,117.65141,6.474046,74.151245,13.866433,0.9794458,8.40901,]"
311,"[5.9769768e+01,5.5907822e+00,9.7941666e+01,1.2642748e+01,1.3243303e-01,1.3816016e+02,6.4692650e+00,4.1930405e+01,1.0790142e+01,7.0136803e-01,7.3956652e+00]"
312,"[119.613365,6.4257236,107.37363,8.295759,0.24993765,135.7237,4.1192656,57.255577,13.13697,0.7221514,8.854382,]"
313,"[132.28217,2.497814,39.664154,12.472779,0.3343804,120.78336,6.8723574,79.07818,14.415588,0.93637896,8.952136,]"
314,"[1.40256653e+02,6.81257677e+00,8.47485504e+01,1.02548466e+01,1.22467965e-01,1.21879692e+02,5.70467138e+00,1.48709412e+01,1.43500423e+01,5.46954572e-01,7.04341125e+00]"
315,"[,66.02594,6.9377027,128.43509,5.962412,0.77270675,137.39603,6.154729,15.832901,14.892269,0.9379426,7.922736,]"
316,"[147.83286,4.202408,57.78401,5.0942335,0.29806808,82.62192,2.607203,19.490604,12.464806,0.66229105,8.458237,]"
317,"[,58.784534,6.756605,124.111305,5.4627686,0.5173378,142.87778,6.704522,34.928455,13.29868,0.94763947,8.592439,]"
318,"[,63.75107,3.6997905,102.508,14.689151,0.7884371,125.72037,5.921118,16.628681,14.68891,0.5464364,8.305017,]"
319,"[149.37505,5.9457264,79.4798,5.328272,0.6125976,146.43594,6.7125497,64.50142,11.31679,0.97245485,8.230802,]"
320,"[118.72301,4.948658,73.04003,9.0680485,0.22413856,125.66203,5.412252,25.477505,10.905193,0.23488945,8.64411,]"
321,"[142.47818,3.658742,81.331825,10.027772,0.24609947,113.060524,5.1656833,13.71756,12.401643,0.5702183,8.462974,]"
322,"[136.60052,6.0771036,134.48032,11.906259,0.16047639,91.693,6.7405453,121.882935,8.077029,0.9451294,7.50679,]"
323,"[,34.784363,6.5460563,122.976364,12.723119,0.5939507,135.38953,6.397167,26.996696,14.299732,0.90430415,8.919094,]"
324,"[139.45459,6.0787024,126.11154,12.627872,0.34253567,91.96464,5.5216355,107.87843,13.126089,0.48428327,8.166363,]"
325,"[,66.94668,6.672093,105.081566,9.018627,0.58495134,129.55414,5.5923405,34.851925,13.787816,0.44302112,8.662443,]"
326,"[125.96272,6.3393974,80.86678,11.60066,0.22849455,109.24384,5.604494,14.080833,14.954469,0.2281785,8.838173,]"
327,"[,48.56452,6.285201,129.95187,12.71933,0.7800015,141.0169,6.900961,42.499557,14.8181925,0.67065215,8.545694,]"
328,"[123.69638,6.4456387,130.85329,5.6794853,0.42179173,138.12311,6.714243,40.51014,13.356682,0.4479894,6.6102057,]"
329,"[134.61487,6.875937,133.19058,5.929681,0.7789376,142.42598,6.8378906,42.386646,9.509556,0.8154178,8.742685,]"
330,"[145.88745,5.9477835,83.53089,11.408505,0.35714835,137.90128,6.396779,33.276363,9.011733,0.92547977,8.540595,]"
331,"[110.38847,5.476758,72.61357,8.200098,0.15949208,142.04672,6.0536623,112.54768,8.360323,0.76802856,5.745824,]"
332,"[114.19869,6.6938086,93.95492,9.04725,0.40771908,135.6659,6.9332056,34.51403,14.185534,0.8288231,8.077244,]"
333,"[1.45789963e+02,2.27071977e+00,1.43485413e+02,8.88000202e+00,1.20271295e-01,1.46877319e+02,6.78037119e+00,1.37226700e+02,1.44027586e+01,6.16565824e-01,8.88318062e+00]"
334,"[117.95691,3.3425055,131.62018,6.5460052,0.24054524,121.68078,6.8938894,107.57182,13.521891,0.53411543,7.881602,]"
335,"[1.41490417e+02,2.87333560e+00,8.48403702e+01,1.29488316e+01,1.05286360e-01,1.47246109e+02,4.99943447e+00,3.25453796e+01,1.29425125e+01,9.59325969e-01,8.66765785e+00]"
336,"[137.74835,5.847564,141.80592,8.363106,0.8982511,144.14001,4.35893,45.54449,13.907365,0.92360353,7.775936,]"
337,"[,43.08706,6.1856165,140.58089,6.8024445,0.1701949,114.60154,6.632368,127.21452,9.023251,0.28448996,8.94324,]"
338,"[137.38686,6.606054,81.15326,14.61585,0.9390187,140.79971,6.8050895,47.399284,14.899284,0.37037635,4.826352,]"
339,"[148.4349,6.859791,140.92145,13.831286,0.5329551,149.71469,6.8965516,77.716965,14.818882,0.960215,8.9848385]"
340,"[4.8711498e+01,6.5453749e+00,1.3646930e+02,7.7702293e+00,1.4098516e-01,1.4976831e+02,6.8543692e+00,6.7493462e+01,1.4306686e+01,6.4941877e-01,8.6887102e+00]"
341,"[,62.390873,2.1802797,31.080498,12.1045265,0.137591,104.34792,5.783983,15.345596,8.459827,0.875963,6.552267,]"
342,"[103.27522,6.314743,91.032074,7.5121994,0.38542056,147.7498,3.1356373,65.747284,14.859657,0.8697422,8.945078,]"
343,"[,67.40556,5.941201,140.21774,11.154653,0.35655385,148.20636,2.8649793,28.882542,12.71716,0.92371714,7.264963,]"
344,"[144.29471,4.7564406,110.51114,8.316972,0.54526025,138.4483,6.478434,89.28823,14.196173,0.96705043,7.4829903,]"
345,"[,30.397705,5.2650337,36.81199,13.252531,0.19582924,121.941124,6.533429,28.832294,10.775914,0.8818444,8.961091,]"
346,"[,74.27238,3.772571,113.12552,11.671267,0.6241401,137.07019,6.3576736,38.56629,6.1383495,0.82383084,7.6691403,]"
347,"[,37.43843,3.4448955,40.544117,5.1996036,0.28403598,133.01428,1.2754323,144.53052,14.203291,0.8947409,8.206825,]"
348,"[132.35483,1.6330807,145.02054,10.014642,0.9144683,138.12631,6.8569856,111.76529,14.04818,0.9517988,8.766023,]"
349,"[,71.6261,6.4072824,106.71529,11.547132,0.32017976,140.78807,4.151806,80.69017,13.927783,0.9949559,7.6238556,]"
350,"[140.57422,5.3562107,148.00688,7.2559915,0.39482385,129.01428,3.3725271,93.19451,11.889587,0.9912375,7.947887,]"
351,"[127.04521,6.305193,144.975,10.843335,0.31888238,141.44173,5.9154987,29.898975,14.215204,0.20979342,7.9527845,]"
352,"[130.91652,4.15647,147.72412,7.892847,0.9864838,141.80092,6.041686,85.48835,8.637024,0.6958897,8.961281,]"
353,"[138.71484,6.85099,112.21286,12.129097,0.3058176,139.59056,6.3455286,56.988323,14.59507,0.5913408,5.6036468]"
354,"[1.1779559e+02,4.9826446e+00,1.0226255e+02,1.0614188e+01,1.1707932e-01,1.4737868e+02,6.8696194e+00,7.0802719e+01,1.4499470e+01,9.7648549e-01,8.9659958e+00]"
355,"[,33.659542,6.5087943,94.864296,9.547431,0.18075946,136.52917,6.9224787,34.163734,14.918831,0.4525166,8.944435,]"
356,"[7.6376892e+01,4.9505243e+00,1.4754816e+02,8.5776606e+00,1.4489228e-01,1.3933670e+02,6.4069524e+00,1.0001189e+02,1.3135930e+01,9.8301882e-01,8.1459894e+00]"
357,"[8.8076355e+01,6.5057263e+00,1.4389627e+02,6.7649574e+00,1.0301417e-01,1.3839325e+02,5.6901917e+00,8.8869087e+01,1.2730695e+01,9.2208219e-01,8.9049006e+00]"
358,"[134.7876,6.246025,141.94205,9.565,0.23015672,129.73608,6.827303,68.332924,11.317368,0.95330775,6.1769004,]"
359,"[1.4157721e+02,5.3553019e+00,1.1933466e+02,6.1861372e+00,1.1733824e-01,1.4593939e+02,4.0231605e+00,1.4905220e+01,1.4833332e+01,9.8326540e-01,8.8848314e+00]"
360,"[,93.7111,5.3478317,104.7104,13.097544,0.16321868,108.17961,6.5943127,45.520493,14.617954,0.6012852,6.088881,]"
361,"[138.10919,6.079213,129.18106,14.528462,0.16479826,148.32993,6.937435,134.80307,14.304453,0.9526472,8.315847,]"
362,"[,90.65452,6.7360945,116.292046,6.0961504,0.506951,138.1432,5.121906,124.09006,13.326666,0.9542502,8.945404,]"
363,"[145.21878,3.9726853,147.84201,8.977821,0.30236775,52.453705,5.4431257,114.89979,9.950102,0.9863306,8.963484,]"
364,"[110.012535,3.291192,106.16214,14.675187,0.7526344,127.08118,6.813928,13.888496,13.62923,0.4233343,8.858,]"
365,"[1.30667542e+02,4.23564243e+00,1.08068329e+02,7.01590729e+00,1.21917576e-01,1.41753845e+02,5.43839169e+00,4.34790344e+01,1.37696543e+01,9.47044134e-01,7.31098366e+00]"
366,"[,71.30447,6.722695,131.59065,12.737099,0.32214922,135.07956,5.279645,148.06894,14.352091,0.6408658,8.221438,]"
367,"[,50.465878,6.6575975,75.3157,10.38593,0.5171801,139.59036,6.2242417,56.68909,14.981161,0.9468001,8.87992,]"
368,"[1.3609030e+02,5.6152849e+00,1.2427390e+02,9.6346722e+00,1.1794117e-01,1.1077689e+02,2.3910856e+00,3.9309433e+01,1.4223366e+01,9.9546242e-01,8.4378662e+00]"
369,"[118.28082,4.2731075,88.911736,11.165629,0.21174836,128.48666,4.824025,28.821209,13.360861,0.7035389,8.664194,]"
370,"[124.89613,6.041074,145.37161,9.718909,0.34586847,148.13547,6.861574,31.24075,9.257467,0.9041078,8.865268,]"
371,"[124.31457,3.6081424,146.55692,7.8373623,0.5752374,129.0791,6.64642,68.888084,8.358763,0.4941172,8.698457,]"
372,"[125.925415,1.7030997,143.90788,11.4600935,0.17264754,131.3724,5.363839,104.19847,14.688353,0.9724716,8.632143,]"
373,"[121.133064,4.613474,141.22298,13.296981,0.26213497,130.08583,6.388484,89.78083,8.373851,0.7253622,6.2017856,]"
374,"[124.38813,6.550584,118.60217,12.918339,0.2215774,138.11378,6.677396,51.259712,13.815904,0.9662429,8.894918,]"
375,"[129.46843,6.8425975,112.55975,8.371353,0.456959,139.88947,6.5183706,114.691086,13.8265,0.94465595,8.769508,]"
376,"[145.12149,5.205989,48.851303,7.989617,0.1687884,131.0165,6.895768,146.69713,8.76949,0.97646034,8.007822,]"
377,"[,72.67946,2.2966945,147.57199,6.945919,0.817913,149.34122,5.5676956,145.50816,14.170625,0.8140569,8.426296,]"
378,"[133.75371,6.2705503,118.97232,6.5865808,0.79559016,129.66806,2.0147133,125.246,14.19129,0.86633855,8.9827385,]"
379,"[145.73718,4.37655,126.65013,10.225621,0.21470046,134.49352,3.9283566,17.18032,12.136051,0.977424,8.734388,]"
380,"[,51.62492,6.8683605,97.27143,8.7519245,0.80382687,126.44641,6.0288854,144.83716,11.680117,0.41593164,8.519676,]"
381,"[,40.176807,6.60114,142.46054,6.6805854,0.70536804,133.74454,5.592916,111.11833,13.676455,0.8828579,7.9116993,]"
382,"[133.7582,6.447927,112.96038,13.589218,0.47527078,92.34629,6.0786695,87.767006,11.969943,0.67190975,8.498204,]"
383,"[103.984505,3.5732985,140.52866,12.1081295,0.17975122,103.960846,6.964473,12.080231,13.886231,0.8115616,8.620239,]"
384,"[147.45667,6.3690786,134.32281,14.406232,0.1852225,132.3391,3.990253,41.79633,8.929213,0.95797634,6.5716166,]"
385,"[,63.72847,6.964609,92.47156,10.2439,0.3271832,137.81009,6.8934236,32.969284,14.96554,0.9214777,8.925007,]"
386,"[,49.799667,5.8079543,139.34969,5.527422,0.14327452,141.11896,6.4601583,28.311794,8.646108,0.8945347,8.63407,]"
