episode,action
117,"[59.04409,5.95759,59.462418,12.587753,0.41930667,75.372856,2.0632942,40.15624,14.3991165,0.67527807,7.2860847,]"
118,"[145.84958,6.2680407,46.479156,9.78516,0.2032733,66.69437,6.183843,21.078304,10.871148,0.8997226,6.214926,]"
119,"[,36.86779,2.4303763,132.15427,10.971523,0.7475305,121.98967,1.4664958,129.36487,10.993797,0.37150747,4.7366867,]"
120,"[146.02563,6.707849,48.735973,14.362096,0.6400801,37.33252,1.4106488,38.248764,8.662687,0.47505662,7.4085245,]"
121,"[45.926434,4.136174,89.08963,5.573818,0.7026977,43.732944,3.147606,14.861206,6.117074,0.1296106,8.076247,]"
122,"[,58.124474,2.9682193,127.57394,13.501963,0.68416154,99.608315,4.744461,127.754524,11.055317,0.7409527,5.074091,]"
123,"[,40.430817,3.3142078,123.276535,11.26242,0.19347832,105.95695,3.0600927,138.85536,6.128276,0.73026264,6.64558,]"
124,"[133.02759,2.870118,110.06616,10.707116,0.92694175,70.784966,3.7956424,18.418877,6.05391,0.3151287,6.7421603,]"
125,"[,59.39881,5.5293717,88.43025,5.302904,0.6719223,129.08304,2.958425,91.005844,6.181167,0.21337798,5.1357603,]"
126,"[1.1995418e+02,3.3697326e+00,1.3302338e+02,1.4367561e+01,1.2927893e-01,3.9634510e+01,1.3991289e+00,1.7381329e+01,1.3955700e+01,5.2654260e-01,4.2949991e+00]"
127,"[4.77520447e+01,4.62410069e+00,1.16062820e+02,1.43739519e+01,2.02245533e-01,4.63571014e+01,6.02048635e+00,1.49060455e+02,9.97511959e+00,1.23842955e-01,7.65895844e+00]"
128,"[121.02884,5.769745,84.607925,13.966262,0.7924882,93.94222,5.632188,83.3564,5.879204,0.2504087,6.835104,]"
129,"[1.4810071e+02,6.0211773e+00,1.5002930e+01,5.5264673e+00,1.4464110e-01,3.7050785e+01,2.5487621e+00,8.8393906e+01,7.6217480e+00,4.4307905e-01,6.0921049e+00]"
130,"[,68.59186,1.2766886,13.848328,14.660818,0.9289832,110.45677,3.9178703,14.449539,13.940554,0.29073122,8.135997,]"
131,"[138.22128,5.75239,77.250496,13.139732,0.49253416,118.18157,6.9166822,54.23335,14.798328,0.79363,7.9042444,]"
132,"[73.10924,3.1202898,51.371376,14.457865,0.8721492,91.96821,3.2407146,15.190147,9.88873,0.89008963,8.349901,]"
133,"[125.69537,3.1051717,84.38039,8.188478,0.48799816,80.41396,4.139776,10.361671,11.525118,0.4812305,8.131575,]"
134,"[142.57898,5.9019732,22.806686,14.930839,0.48238087,32.52388,5.9010754,114.04886,6.683359,0.8163362,7.9235563,]"
135,"[143.38309,6.237479,66.26474,5.6923633,0.422178,144.88367,6.721568,27.951385,8.390684,0.18740484,4.4202304,]"
136,"[149.26495,4.8269043,24.745518,8.952616,0.18746033,37.458115,6.445673,77.5389,11.25325,0.79232097,6.6462154,]"
137,"[,90.84057,6.5518513,109.50114,13.847374,0.9072777,39.04998,5.8698187,109.5331,7.5045547,0.82297444,5.720579,]"
138,"[4.7908737e+01,6.0817556e+00,1.4336826e+02,1.3161020e+01,1.1916801e-01,5.2137020e+01,3.0108502e+00,5.9599445e+01,8.7332411e+00,1.9339091e-01,4.0508933e+00]"
139,"[1.4038367e+02,6.9629011e+00,1.4080891e+02,1.2083620e+01,1.3393429e-01,6.1260269e+01,1.3490644e+00,1.3878812e+02,8.8067322e+00,1.6489500e-01,4.6665201e+00]"
140,"[135.4202,2.1289349,32.68586,13.278641,0.2670179,129.90005,5.862449,80.84249,13.131197,0.70751214,8.818771,]"
141,"[130.68907,5.981372,33.914192,7.0368295,0.7053481,49.565334,2.4067106,12.09964,10.683644,0.9843534,6.7056417]"
142,"[,75.371475,4.95872,114.26291,12.569178,0.9690638,112.068054,2.1152873,24.837933,5.090136,0.5744518,8.590599,]"
143,"[129.38565,6.328808,103.72164,7.0176625,0.434457,134.72176,4.2988377,21.620018,7.3343563,0.33250296,7.498666,]"
144,"[128.10521,3.8870523,32.71671,7.749135,0.14163625,75.72101,2.5651407,109.58066,11.221705,0.7681125,7.187431,]"
145,"[127.84296,3.8311598,38.891277,8.631706,0.42277968,127.65079,6.774229,33.750484,13.063213,0.16735706,5.6424036,]"
146,"[123.39885,4.7442737,85.986,13.515982,0.94579875,123.35747,5.079049,109.681694,12.986302,0.80735755,7.01232,]"
147,"[104.604904,6.3732414,104.04243,6.807825,0.4219848,57.101627,4.682186,91.643295,12.468473,0.7289026,8.264451,]"
148,"[112.37715,1.2185388,16.707844,11.83753,0.5618884,56.990295,3.3366313,24.299927,7.502957,0.3046727,4.7815213]"
149,"[123.01634,4.7676187,68.718124,5.6406302,0.85793614,143.87216,1.4831347,65.99992,14.1479435,0.67587847,4.104535,]"
150,"[,34.90332,5.4339113,47.170803,6.794011,0.27682287,142.9469,5.188301,21.401997,11.593065,0.94703305,4.5131655,]"
151,"[139.25392,2.5304275,38.9187,14.234175,0.40486002,45.731995,5.424467,40.77794,11.782261,0.42860997,6.784751,]"
152,"[114.99283,3.0227082,135.73415,6.372829,0.986577,133.59485,2.1448605,98.03502,12.854978,0.6886894,5.68845,]"
153,"[1.45208023e+02,4.28993034e+00,1.43181305e+02,1.47705956e+01,6.79582536e-01,1.45881348e+02,2.40270805e+00,4.66755333e+01,1.03119421e+01,1.23437345e-01,5.59077740e+00]"
154,"[53.602966,2.2879963,78.73401,12.399904,0.3598578,94.889694,6.9473195,96.11772,5.340625,0.53591377,5.6799574,]"
155,"[,78.76828,1.1046846,131.37816,13.736998,0.18776864,48.58026,5.497195,87.48595,6.4803886,0.25411165,7.613162,]"
156,"[131.21373,1.5520554,30.987976,7.1389284,0.24545127,40.000595,1.5961745,58.934967,8.681382,0.8298533,6.620308,]"
157,"[113.77788,6.726286,117.86684,10.978434,0.9360539,46.69538,5.1938014,55.158463,7.213601,0.19364151,7.954554,]"
158,"[,63.892555,2.8559575,142.35745,11.454153,0.2242752,111.28896,6.3120017,110.75249,9.805985,0.30967885,5.633387,]"
159,"[131.0763,2.9801145,82.77807,12.716316,0.911602,46.664562,1.3117776,50.28367,11.405775,0.9064423,8.905336,]"
160,"[146.95648,2.6961007,110.34835,12.9134,0.48295125,96.73059,4.978243,42.852093,12.553389,0.19293335,4.1614795,]"
161,"[,34.46335,5.688446,26.043903,7.084962,0.8809211,61.195904,1.9818807,104.61731,7.110491,0.27324224,8.223557,]"
162,"[,40.00251,6.3084736,102.209785,12.159878,0.31149518,117.70888,6.5245485,61.48021,7.754788,0.6888536,8.837347,]"
163,"[143.10445,5.5266857,138.72472,6.00575,0.9529415,148.93495,2.5704293,100.724205,5.355172,0.4484142,8.694582,]"
164,"[129.78282,5.934692,146.10782,14.764805,0.15198189,130.97908,4.28757,86.81971,6.1273794,0.8417474,8.63752,]"
165,"[,81.53146,1.3590035,32.336548,10.2066,0.35546586,145.62946,2.2007163,29.858482,14.983688,0.20351383,6.956841,]"
166,"[121.32716,6.607891,135.56807,13.096022,0.38694096,101.15645,3.7537658,140.73206,8.223099,0.17275104,6.05505,]"
167,"[,66.434685,1.9068289,94.23608,6.3552217,0.2638795,112.38957,2.8936176,87.97287,9.016151,0.685078,6.78343,]"
168,"[1.12251595e+02,3.89821005e+00,1.00023994e+02,6.06483984e+00,1.11302644e-01,3.56690140e+01,1.32034731e+00,1.08983154e+01,1.39010401e+01,9.87599730e-01,7.48512650e+00]"
169,"[104.45041,6.0474844,138.12741,5.956784,0.14738104,70.62652,5.9651966,54.01023,10.707801,0.2324206,6.243952,]"
170,"[,83.2077,2.9473863,146.61287,12.180534,0.905698,108.29161,6.0841074,35.09491,6.7574654,0.7491505,6.7576156]"
171,"[,61.11978,2.6035109,104.615906,13.631201,0.24662787,111.27548,3.3526387,12.935631,5.811243,0.5644322,8.418318,]"
172,"[130.16376,5.5964017,49.52356,6.2040777,0.26295233,77.43404,2.6395416,124.90137,7.8217335,0.38644123,6.653653,]"
173,"[134.4006,2.3909016,18.912529,10.6581,0.72665775,60.23024,4.2364664,34.600746,13.94536,0.63843346,8.823785,]"
174,"[61.746838,1.4355025,13.270897,5.3168354,0.8018446,93.000694,5.808643,27.86567,10.788795,0.6877239,8.807355,]"
175,"[126.63687,1.6155057,139.96703,11.894112,0.86980593,148.60794,3.30896,85.9113,8.3717575,0.94000566,7.933203,]"
176,"[108.640465,4.176334,27.718353,9.510403,0.82671154,46.49928,6.9470367,117.51053,11.0281,0.16974697,5.420227,]"
177,"[,84.150635,3.179843,100.57352,9.621794,0.4581615,131.59763,5.5143676,16.498734,12.103868,0.5685016,8.122064,]"
178,"[136.61842,4.871895,142.9898,13.688085,0.47111607,70.685745,4.1690607,74.21404,9.694802,0.57837397,6.501179,]"
179,"[,97.07885,6.631416,95.29934,10.103323,0.2974863,127.751205,1.4769535,59.906555,11.671565,0.67114794,8.728958,]"
180,"[118.875374,6.723487,78.60119,11.904926,0.64431053,87.127625,1.4184055,114.39591,11.78109,0.4136803,6.356564,]"
181,"[110.97952,4.8944016,125.718285,10.802684,0.6350694,92.422356,6.6306133,68.883514,14.174614,0.14873886,8.445623,]"
182,"[,48.804115,6.158948,125.48949,13.105532,0.35632318,141.62794,5.9444966,82.79339,7.2152147,0.87788296,8.629351,]"
183,"[,37.190155,2.5586905,82.813095,14.638849,0.7863878,49.53211,5.3409996,101.754944,13.265774,0.19579533,6.771309,]"
184,"[,43.145702,2.9712765,56.043793,9.113764,0.7383093,86.54892,2.5662088,102.01134,10.489731,0.6945197,8.156197,]"
185,"[57.46221,6.2653174,25.613834,6.655037,0.4889726,91.37247,2.535503,57.452866,6.7188206,0.9603505,8.386927,]"
186,"[120.39346,2.4316683,94.81698,13.823744,0.39960682,58.303383,5.7550855,62.668625,10.647598,0.5809337,6.437905,]"
187,"[,49.90292,5.7956676,92.105865,9.444602,0.62552595,97.33418,5.157704,103.332245,10.346869,0.2962998,8.793244,]"
188,"[142.43326,3.981391,125.428894,6.3897614,0.5224887,47.832756,1.4170108,146.11171,14.3955145,0.5524873,7.141816,]"
189,"[,63.403244,2.3827868,88.747894,7.007947,0.2192887,136.55278,4.408351,128.33945,11.710445,0.65113145,5.2254086,]"
190,"[126.05413,6.6687717,95.687706,5.7430177,0.95813215,134.01239,4.733431,33.577774,11.730723,0.63367236,6.7401524,]"
191,"[121.96896,2.0183997,149.69238,5.937223,0.90729296,44.440765,3.0162811,125.81729,8.114555,0.35302073,7.049185,]"
192,"[115.03526,1.4944229,25.75151,14.780632,0.446798,85.80316,6.822334,111.4656,5.3824124,0.33079258,6.6878114,]"
193,"[1.15553444e+02,3.10878086e+00,2.07858620e+01,1.04755535e+01,4.21950698e-01,4.09700203e+01,1.14728737e+00,1.28586502e+01,1.41244574e+01,1.10448629e-01,7.11885786e+00]"
194,"[116.93155,6.9409847,99.13802,11.628235,0.49072373,112.91244,1.42191,110.066315,6.03033,0.694954,4.5316005,]"
195,"[,83.791534,1.4374514,100.567535,5.9877596,0.51380754,50.19441,3.4704332,135.80875,6.083487,0.48954228,7.3934383,]"
196,"[117.633575,3.4908934,56.600006,6.2870693,0.9812416,147.98257,5.281031,48.809315,8.710913,0.96341634,6.5881166,]"
