episode,action
201,"[,83.42189,6.9543667,90.55467,14.602602,0.98328966,74.61258,6.2253876,143.01993,5.237344,0.46215487,8.858811,]"
202,"[121.77134,6.5294867,77.08563,12.225191,0.95681167,33.820606,5.582625,128.83102,10.269497,0.8800708,8.977865,]"
203,"[,39.343266,6.570455,13.012764,10.605407,0.55993795,38.587585,5.435667,106.32202,11.241256,0.67036915,8.799161,]"
204,"[114.26342,4.3714614,36.167988,14.142931,0.22984174,133.10788,5.763326,31.059486,7.6847596,0.9525989,8.289236,]"
205,"[,32.51693,1.7680051,62.064186,14.557323,0.72943676,118.52418,3.4266386,143.92758,13.65183,0.3653388,8.879733,]"
206,"[,87.38877,6.9198723,115.004395,9.51327,0.6722286,134.12152,6.049466,142.20668,12.67651,0.15817362,8.935486,]"
207,"[,44.01969,2.9704225,101.39154,10.4341345,0.94248307,109.250015,5.097616,104.11806,14.371494,0.3416744,6.135116,]"
208,"[,30.660042,3.7225313,35.20544,14.606966,0.68988854,68.313126,6.9862814,139.62088,8.418488,0.6437113,8.852,]"
209,"[123.30081,6.107446,103.884415,12.688561,0.7895931,48.01143,4.9142666,119.47009,10.038596,0.9537532,6.322651,]"
210,"[107.28203,6.3650727,17.58675,9.724294,0.99176717,61.654152,6.800555,58.395657,9.228184,0.90598226,8.791107,]"
211,"[107.35738,5.363533,12.814583,14.957873,0.8066695,37.559044,3.6318533,108.53127,9.664302,0.8117445,6.513142,]"
212,"[,38.81482,6.1139317,48.426186,8.354536,0.7792578,69.33034,6.9286656,117.7661,8.0855875,0.5854958,8.603939,]"
213,"[,74.38667,6.843693,60.130245,14.6782,0.9941463,87.53804,3.0565653,137.45364,11.636158,0.84989125,7.2336655,]"
214,"[,34.63844,6.440781,102.0591,9.196163,0.68123734,130.2587,3.820445,139.86673,10.964068,0.60863864,5.7803674,]"
215,"[,63.137688,3.965332,90.12202,14.885793,0.9792739,56.132984,6.7026453,144.87097,12.475533,0.63992983,7.999523,]"
216,"[,37.543243,6.5550175,98.11705,6.5503454,0.9834755,30.422329,6.265167,119.47869,8.568171,0.9209306,4.5418167]"
217,"[,35.373806,6.6611247,51.91275,14.44515,0.9094461,87.795364,5.853395,139.71416,5.2088747,0.35072637,8.370108,]"
218,"[,74.74034,4.9714875,128.04605,13.752739,0.87863207,130.74803,4.473691,109.08011,11.660838,0.39475697,8.606308,]"
219,"[,55.61473,4.3895936,109.27465,9.218916,0.8269492,111.99254,3.6420805,43.30342,9.311167,0.85825276,8.9484825,]"
220,"[39.99748,5.601348,28.637718,13.727373,0.48065686,48.810238,6.8753424,92.689285,10.067247,0.98172164,7.814849,]"
221,"[137.10751,5.7385697,25.216114,14.798361,0.93825555,118.70704,4.959119,145.21674,6.0491204,0.331435,8.45841,]"
222,"[,48.206787,5.5901995,94.02673,13.39546,0.84628147,56.37219,2.0969405,132.88704,5.750465,0.61988854,7.5988026,]"
223,"[,48.810646,1.4670138,61.315193,12.168252,0.3351161,139.13342,6.889399,127.71457,5.2009053,0.16707927,8.051652,]"
224,"[,90.437096,6.9193153,137.99811,14.668859,0.9180306,66.30524,6.1593037,73.90095,9.080252,0.17856681,6.2162743,]"
225,"[,30.817219,4.571691,32.14287,14.651651,0.9812883,77.036736,5.5699544,126.789314,12.964531,0.78104496,7.9626155,]"
226,"[,83.10573,4.0918717,28.582577,12.322769,0.7351289,125.93608,2.6644983,139.40184,8.9069,0.6914497,7.0373507]"
227,"[,49.37542,6.769581,62.12731,13.687332,0.8386686,145.19717,5.693124,133.03189,6.1793227,0.92907083,6.5604687,]"
228,"[,99.13254,4.8211045,94.60061,14.376659,0.88997966,115.191315,5.5414824,141.91849,6.299755,0.99351627,5.2262,]"
229,"[,55.29533,5.837888,60.68812,12.61141,0.6873312,57.690163,6.834673,148.67206,11.53746,0.41023785,8.942387,]"
230,"[,99.0707,3.8511274,108.14332,13.9284525,0.5856233,91.311874,4.156275,84.828186,13.238726,0.29749438,7.830202,]"
231,"[,38.70422,5.9341984,99.27722,14.119049,0.97626454,51.14663,6.929756,117.99768,10.240762,0.30362183,6.5688205,]"
232,"[,35.77467,6.008379,11.720734,13.22103,0.85287565,106.61661,6.9214673,143.19698,12.187329,0.7960542,8.791975,]"
233,"[120.0742,5.8038673,104.6586,14.715855,0.69008553,137.44476,6.2276196,131.51373,6.598876,0.60867196,6.837154,]"
234,"[101.09604,5.5250587,37.41365,13.971086,0.8484602,95.2524,5.917913,141.45908,6.5111732,0.6582824,8.633657,]"
235,"[138.55714,3.5936813,44.51107,10.485551,0.8555839,123.77898,2.5101726,140.15804,10.497108,0.8758037,7.671671,]"
236,"[,58.16858,3.2323124,21.913456,14.6629715,0.66414875,134.35823,4.472288,83.91781,12.003882,0.69953156,8.081047,]"
237,"[104.15334,6.3022313,20.659916,14.409557,0.55026674,120.045074,5.4942355,128.49294,12.549574,0.93185025,7.1487427,]"
238,"[124.38205,6.523302,116.20873,12.142569,0.3646009,143.93832,5.9100266,126.14666,8.996115,0.7490383,8.186612,]"
239,"[,81.081894,4.6230083,12.0262985,8.616675,0.8059981,31.28632,6.4752026,113.61322,8.063646,0.7349807,7.1512904]"
240,"[,49.313515,2.0449252,43.127254,14.13841,0.75309324,133.9594,4.894433,141.61882,13.572157,0.95275366,7.6165648,]"
241,"[,62.672325,5.6568875,124.11667,14.939941,0.8729209,83.014435,4.077151,135.1489,12.591623,0.56816643,8.658582,]"
242,"[,82.29318,6.8867397,86.63986,14.796403,0.8187885,140.13733,4.2441516,135.58139,8.93508,0.6564041,7.8715,]"
243,"[139.1753,6.293543,35.074165,14.184606,0.4267257,37.70814,6.046244,136.12238,6.3817735,0.39022344,8.689287,]"
244,"[,43.467907,6.5233727,39.53236,8.7293625,0.9520726,110.0509,6.5790224,135.1636,11.157097,0.779325,8.195133,]"
245,"[,69.732086,3.8936784,40.622253,14.846239,0.9762099,40.947796,6.3769064,119.94026,6.944533,0.9353528,8.646382,]"
246,"[,63.332397,5.1494937,20.484428,14.214484,0.6281939,70.076096,1.8276591,125.581665,12.630391,0.7611809,8.449448,]"
247,"[147.90291,3.5625167,48.538467,12.246181,0.9309769,32.992863,4.6586685,138.38443,9.0421715,0.23385358,7.785902,]"
248,"[,96.86247,6.278925,24.58781,7.515826,0.7213348,90.43072,6.7132664,125.75553,7.0795965,0.877934,6.6158094]"
249,"[,30.50983,5.747889,19.375668,14.552385,0.76047623,104.50035,6.8859143,129.1562,8.766748,0.9500699,8.320056,]"
250,"[108.01451,4.817708,109.73315,10.879557,0.7779148,48.381973,6.766891,119.56453,14.225734,0.714463,8.383358,]"
251,"[106.69632,5.673283,145.23232,8.178036,0.84874696,88.29158,6.51138,130.82199,10.96802,0.8434826,8.745134,]"
252,"[,48.356903,5.8119297,122.04468,8.285365,0.8739558,102.4921,6.9120116,108.57379,8.679983,0.8424452,8.609411,]"
253,"[128.5973,4.385042,58.796696,12.782293,0.3015779,35.140854,4.7955627,102.16919,5.9984894,0.29031947,5.6913395,]"
254,"[141.50427,3.87392,13.858536,10.842744,0.95669746,109.17801,2.0617518,128.21632,13.231183,0.6859012,8.469409,]"
255,"[,46.912285,5.83537,51.037167,12.584152,0.5657626,55.660263,5.0511913,139.06009,6.561708,0.39455122,7.45387,]"
256,"[,70.2873,5.7218857,84.82347,14.232435,0.23479626,101.23206,5.5559807,116.93019,11.540953,0.526589,8.986603,]"
257,"[110.49577,3.2413046,119.172516,9.75524,0.55887496,35.87966,6.51423,107.33309,5.4349637,0.36269572,5.5845747,]"
258,"[111.76524,5.441297,33.659878,14.8485985,0.6051413,83.13753,5.190071,148.26862,7.983984,0.57249016,7.751327,]"
259,"[127.00357,5.7648506,18.10888,13.832571,0.93361986,94.11369,5.516487,122.49596,6.910787,0.26673064,8.544525,]"
260,"[125.01923,4.38437,56.23353,7.260925,0.81476825,56.234516,4.128058,107.77896,7.1413946,0.4884635,6.13741,]"
261,"[,66.23895,5.466915,125.915634,14.150717,0.9569557,72.9563,6.8866253,142.9231,11.4647665,0.733968,8.799473,]"
262,"[,44.01687,5.3723497,14.380363,14.924522,0.4659919,120.208626,6.1926875,145.25046,12.877089,0.30571702,8.935209,]"
263,"[,70.17214,6.447833,11.291687,14.045041,0.9958861,144.65475,5.8817024,133.85373,11.890713,0.4573251,8.718417,]"
264,"[,93.180595,2.5344698,49.24758,13.251026,0.39162934,56.36788,2.6502256,137.63234,9.101016,0.896166,8.952613,]"
265,"[,60.780617,5.6852894,13.366287,14.086273,0.8633064,130.48257,6.9121757,116.352585,14.176134,0.5232174,5.5219417]"
266,"[,52.724655,6.737417,116.2158,14.888543,0.9208461,102.200745,6.6229935,149.30359,10.545544,0.80701196,6.710555,]"
267,"[,70.17445,6.820385,29.188007,5.5236206,0.77694273,87.376076,4.509695,130.73021,13.83961,0.6506159,6.0650663,]"
268,"[103.59021,6.798176,17.830338,10.524979,0.7666483,38.600555,4.329389,147.87643,6.4587555,0.96589315,8.3385725,]"
269,"[,44.163036,6.5718555,81.48497,6.0380583,0.9637823,70.93704,4.523254,117.2478,11.858865,0.33219743,8.547594,]"
270,"[,55.804253,4.9503536,32.84862,13.769897,0.46934086,62.2554,4.464917,148.79015,14.260705,0.60580647,8.636694,]"
271,"[145.55667,6.547969,71.97132,12.748266,0.91076034,139.4566,6.1312313,147.75601,11.053772,0.86495554,8.196186,]"
272,"[31.597248,6.786422,96.96689,9.920724,0.82956886,79.363976,5.387803,72.088905,6.0602293,0.9004667,7.09223,]"
273,"[,37.496887,6.6909213,115.63425,9.967926,0.79770243,138.26741,4.462796,147.45801,8.321062,0.6664798,8.835482,]"
274,"[,33.417152,4.4285707,14.582863,13.729155,0.9603856,89.61482,6.7917423,124.86801,5.867817,0.60345966,8.754295,]"
275,"[113.927826,6.692527,129.00961,8.75332,0.85424495,66.85194,5.8231053,142.00809,5.4618826,0.6348302,8.359694,]"
276,"[67.77655,6.41078,25.564262,14.749825,0.60782176,56.257473,6.6519785,94.00483,8.138698,0.7542418,8.542818,]"
277,"[133.9422,6.894991,118.40233,12.499636,0.8943738,62.520348,5.106501,143.85193,10.330683,0.87989885,8.966928,]"
278,"[,30.77747,2.2101927,26.216492,12.447962,0.9264543,122.71278,6.1373935,146.98807,14.8424,0.55873585,7.245455,]"
279,"[,57.0351,3.973575,137.98468,8.22853,0.7394998,92.558426,6.430007,120.05504,11.4150095,0.971628,8.059061,]"
280,"[,83.66767,6.6112437,25.709621,12.7584505,0.96025705,142.74985,4.5286536,105.70198,8.52804,0.7279017,8.724787,]"
281,"[,33.748627,2.5995913,31.69172,14.071955,0.9005897,76.23263,6.498913,143.04384,5.9769425,0.5105942,7.9873347]"
282,"[65.68238,6.1634026,10.906517,7.9131274,0.95026153,88.52206,3.825622,91.79752,8.4457445,0.64744866,4.988867,]"
283,"[,68.8473,5.6756363,14.7309265,13.668172,0.9884441,38.523403,6.2700768,118.07185,9.951037,0.3234123,8.009034,]"
284,"[,47.473526,6.271901,11.36367,12.703806,0.7241788,41.94535,4.7512074,116.29703,5.6091375,0.30133635,8.8969145,]"
285,"[,85.07467,4.6240764,81.19699,14.800938,0.955185,106.24664,5.8974853,127.17464,5.5792065,0.79109323,8.723532,]"
286,"[111.548096,6.348649,12.886719,6.2582054,0.4274686,128.8642,3.343899,60.020332,12.566469,0.23674285,8.616496,]"
287,"[,35.36599,6.2802105,20.9725,13.05868,0.67926943,50.369854,5.7410674,134.64554,12.627568,0.802088,8.499141,]"
288,"[,61.81338,3.4369109,25.855736,12.27247,0.9694139,58.70648,6.7972946,122.37164,9.7146225,0.83917415,8.182978,]"
289,"[,30.37209,3.6120982,97.20871,14.118437,0.9675045,119.58273,4.809404,56.92787,7.6716957,0.32956576,6.03845,]"
290,"[,37.643036,2.903139,140.96184,14.125558,0.8502938,55.32335,6.717325,148.42838,12.092235,0.68468946,7.9670925,]"
291,"[,50.086033,6.9084625,22.716904,14.688036,0.9491999,122.90725,6.707021,124.09749,7.362726,0.6523921,8.447254,]"
292,"[,31.658722,4.7915382,23.891544,12.504349,0.9322048,37.59905,6.460526,143.39307,5.6876683,0.9486364,8.875565,]"
293,"[,62.968,6.648734,60.850163,9.672005,0.92889917,46.627037,4.9707804,134.92651,13.450981,0.8870003,6.784396,]"
294,"[,31.430302,6.719161,110.98628,14.818647,0.9337815,41.089577,6.5537696,149.52757,12.794004,0.6886234,6.1793985]"
295,"[,60.986603,6.2121525,40.02734,13.156114,0.98656213,113.33626,6.5969653,147.90363,13.774297,0.277484,8.771962,]"
296,"[,32.309616,4.7324843,73.08415,8.459129,0.8672725,69.884346,6.9587536,146.1973,11.947241,0.35308743,8.619637,]"
297,"[108.99163,4.597205,11.06427,13.301199,0.9533836,40.259598,2.1369324,142.49765,9.213804,0.95924675,5.845434,]"
298,"[104.25226,6.916333,26.28698,8.739722,0.6050591,116.368866,6.5238175,148.34589,10.566463,0.6356325,7.443594,]"
299,"[121.48116,6.506214,84.2616,10.084962,0.9333647,92.28914,6.5614777,119.0712,13.673147,0.9072269,5.970313,]"
300,"[,43.392433,6.803413,42.691803,14.62816,0.9679195,52.195366,4.648005,149.07549,6.636498,0.69689476,7.9403353,]"
301,"[125.23749,6.8284726,14.684166,10.861956,0.6646341,58.025024,5.2781677,108.33609,7.4627924,0.8204529,7.576234,]"
302,"[143.5617,6.6859593,37.41049,14.921245,0.93292266,91.8595,6.1840515,139.50784,7.899009,0.47478634,7.341569,]"
303,"[,55.31572,1.7908516,144.18872,12.721704,0.99665546,55.58742,6.4421024,117.293655,9.217098,0.44742462,8.90613,]"
304,"[,85.95012,1.9696538,97.572975,12.27095,0.7877979,50.121147,6.381964,100.094315,13.131638,0.6353627,8.979906,]"
305,"[141.46916,6.889908,48.297554,8.455957,0.83267796,102.36096,4.9386935,126.41369,12.054899,0.9293658,8.383425,]"
306,"[101.3012,2.9830503,97.178635,11.812474,0.8328511,64.50956,6.5823607,136.69536,12.323233,0.32232937,8.135263,]"
307,"[,33.417088,4.770041,135.93726,7.7867804,0.52722466,30.804756,6.523284,144.25827,5.8693347,0.38898057,8.211179,]"
308,"[107.2668,4.990063,94.6155,7.4836245,0.99595714,82.12034,6.902755,139.42206,7.3805866,0.33879808,8.763958,]"
309,"[123.52855,5.527859,120.8931,14.063144,0.92856216,48.463303,5.8841705,99.17574,13.375735,0.877771,8.974549,]"
310,"[,96.37885,6.076297,15.062538,13.44969,0.915802,106.721016,6.5284405,129.69287,8.467277,0.8190395,8.464463,]"
311,"[,33.065636,6.117878,122.90038,13.540688,0.9433609,105.78159,5.8254223,97.36361,8.0031185,0.4692008,8.620578,]"
312,"[,37.544956,6.082774,66.6049,9.246231,0.675194,125.49752,5.578511,148.04941,14.442942,0.8645296,6.938833,]"
313,"[,70.13226,3.252805,15.910522,13.784323,0.9789574,36.90206,5.1055875,147.72461,12.277645,0.85996413,7.619879,]"
314,"[,86.05701,4.2407923,20.178162,14.046791,0.89540255,60.062958,5.650856,135.98666,9.483249,0.7859847,8.101486,]"
315,"[105.78902,6.448637,97.0693,11.967394,0.8627761,52.196297,4.4540634,142.83513,5.067891,0.82070553,6.4542,]"
316,"[,42.48037,6.8102746,52.70886,12.111572,0.63519,50.08003,3.0546489,146.04886,12.725954,0.9125439,8.532938,]"
317,"[,49.35625,6.229784,42.231445,14.677218,0.6522042,130.68149,5.079154,142.1253,5.26219,0.31043863,7.927294,]"
318,"[106.70668,4.267683,37.056103,11.485715,0.8587577,139.66644,6.3800287,97.9375,8.502603,0.417677,8.495682,]"
319,"[,96.78593,6.483083,123.15185,14.148579,0.54498696,53.014034,5.773838,141.95557,6.0845656,0.20150223,8.278891,]"
320,"[125.38284,2.383576,94.12734,12.403568,0.9169189,129.73056,3.941984,140.26842,13.054925,0.5341338,8.805163,]"
321,"[,52.090332,6.599935,113.69228,12.792051,0.8220933,107.3994,6.397453,101.77162,7.916345,0.9664886,8.611641,]"
322,"[108.07764,6.737784,102.514534,14.621256,0.66002834,127.553856,3.877132,109.024536,6.833294,0.47717997,8.431613,]"
323,"[,60.955166,5.2160473,69.31899,11.718815,0.8704865,143.73763,5.7692585,120.558586,10.558888,0.5277421,6.80306,]"
324,"[,33.414524,6.7438974,104.56997,7.283744,0.5632776,37.930553,5.2899537,141.5427,5.7808666,0.6984283,7.637265,]"
325,"[105.32989,6.9107475,36.70403,8.837009,0.89760435,98.518486,5.9656105,138.96785,11.345484,0.89406776,7.6582446,]"
326,"[,69.556274,6.2575517,90.92972,7.8006387,0.87403345,36.73455,6.6296453,133.30302,13.508021,0.7894208,8.001384,]"
327,"[,32.543823,6.81668,73.5306,9.819387,0.8114939,119.972404,6.6918917,139.84494,11.50026,0.88222194,8.718136,]"
328,"[6.3929893e+01,5.7588515e+00,2.9853550e+01,1.2787964e+01,9.9239635e-01,9.1645027e+01,6.2015905e+00,1.0921327e+02,5.1798396e+00,1.0761815e-01,8.0250177e+00]"
329,"[5.9023842e+01,6.6655016e+00,4.3541508e+01,1.4236927e+01,6.8327540e-01,3.5887043e+01,4.3725309e+00,1.3450983e+02,5.4239779e+00,1.3317081e-01,8.1640549e+00]"
330,"[100.74121,4.546587,137.06616,13.19159,0.85975885,37.521534,5.9295382,121.6754,10.241,0.90717435,4.645693,]"
331,"[,69.8367,6.595017,69.23811,14.807348,0.9946687,103.13185,6.958894,146.2095,14.695973,0.8789545,8.719355,]"
332,"[,41.703556,6.910507,47.719646,14.117249,0.9015521,38.531357,6.1474543,148.63324,13.073385,0.9046444,8.619278,]"
333,"[,35.043144,5.8227296,109.4132,14.572271,0.9597568,90.92565,6.734487,144.58243,5.4148655,0.91651905,8.115328,]"
334,"[,41.9664,1.7923007,19.4558,12.884412,0.7819332,45.48523,6.7922907,142.54701,12.30862,0.2663692,5.0264072]"
335,"[,95.9647,6.8474426,48.76169,13.641981,0.8748153,71.79954,6.9120812,144.70291,5.6960907,0.98473513,8.858195,]"
336,"[115.35663,6.861269,120.69863,13.78777,0.8991163,72.29189,5.8519306,120.65496,10.610332,0.83167917,7.6692696,]"
337,"[111.18268,3.5448565,54.44673,12.149715,0.9132719,89.4552,5.1628914,137.57764,12.38739,0.72734237,7.750155,]"
338,"[100.40927,4.92576,13.869812,12.232324,0.6345404,41.274498,3.2398057,68.81477,7.1309967,0.38975078,7.9156494,]"
339,"[,88.12197,1.3732195,142.98639,14.531297,0.95898634,145.50446,6.771617,97.38757,14.937416,0.22190475,7.9072704,]"
340,"[,34.41774,4.739831,148.76965,14.3119335,0.38954276,60.49292,4.382224,89.274254,9.4407015,0.8073636,7.817084,]"
341,"[141.45822,6.8234415,60.27412,8.35086,0.92519104,72.51341,6.429798,147.96918,11.170811,0.26107085,7.5308228,]"
342,"[,52.206238,5.0057573,99.535576,11.776196,0.9472997,35.21126,6.8756514,141.4193,12.643042,0.24634156,8.991334,]"
343,"[,45.11108,5.9227123,111.72769,14.835692,0.8805026,63.507618,6.809452,147.06094,12.863322,0.9212029,6.469948,]"
344,"[,55.26574,6.459781,137.12364,14.984978,0.9413123,48.65655,6.8168154,124.31677,12.449258,0.7652764,8.960291,]"
345,"[103.96032,6.681464,88.35681,12.081675,0.85037386,123.05452,5.108746,144.53648,5.824638,0.62265456,8.5193405,]"
346,"[,55.463963,4.6436424,109.26171,13.225116,0.737035,98.974464,6.4470897,148.48431,9.273189,0.31785816,8.9111805,]"
347,"[,54.02485,6.5859528,114.47968,11.315497,0.67481345,70.43737,5.549613,138.2699,10.568776,0.90111274,7.853579,]"
348,"[,52.014187,6.9643407,79.02322,12.81378,0.9054638,54.472813,4.5258183,120.17598,9.232582,0.31997174,8.912311,]"
349,"[,36.68351,6.32967,113.56125,13.144589,0.886945,51.59229,4.4597206,100.49363,8.621056,0.88643634,8.420899,]"
350,"[,39.88488,6.847909,11.452309,13.0763235,0.28288698,91.261444,6.5391703,128.3833,7.711269,0.95615685,8.875951,]"
351,"[127.896576,6.5588665,37.455482,14.819988,0.9176409,115.72338,5.6265235,146.70712,12.523397,0.7906052,5.745908,]"
352,"[,93.076706,6.9023695,88.5423,13.620733,0.8212503,61.531418,6.96082,137.39227,7.113845,0.87574863,8.921941,]"
353,"[,97.26236,6.5819483,12.932594,9.085207,0.7183789,135.76561,2.1962945,137.03088,5.303334,0.23641539,7.823443,]"
354,"[,83.666214,4.3780136,13.415512,7.186167,0.97441715,94.88117,6.664901,131.26114,8.116596,0.14379495,8.778949,]"
355,"[144.55518,5.4963636,102.79818,14.53723,0.8766409,125.26007,6.7468915,84.60077,8.714153,0.7704264,8.69508,]"
356,"[104.04752,4.004021,55.043365,14.331924,0.7584585,91.06959,6.4948053,139.0547,8.711091,0.59221274,8.138432,]"
357,"[4.4823143e+01,5.2592111e+00,1.3245076e+02,9.2790318e+00,9.7969800e-01,5.1765167e+01,5.9442444e+00,1.4309142e+02,1.3368677e+01,1.3605747e-01,7.1609502e+00]"
358,"[,93.547295,4.7496004,127.63817,12.613836,0.9931388,47.35276,5.7228584,141.19208,6.2018013,0.7898491,8.81789,]"
359,"[137.39792,6.673612,38.09028,6.496231,0.99314463,62.075027,6.360187,148.6134,9.089099,0.90344775,8.38345,]"
360,"[,55.357952,4.2646713,63.372433,14.846245,0.9350853,36.95526,6.765767,124.652214,13.328732,0.6036468,7.4194937]"
361,"[,93.68091,6.9020867,108.43641,12.679167,0.89053154,141.57866,6.445203,148.84863,14.410135,0.8230091,8.478347,]"
362,"[69.63879,3.2932882,88.19232,14.01617,0.89275587,93.4874,6.4296985,66.06288,6.726801,0.92636245,8.441946,]"
363,"[,85.64607,5.064907,10.933121,14.19318,0.93937993,140.51157,6.02522,142.68387,12.054641,0.9596615,8.073612,]"
364,"[,31.99961,6.7362533,80.1511,13.333002,0.9791865,69.572685,5.926143,141.27733,7.6926937,0.92064786,8.004569,]"
365,"[,97.78285,6.88101,89.59453,7.6900406,0.3318494,143.30078,4.5388055,95.287315,7.0350018,0.39022267,8.838154,]"
366,"[113.58822,5.8265033,135.70871,12.819363,0.9872084,127.203354,5.385359,129.24927,6.1225896,0.27567542,8.8854065,]"
367,"[,34.55051,5.385054,19.192425,14.010927,0.32646424,37.59638,6.3488216,127.69237,14.210257,0.40959907,7.8707194,]"
368,"[73.9265,6.5370655,75.46856,10.25459,0.9419271,38.24381,6.44827,91.444885,14.48398,0.453725,8.581594,]"
369,"[,62.775997,5.032705,84.186066,10.5858345,0.91436994,72.04068,6.103503,147.88983,9.629108,0.42063588,6.5162845,]"
370,"[,43.637207,6.3930416,32.894333,14.665529,0.98236203,43.837437,6.2813463,147.93958,11.033017,0.58339494,5.818735,]"
371,"[,81.77403,6.6297317,74.55878,11.144903,0.8993029,45.984055,6.8912144,147.77606,6.914422,0.8552443,8.7336445]"
372,"[,64.999695,6.191165,23.179485,14.501688,0.976755,103.67412,6.595186,78.17336,10.978067,0.9455545,5.3888073]"
373,"[,34.31638,6.5812106,52.44594,14.502901,0.98270804,82.12445,6.516488,144.72406,9.852354,0.73133886,8.516963,]"
374,"[,35.167583,6.504989,31.535473,12.476103,0.80239034,63.14254,6.8546534,131.9781,9.529259,0.826483,8.756723,]"
375,"[,39.750584,6.7060523,104.31435,9.172539,0.5739272,33.78472,6.93111,91.989624,6.210217,0.68782836,7.904195,]"
376,"[,77.16698,6.4063473,34.101803,8.451079,0.94698715,69.80373,6.956546,148.04034,10.332447,0.87130857,8.908087,]"
377,"[,91.36371,6.3690133,122.45669,14.2411175,0.9489912,44.481678,3.6627262,93.367935,6.8083944,0.51369977,7.3234043,]"
378,"[,36.70345,6.1925735,10.4763565,14.437379,0.94506645,54.94358,5.9445477,140.97504,8.432854,0.55644834,8.796356,]"
379,"[7.8281242e+01,6.9249754e+00,3.9128834e+01,1.4840554e+01,9.8554093e-01,1.2820258e+02,3.4651089e+00,1.3461275e+02,1.4173073e+01,1.2923536e-01,7.6245451e+00]"
380,"[,70.021576,5.165286,25.128235,14.488862,0.53080153,122.19319,2.583588,139.81178,11.171637,0.95097506,8.642663,]"
381,"[134.30415,6.175352,106.49815,14.097374,0.8383478,98.88677,5.7946777,144.02615,7.7184944,0.25865975,8.886936,]"
382,"[,78.828094,5.8192253,20.811764,11.605903,0.92812043,107.49872,6.3660297,118.2003,13.674541,0.97181654,8.823722,]"
383,"[5.6961807e+01,5.8446493e+00,2.4329662e+01,1.4513983e+01,9.1526711e-01,4.1055721e+01,5.7108011e+00,1.4805013e+02,6.8722219e+00,1.4413303e-01,8.4718628e+00]"
384,"[146.02534,6.9416475,44.585884,13.099646,0.8276678,38.52504,5.6718044,140.74846,8.062667,0.658441,8.815611,]"
385,"[,85.44143,5.3736806,41.181557,14.360867,0.89926547,137.15923,3.9400752,141.62767,5.1353188,0.58405143,7.385683,]"
386,"[,68.353966,6.242745,56.8098,13.82258,0.8771434,88.64776,6.0018096,148.19763,13.6277,0.98639566,8.824955,]"
387,"[,46.630154,6.0426707,25.99057,14.3349495,0.9680712,68.71433,6.74352,146.49573,5.670974,0.3974213,8.635505,]"
388,"[,53.187088,6.107273,129.01945,14.702768,0.90467817,48.898144,4.033768,135.33357,5.6186256,0.6831237,8.045376,]"
389,"[,40.704735,6.3604,106.108696,14.143927,0.97584194,80.25898,6.0656595,148.58725,12.031588,0.6869352,8.551201,]"
390,"[,35.09352,6.910062,22.341274,14.356898,0.5723243,72.70488,6.839916,135.9498,8.313235,0.3065771,7.9954786]"
391,"[,72.802666,5.24488,16.815914,14.705563,0.9792683,34.252186,5.072784,148.64067,7.435464,0.16743478,8.594162,]"
392,"[,70.60654,6.888718,51.88251,14.724424,0.84906006,60.273216,6.1367817,146.67061,12.397433,0.5605691,5.3567185,]"
393,"[,64.34207,4.615263,62.088905,14.920017,0.9141724,115.29453,6.0157804,143.63144,8.726984,0.4454119,8.90891,]"
394,"[,31.00248,3.298866,19.729435,12.457193,0.69265187,106.53032,3.0751982,116.56705,5.5910273,0.65182626,7.7884088,]"
395,"[,40.753353,6.1802006,39.86769,12.05281,0.7449359,81.4671,4.7095914,124.2934,7.359446,0.9137012,7.3491297]"
396,"[128.8847,2.1722455,129.7826,14.709654,0.9548323,39.62472,2.2726822,143.37244,5.265896,0.83582294,6.2912703,]"
397,"[,76.35411,6.571432,48.8037,14.881348,0.96261394,88.50631,6.7933226,148.16663,8.842581,0.6674435,8.766246,]"
398,"[127.15232,6.9440193,28.190819,14.835359,0.90699947,81.273865,6.2043343,114.726074,7.225504,0.44969964,8.8552,]"
399,"[,85.3953,5.1399784,14.021339,12.962727,0.5397131,145.72345,6.2534914,121.17434,7.2216682,0.9042015,8.942171,]"
400,"[146.71758,4.953349,70.88128,9.120972,0.961513,35.265682,5.1198225,132.06293,7.2295117,0.53325903,6.480137,]"
401,"[,30.47364,6.723835,21.05162,14.737187,0.9600093,84.018585,6.965465,146.1305,9.249424,0.8898097,8.946838,]"
402,"[,72.73569,6.090356,61.30269,8.854525,0.5564371,69.13943,6.6170793,141.30045,8.236031,0.5639205,7.570485,]"
403,"[,74.859764,1.8960121,15.196312,13.162079,0.96286786,37.919098,6.110979,148.67415,14.360732,0.9243985,8.593084,]"
404,"[104.91085,3.558071,36.356686,14.636082,0.80432856,86.62597,5.458209,140.58232,11.513156,0.66075456,8.810503,]"
405,"[,81.92745,6.9420085,17.026089,14.3688545,0.9268832,134.92374,2.9971557,139.09186,5.633754,0.5324652,8.178101,]"
406,"[,47.60427,6.4959373,20.766216,12.350226,0.86543417,148.81091,6.827442,144.91977,7.2215495,0.2547732,8.985501,]"
407,"[,40.17779,6.7763143,61.47518,14.901099,0.8348527,116.75636,6.2235417,127.50867,5.054421,0.25115597,6.383889,]"
408,"[,47.060795,6.7781076,27.579132,14.643158,0.9753356,40.067993,6.8095922,149.17569,8.877709,0.7601013,8.408226,]"
