episode,action
201,"[127.01657,6.0907297,103.17627,14.10026,0.17389017,71.36837,6.7711334,130.59644,5.5322514,0.40345797,8.803553,]"
202,"[,43.379738,5.763286,99.63815,8.795386,0.74348974,141.05046,4.4512897,20.134785,6.6497993,0.17413959,4.292023,]"
203,"[31.465057,6.88477,36.46757,11.84529,0.5678499,94.86532,6.9697366,25.048958,7.03804,0.5253413,8.8550205]"
204,"[34.747353,4.638308,80.90734,6.5067677,0.3658529,36.02208,5.5024815,23.09563,5.1491446,0.41132522,8.961764,]"
205,"[130.67014,1.3405507,18.112587,7.2508125,0.30173534,67.77991,6.023091,54.188263,12.387428,0.8320464,8.110701,]"
206,"[116.05458,6.2378106,142.86604,12.384269,0.6249373,141.03224,6.57463,72.47493,8.216426,0.36994517,7.654995,]"
207,"[,58.08799,4.6661267,48.99295,14.665733,0.56331676,146.52765,6.4583306,77.06229,6.0698223,0.82010955,5.7142615,]"
208,"[,39.889008,5.72134,139.51044,9.671699,0.3167273,49.513584,6.818672,81.02856,6.848073,0.32944518,8.966148,]"
209,"[59.595184,3.351357,56.835472,8.146217,0.6388118,61.06266,3.6431885,63.865597,12.033329,0.11491591,8.678269,]"
210,"[136.28065,5.8949933,124.997986,10.354544,0.40110916,57.84434,5.5751305,27.399029,5.882823,0.71686774,6.696572,]"
211,"[,42.460457,6.9456844,23.911026,11.261659,0.40327364,36.046276,6.1779513,141.83714,10.587655,0.4772986,8.90968,]"
212,"[,69.42061,3.1691163,48.43689,7.904127,0.9466844,119.8593,3.6463172,141.60849,5.4192123,0.7444836,7.2459154]"
213,"[105.24342,5.5761724,18.215195,13.742698,0.30061346,70.817726,6.4131956,79.42164,9.678099,0.54229784,8.668438,]"
214,"[,44.351357,6.7481456,103.97819,9.671502,0.25451833,104.403404,5.845155,102.26871,9.4931345,0.85831976,6.4838033,]"
215,"[,34.318592,3.0681486,121.74888,11.670678,0.21181086,117.74684,5.624742,147.35928,5.640678,0.40325975,8.080418,]"
216,"[34.44079,5.511591,97.80489,9.839944,0.6023604,74.173546,5.571232,81.31856,9.790606,0.63997954,7.7853575,]"
217,"[,49.024036,5.6682878,108.44571,10.49749,0.41212776,80.4053,2.4936125,109.72855,10.450836,0.8611491,6.205859,]"
218,"[,99.71425,6.309141,148.57025,13.718875,0.16336367,103.873024,6.7595334,104.45607,12.867109,0.9521278,5.8803396,]"
219,"[33.551704,6.844509,99.28925,6.4659157,0.4806343,66.77373,6.5017414,21.921558,8.545662,0.5421603,8.554972,]"
220,"[,33.828575,3.5735881,88.3421,5.1110425,0.16057551,144.31792,4.527456,138.09802,6.938062,0.6273989,6.364035,]"
221,"[,31.101723,3.1233544,58.074066,13.218562,0.8786914,126.83618,4.6585565,120.41353,6.4401464,0.6969139,8.432203,]"
222,"[,36.715714,3.007443,147.41122,13.25957,0.44892287,124.12802,5.639448,128.04912,11.669035,0.8839609,8.829213,]"
223,"[,66.43294,2.5862198,38.788063,12.156416,0.4961505,99.18251,5.4723034,129.28714,8.401167,0.7684159,6.51259,]"
224,"[,35.84215,4.4498334,45.721233,12.76329,0.8439863,125.49372,6.9694204,88.62146,5.4381566,0.265616,8.766048,]"
225,"[,40.367348,5.632139,143.68,7.4879837,0.15811265,143.88959,5.6860456,71.62038,5.457047,0.5209701,5.705474,]"
226,"[,65.16442,6.8495502,51.351776,5.3905826,0.21395743,117.4001,6.894349,121.12546,5.217701,0.5747942,8.982218,]"
227,"[98.00562,1.8289065,74.22012,7.814805,0.23122716,60.32367,5.005368,70.14676,7.155947,0.2737627,4.643163,]"
228,"[35.66895,5.2876296,14.77198,10.293947,0.50277936,93.22293,4.3153687,28.0742,6.4473224,0.3586036,8.831038,]"
229,"[8.9939705e+01,2.8458347e+00,1.0774872e+02,1.3528486e+01,4.6214294e-01,5.7557201e+01,6.8861651e+00,1.2455753e+02,1.4175417e+01,1.1742684e-01,8.8273678e+00]"
230,"[,53.839718,3.22188,137.91693,13.891338,0.25584602,107.765526,1.36953,21.924389,6.5901346,0.44843072,7.8866987,]"
231,"[123.773315,6.830087,38.278893,8.099349,0.8539936,129.51491,6.3258605,16.611103,10.891671,0.3908177,7.940838,]"
232,"[88.64342,2.2507696,80.32036,8.545673,0.42144912,83.66538,6.814024,45.62949,7.7094774,0.82958174,5.5457015,]"
233,"[,80.79427,4.3410096,133.96428,12.635878,0.71561706,58.29636,6.892747,82.99229,10.388205,0.2947433,8.535059,]"
234,"[,32.569378,5.6262407,105.46736,9.705892,0.44801953,140.6492,6.4607162,67.24797,12.253157,0.2586293,8.248628,]"
235,"[,38.65054,3.5256646,138.03986,6.7775702,0.7122965,48.709538,3.4927301,107.04573,12.390499,0.23903963,7.1580033,]"
236,"[,74.95858,5.004991,144.241,5.9763455,0.1775882,72.91145,6.9218273,148.4422,11.969349,0.81689435,8.762253,]"
237,"[,42.6629,5.1527486,74.2663,5.6502223,0.20078906,113.64816,5.582528,28.492413,6.965603,0.34415942,8.179993,]"
238,"[,39.385204,5.8771358,142.7565,6.893448,0.20852014,147.20444,5.409163,59.89023,8.203409,0.5440136,8.533409,]"
239,"[,38.384857,3.1657896,54.3214,5.519876,0.87700754,137.00504,3.6968627,132.79756,13.580856,0.3136986,8.479027,]"
240,"[,68.14099,6.375864,138.75064,7.6487412,0.22283322,69.735825,6.3281364,86.46288,11.40482,0.6629634,8.750636,]"
241,"[125.602776,5.491719,139.94751,10.920087,0.345071,139.67291,6.5502687,124.24672,5.128483,0.3156575,6.2179604]"
242,"[3.1177006e+01,6.8826475e+00,9.2267639e+01,6.7091689e+00,1.0289577e-01,1.3238823e+02,6.7941360e+00,1.1237108e+02,6.3647919e+00,1.3767558e-01,8.5175381e+00]"
243,"[67.26322,6.7979,67.15772,6.2786684,0.5720894,98.25698,6.777192,40.440384,7.7179403,0.3712505,5.5849867]"
244,"[43.68847,6.911248,93.13574,13.018041,0.643716,40.388023,6.5993853,25.168324,6.486838,0.18225944,8.903181,]"
245,"[,40.413193,6.073119,27.05965,10.811249,0.15108073,121.327095,1.1640253,26.071423,7.3050356,0.8209788,8.855082,]"
246,"[135.5523,2.8239436,98.345474,14.550457,0.3936602,50.648552,3.4287663,31.416828,12.358315,0.82879156,7.7000794,]"
247,"[,72.73692,6.765916,71.04166,11.939871,0.57743895,147.65964,4.5157075,50.651203,5.6295137,0.39509514,8.817552,]"
248,"[143.10971,6.0866456,134.26724,9.154178,0.72281337,55.204666,2.4568133,43.544624,12.769014,0.46387538,8.6903105,]"
249,"[101.75379,1.5826838,77.18498,14.423456,0.97174424,61.994827,6.860547,64.441475,11.056784,0.4878616,6.001028,]"
250,"[,47.16398,5.085969,84.33634,12.297581,0.2955433,83.98219,4.672609,137.63216,12.70586,0.5275689,8.870207,]"
251,"[,43.81957,6.131114,112.99804,13.157032,0.36137888,66.13178,3.804459,70.55051,9.913817,0.5650981,7.885168,]"
252,"[,42.78776,6.0069094,101.13167,14.063871,0.97415155,56.385998,5.3564453,70.655975,5.0719547,0.2938844,8.895569,]"
253,"[,92.36646,6.4608173,80.95186,9.421769,0.26641846,102.551735,5.467426,12.647659,5.7312717,0.5788948,5.8455253,]"
254,"[,34.973392,5.9606166,145.34648,12.327284,0.3444151,145.21274,6.773881,25.842865,5.587006,0.73059976,7.25082,]"
255,"[,40.779446,4.6104164,133.07425,13.422409,0.45269656,137.3506,5.3017864,25.093395,14.174564,0.83528745,8.988377,]"
256,"[,94.19694,6.672995,71.65679,6.086397,0.19885144,120.26495,5.1738315,132.10968,5.483751,0.16653731,7.215463,]"
257,"[7.68474503e+01,6.93332863e+00,1.09724945e+02,1.39505005e+01,1.36328667e-01,1.45605499e+02,6.86670685e+00,1.07782379e+02,1.08763313e+01,1.58174336e-01,6.28566742e+00]"
258,"[,48.657967,5.4786654,21.79966,8.221021,0.41946056,102.671524,6.428211,11.85746,8.959796,0.6452252,8.696844,]"
259,"[,75.85527,5.1259384,111.40797,6.0907297,0.44176525,37.26794,6.1958785,64.60945,10.410285,0.41996387,7.094892,]"
260,"[,36.73529,6.3377132,37.523098,6.1695194,0.56719965,120.67216,6.54992,118.31215,7.5197973,0.36193272,7.2873507,]"
261,"[,30.239662,5.7285776,85.59136,10.082279,0.44934362,148.06226,5.66896,124.35268,9.760545,0.5788899,7.819396,]"
262,"[100.86221,2.6118042,139.25337,6.5932636,0.56408226,38.874626,6.304107,27.11531,5.7806783,0.75997955,8.066845,]"
263,"[,30.810669,4.261105,130.78027,10.49135,0.22921759,132.22722,5.7493467,111.44476,6.5939274,0.20755097,8.650365,]"
264,"[52.124725,6.6874666,40.44197,13.261074,0.4124137,47.047935,6.4389896,64.92091,6.192482,0.4464966,8.859966,]"
265,"[65.36535,6.5736,26.737728,14.347368,0.77968514,51.051193,6.8076916,45.70927,5.322546,0.6161655,8.509439,]"
266,"[,87.48479,6.079449,138.40973,6.263824,0.20448688,76.73173,5.6811204,126.233246,11.948978,0.15990537,8.607681,]"
267,"[,67.492165,1.21204,149.03503,9.564504,0.81550336,55.178368,4.612671,118.77904,9.221268,0.5340362,8.930183,]"
268,"[,31.754822,4.2010484,69.76929,6.2337303,0.2841489,104.020676,5.6852884,149.39255,10.51179,0.82130945,7.591688,]"
269,"[,63.857136,5.3727508,97.77905,11.2841,0.46321374,121.508804,5.41098,26.859695,6.010067,0.4700636,6.69686,]"
270,"[,68.93055,6.592641,105.90578,14.294554,0.18374434,92.7947,6.7346783,69.1564,6.521557,0.6137859,6.629703,]"
271,"[107.592186,4.397889,87.42716,7.08974,0.76394135,147.73433,6.388134,107.73934,8.558838,0.6804603,8.350855,]"
272,"[,46.939335,6.137794,136.37453,11.585844,0.40074652,128.9508,3.5203748,23.060932,5.3067436,0.6709607,8.860234,]"
273,"[,78.92085,6.4278183,25.628471,14.898142,0.8396264,141.02023,1.3377149,139.68045,6.2112236,0.81310934,7.7393284,]"
274,"[126.731,6.4902463,60.621597,6.3878303,0.2480866,101.06167,6.695101,55.958878,9.166277,0.2983049,4.7904897]"
275,"[3.30881195e+01,6.69415092e+00,1.04821426e+02,5.24278736e+00,1.18517071e-01,1.23184204e+02,6.92233181e+00,3.09525986e+01,5.35334253e+00,2.26789474e-01,8.88662243e+00]"
276,"[,40.545357,3.489766,21.077816,13.936038,0.14150324,130.01166,6.89387,114.58801,8.48867,0.16591868,7.231947,]"
277,"[3.1544502e+01,6.8040609e+00,6.8064919e+01,8.0434523e+00,1.4307442e-01,1.4548503e+02,6.0653019e+00,2.1062164e+01,6.5365005e+00,6.9906050e-01,8.6048679e+00]"
278,"[,80.33045,3.8968031,77.034225,10.734335,0.43436825,135.34875,5.412029,96.05161,5.826167,0.67998743,8.934841,]"
279,"[,69.26308,2.8704495,113.45699,6.6337643,0.5625818,44.533195,4.7060876,110.911415,13.567207,0.622944,7.8631344]"
280,"[,34.350594,6.8260417,132.11649,5.2731915,0.889776,133.14154,6.899597,69.48965,6.2364993,0.7879042,8.72851,]"
281,"[,39.233746,4.444826,139.60243,12.952688,0.21196488,142.46994,2.826487,141.81828,5.6214423,0.47667003,8.601614,]"
282,"[,33.759556,6.5990825,32.059547,12.502749,0.49847418,138.29602,6.319832,133.44214,5.560549,0.9494437,7.779448,]"
283,"[,36.582058,5.6559534,76.891975,10.6989,0.35985753,116.8445,5.657027,124.5435,8.112806,0.5844433,8.154952,]"
284,"[129.21964,6.428794,89.3472,8.888847,0.7532556,69.0389,5.539337,126.04454,8.3263645,0.41579098,8.913311,]"
285,"[,35.32094,2.3167505,20.065254,11.508268,0.46486276,140.42903,6.79859,44.745293,5.440511,0.949978,8.8029585,]"
286,"[5.7728420e+01,3.4449925e+00,1.3776855e+02,6.7660241e+00,1.1127105e-01,1.1974096e+02,6.8062487e+00,8.8771858e+01,5.5738115e+00,5.0555819e-01,8.0469875e+00]"
287,"[,39.18527,4.163656,145.25363,9.077018,0.62565374,113.30971,4.809936,63.37169,8.117327,0.436836,8.697617,]"
288,"[,38.98296,1.6667552,79.96603,14.745187,0.32162413,142.83188,5.0349426,25.531563,13.677196,0.7104122,8.811816,]"
289,"[93.12657,4.276262,12.078133,9.831768,0.65591407,44.97791,1.4656286,99.32036,13.665136,0.19290516,8.665754,]"
290,"[8.8260475e+01,6.6664987e+00,7.2344559e+01,8.7121382e+00,1.2687752e-01,1.3403754e+02,4.5832396e+00,8.9628647e+01,1.1291781e+01,7.7669048e-01,8.9821901e+00]"
291,"[,33.152515,5.246853,45.461212,12.633871,0.882684,129.30048,1.4743183,86.485596,8.305352,0.84896326,8.9759035,]"
292,"[92.33255,6.8427544,52.251755,13.427623,0.7944579,41.48337,3.8587022,63.992676,10.966333,0.36281064,7.3438735,]"
293,"[,53.589565,6.2386427,148.45268,9.336667,0.56268567,148.42152,4.518329,89.88934,12.174554,0.28084087,8.089653,]"
294,"[,58.542496,6.299038,95.76449,11.319724,0.23027974,49.776314,6.241545,118.99429,9.978674,0.23327845,8.7739,]"
295,"[,46.960438,6.7101645,105.814926,9.379607,0.35521132,89.365234,5.1047525,91.177025,5.3148513,0.2117644,7.254323,]"
296,"[100.16178,6.138901,141.19165,6.4675465,0.14547512,104.011055,6.025779,60.811127,5.043399,0.29186454,8.060781,]"
297,"[,56.87807,6.714567,108.64776,9.717777,0.14040306,112.38683,4.0936613,25.681927,6.141355,0.8904724,7.4118795,]"
298,"[,77.905846,6.6432014,18.398182,7.4554343,0.20991737,128.45227,6.369962,83.83887,12.078143,0.15465063,8.209052,]"
299,"[41.303673,6.1166897,92.42789,6.2156944,0.5204649,89.913956,6.6756244,15.554161,9.813667,0.84794015,8.387473,]"
300,"[,32.239975,6.4689693,136.71515,8.965589,0.38360202,39.598495,5.8116174,109.0959,5.0250487,0.2975829,7.837781,]"
301,"[,56.394073,5.7788143,102.16265,14.090609,0.35628825,130.92822,5.598327,14.724617,7.4071646,0.22496101,8.834703,]"
302,"[,32.40875,6.3587446,45.270905,9.868986,0.46139085,135.93756,5.8663235,114.97547,5.307399,0.5266457,7.450668,]"
303,"[104.14837,5.763472,136.77434,9.547432,0.23190847,68.08823,5.530554,86.17769,6.6997504,0.1424143,7.4650116,]"
304,"[1.0785524e+02,6.9531755e+00,1.3850224e+02,1.2737295e+01,1.2758148e-01,1.1042144e+02,6.8825064e+00,4.1230400e+01,1.0730894e+01,1.2896413e-01,6.3856974e+00]"
305,"[3.4944946e+01,6.2173929e+00,3.5763966e+01,1.2236049e+01,1.3490024e-01,1.4961349e+02,6.6141768e+00,5.8936020e+01,8.5189066e+00,6.4034420e-01,8.6407671e+00]"
306,"[5.0239555e+01,6.8888016e+00,7.2707138e+01,7.5149956e+00,2.5058922e-01,1.4926337e+02,6.8576069e+00,5.8744629e+01,5.5590544e+00,1.4428556e-01,8.8337975e+00]"
307,"[,74.494606,6.2603374,126.30058,12.474192,0.8687939,100.08571,6.479943,137.4482,5.8748507,0.8381665,6.9919896]"
308,"[,41.166286,2.2494159,127.80091,6.2351627,0.6195011,116.32901,4.7515035,44.573425,5.941456,0.86819535,8.816547,]"
309,"[7.1834114e+01,5.3062048e+00,1.9804863e+01,1.0234751e+01,1.2371886e-01,6.1779514e+01,5.7613831e+00,1.2520526e+02,5.9329090e+00,1.5423191e-01,8.8011971e+00]"
310,"[,36.3585,6.8280272,122.868286,14.284385,0.25014964,48.841446,5.41483,114.086075,8.538792,0.44210908,7.266213,]"
311,"[,32.289333,3.212975,130.15778,14.715937,0.2610171,94.81643,5.9734793,136.36179,13.359586,0.64900804,6.804489,]"
312,"[,47.971962,6.8579264,127.74778,11.099807,0.25922474,131.9259,6.521981,134.02554,9.383881,0.4016518,8.008135,]"
313,"[,51.398582,6.4979124,43.618652,7.8571844,0.53831327,135.6429,5.854486,147.21689,10.580949,0.26105416,8.586622,]"
314,"[,44.349476,6.0435414,11.0346985,7.7420464,0.5737348,63.792755,5.107437,134.98062,9.94984,0.44131303,4.6569953,]"
315,"[,31.726204,6.789019,102.29286,7.554584,0.16269109,141.56815,6.8331738,25.020397,5.29825,0.19681728,8.939949,]"
316,"[,57.18414,6.5873833,10.947571,7.003289,0.34479618,124.35797,6.797839,29.498318,5.653595,0.31695837,8.815746,]"
317,"[107.450714,3.7955878,99.202545,13.689424,0.15508765,108.08948,3.7883682,127.74356,12.761082,0.95260394,8.456565,]"
318,"[121.140884,6.3582563,129.11237,13.628927,0.3511814,126.881546,6.8084316,44.600113,10.1555195,0.47621387,8.630082,]"
319,"[,73.13244,4.024204,103.05309,5.881684,0.1403625,79.85632,6.9266267,15.286026,6.2765417,0.29990408,8.943754,]"
320,"[132.10382,6.383565,146.35536,7.488514,0.6206924,89.94606,6.3438935,39.795773,5.6384172,0.37110764,8.795748,]"
321,"[35.019737,4.651982,39.950245,7.9157286,0.92648077,73.77451,6.6597505,44.670074,6.5181456,0.783455,7.2364755,]"
322,"[,53.63277,4.806424,35.12665,9.920491,0.19057623,147.7903,5.743291,17.981853,7.8239126,0.18909806,8.962967,]"
323,"[,58.488506,5.4678173,101.21827,9.637603,0.21171859,33.038578,3.1166382,11.198776,5.6645947,0.36098486,6.993448,]"
324,"[,68.9983,5.1673856,147.75491,13.519999,0.3434761,51.661045,6.3830814,141.57002,7.1991587,0.25527275,8.486775,]"
325,"[,35.54507,6.4684258,48.26732,6.5038943,0.20308498,136.30524,2.2109456,40.586643,6.366915,0.9958893,7.5442047,]"
326,"[86.78086,3.0621502,70.29772,6.7537494,0.9313359,84.33094,4.738967,80.90182,5.681742,0.25290474,5.226468,]"
327,"[3.2713440e+01,5.1894522e+00,3.9957870e+01,1.0059235e+01,1.1038816e-01,1.3404706e+02,6.9493914e+00,2.3428707e+01,5.0330262e+00,2.2124186e-01,8.9665756e+00]"
328,"[,32.380135,6.756544,17.333828,6.020982,0.47234583,86.6705,6.211189,133.838,5.6824903,0.64247406,7.4405813,]"
329,"[,50.552258,4.1541243,107.85712,8.043195,0.26709253,132.7684,5.2794704,59.090946,10.2628,0.8406479,8.737568,]"
330,"[33.95286,4.4179564,91.770386,6.646371,0.8011263,80.00059,6.918828,65.171326,8.838407,0.7779362,8.876814,]"
331,"[,37.25938,6.5983486,99.10065,14.09803,0.65335083,90.73974,6.304038,148.98701,6.184421,0.48492104,8.890543,]"
332,"[51.725063,6.789953,91.738045,9.316303,0.17893183,73.72542,4.4101586,76.06375,5.47834,0.51539624,8.714651,]"
333,"[,41.868744,3.7698772,96.974785,13.77066,0.2553666,134.17926,5.5988703,17.28992,6.4015455,0.76237535,8.750914,]"
334,"[,50.953545,6.209623,66.70345,10.576366,0.6867982,126.87688,6.455776,134.69676,5.07122,0.4102987,8.412617,]"
335,"[3.78734665e+01,6.46145010e+00,1.40304153e+02,1.33333435e+01,1.29870892e-01,1.12190140e+02,6.71022558e+00,1.03807472e+02,1.19445572e+01,4.43493545e-01,7.37743759e+00]"
336,"[120.099785,5.909912,57.603035,6.1351056,0.15963155,146.47263,6.778949,24.063858,6.1903553,0.4435951,7.6134443,]"
337,"[,34.821175,6.9100847,50.349045,10.293939,0.2147749,108.61127,6.888083,34.947685,5.1232896,0.5235958,8.629138,]"
338,"[,32.4312,6.434244,68.74875,6.7578754,0.9132364,111.777756,6.8252964,126.6159,7.9533677,0.20806175,7.8766174,]"
339,"[,62.470505,5.3869557,128.46786,7.5468426,0.44740638,87.44908,6.8351383,64.409386,7.3401012,0.24066317,8.583969,]"
340,"[45.447006,4.7593307,65.625015,9.740652,0.3281939,77.797356,6.2732334,33.232166,9.603969,0.16181242,8.655885,]"
341,"[59.383274,6.2253957,78.27492,8.659935,0.40630543,54.537483,6.7513494,86.27602,5.1000247,0.5329391,8.929337,]"
342,"[,47.523033,5.8039236,54.71257,13.075472,0.52350193,146.86914,6.5436993,31.20108,6.7639904,0.22614771,8.951094,]"
343,"[,82.53372,5.1768484,40.14615,14.633009,0.45595133,148.73438,3.5821302,35.109463,6.2854013,0.21655571,5.460271,]"
344,"[,42.25249,6.446452,72.01561,8.540524,0.3201688,113.96357,6.676507,108.08954,6.085719,0.1827499,8.856277,]"
345,"[37.00784,6.701296,28.000305,13.991761,0.22792047,41.00576,5.735437,99.96546,6.4994383,0.2200684,8.929132,]"
346,"[,89.81074,6.3041973,34.210682,14.155996,0.13606972,122.81512,5.90884,51.747025,11.580911,0.37247738,6.8538537,]"
347,"[,47.89498,6.7418904,102.91024,6.132373,0.16981637,46.13562,4.495324,67.34525,10.057557,0.7101301,6.9554434,]"
348,"[113.26737,6.9257145,80.08309,12.238951,0.15887842,82.03042,5.4477825,139.63977,5.3522015,0.4898613,8.601564,]"
349,"[,50.15449,6.825079,137.57097,10.738037,0.18031347,145.02391,6.0753303,35.57688,9.25217,0.1821917,8.979659,]"
350,"[,91.68438,4.0543556,51.762974,11.079482,0.7936035,133.7829,6.7641134,117.18906,5.440644,0.21611756,8.505272,]"
351,"[,55.811733,5.178112,20.399788,10.949968,0.17308345,133.01628,4.720827,23.702446,11.854535,0.9685781,8.778218,]"
352,"[,62.27562,6.093961,60.795795,5.5841913,0.7962739,90.47102,6.071867,133.48944,5.7933726,0.44961247,8.665077,]"
353,"[,69.56081,6.2554684,55.796795,5.5550647,0.6748839,142.91959,5.5947,56.139347,8.122445,0.74081814,8.968102,]"
354,"[,44.28578,3.0976946,134.84059,10.079674,0.41651,145.03632,5.163567,126.94672,8.673206,0.24496451,8.238852,]"
355,"[6.4375595e+01,6.2331014e+00,1.4679196e+02,7.2613430e+00,1.2080112e-01,9.8230164e+01,5.7316389e+00,5.2570091e+01,1.3762353e+01,1.5430924e-01,7.7255335e+00]"
356,"[,38.422497,3.4116752,90.19085,5.9726663,0.17676875,100.034485,6.750702,57.84549,5.4706326,0.18647182,8.816043,]"
357,"[,40.196365,3.7933722,63.49562,10.288178,0.18076274,146.869,6.8733993,27.92707,10.327014,0.5362054,8.925458,]"
358,"[,44.962055,5.1617465,81.386566,14.717087,0.8916248,127.037094,6.620842,131.65866,6.1539435,0.24973175,5.7871976,]"
359,"[3.6077049e+01,6.4293942e+00,7.8264046e+01,9.7338753e+00,1.2590030e-01,1.4049274e+02,5.9167824e+00,1.3947777e+01,1.0207514e+01,1.5085453e-01,8.2255602e+00]"
360,"[124.691505,6.7694564,80.945915,5.620189,0.31325662,87.36447,6.5485506,23.703781,8.776531,0.20161813,8.282038,]"
361,"[,70.62518,6.113048,86.087204,11.932825,0.25601703,148.79825,6.9114094,86.65652,5.924202,0.8284052,5.155927,]"
362,"[3.24954033e+01,6.93506241e+00,1.19620674e+02,1.13977108e+01,1.15244806e-01,6.46525192e+01,6.80334520e+00,1.22842102e+02,8.55788517e+00,1.85401678e-01,8.87096977e+00]"
363,"[3.3360550e+01,3.6790578e+00,9.9853134e+01,1.0108541e+01,1.3994172e-01,1.4027359e+02,4.5563717e+00,3.6228802e+01,1.3549795e+01,1.1218372e-01,8.7832718e+00]"
364,"[,53.49445,5.5403843,80.12828,10.672,0.15632358,36.632397,6.571189,147.28615,8.567639,0.17029515,8.314459,]"
365,"[,41.74137,6.390827,34.565155,7.969208,0.9467799,110.16825,6.9056873,78.81044,10.065637,0.16933182,7.919119,]"
366,"[,96.144646,6.600234,88.20356,7.3877797,0.43175876,110.14746,5.9084015,119.23825,6.343726,0.4819341,8.846422,]"
367,"[32.700657,6.4535904,80.61149,5.100121,0.22747424,77.75138,6.5957203,59.21492,11.430059,0.16457006,8.60358,]"
368,"[36.95279,4.0485563,69.11133,6.677845,0.19584051,95.67525,6.9385357,46.803455,6.1995783,0.88037753,8.683905,]"
369,"[48.374435,5.98759,58.33684,14.155321,0.68934345,41.60584,6.5715127,17.798668,8.120269,0.8286187,8.962404,]"
370,"[,53.618286,6.6836233,18.460167,10.132811,0.23527339,127.852936,6.794286,70.269684,6.1573043,0.34733889,6.8462863,]"
371,"[,39.80085,6.700266,117.706726,7.1051583,0.30134737,86.60119,5.5208235,59.66725,9.669712,0.22118485,6.8140635,]"
372,"[,34.92044,3.1242375,37.52169,14.225685,0.15829986,127.73629,4.9865904,46.487694,5.916521,0.5227099,8.137429,]"
373,"[,50.241104,6.1080556,141.91345,14.511026,0.4648001,119.25623,2.9244905,25.926651,10.389692,0.6488028,8.58242,]"
374,"[,35.901825,1.4919851,114.475716,5.728613,0.45904934,71.82108,6.845538,74.40717,6.1165276,0.7854523,8.721043,]"
375,"[5.2236313e+01,3.4144053e+00,6.1924438e+01,1.2958735e+01,7.4368215e-01,1.4552551e+02,6.4923449e+00,1.1811777e+02,6.6522951e+00,1.1070973e-01,7.9152365e+00]"
376,"[5.62905197e+01,6.56362629e+00,1.43465134e+02,1.04594688e+01,1.21391863e-01,1.40629181e+02,6.73168516e+00,1.22752975e+02,1.15507650e+01,4.68117028e-01,8.27572918e+00]"
377,"[4.0964066e+01,6.3246450e+00,5.9814407e+01,6.9951224e+00,1.3226840e-01,1.3796649e+02,6.7252192e+00,1.1654671e+02,6.9386864e+00,6.7874819e-01,8.9652472e+00]"
378,"[,48.890182,6.8760796,67.864494,9.162475,0.13768375,119.45339,3.5337977,83.67037,5.9322906,0.11992353,8.04361,]"
379,"[,39.2322,6.778034,100.91864,9.595163,0.16131103,125.93401,6.6090827,123.810135,6.102463,0.29182437,8.85605,]"
380,"[,49.155663,6.381091,93.15521,12.819937,0.7304001,113.30028,5.1994944,35.483643,5.480543,0.24663445,8.060111,]"
381,"[37.815643,6.8153944,30.376446,7.7231827,0.12767437,48.256153,6.6064696,34.04454,7.420666,0.31016225,7.3459835,]"
382,"[,45.12707,5.536645,43.724144,6.85633,0.2098884,132.95683,3.6010647,27.441395,7.7640133,0.74078405,8.667744,]"
383,"[7.3327087e+01,6.6031184e+00,1.4403276e+02,6.0537271e+00,8.4056187e-01,1.4453003e+02,6.9426460e+00,3.2149822e+01,9.0380125e+00,1.2610555e-01,8.3195143e+00]"
384,"[45.680283,5.898058,20.716389,10.967061,0.16407391,74.82194,5.4576774,11.673424,9.333002,0.13480335,7.4718575,]"
385,"[3.29622536e+01,5.87087345e+00,1.47219666e+02,8.00778294e+00,2.75602460e-01,1.09530899e+02,6.44649601e+00,7.19918213e+01,1.15890512e+01,1.19933724e-01,8.90174007e+00]"
386,"[,47.278374,6.3356085,69.93825,9.25169,0.4276375,121.83914,6.8082733,135.29222,6.3357553,0.5915619,8.293703,]"
387,"[53.9058,5.75342,77.99477,5.700991,0.10711929,72.956436,6.4292393,34.501446,5.2655926,0.7153768,7.496333,]"
388,"[,41.316116,6.836821,131.97528,6.09394,0.24474052,148.62405,6.5161085,58.911636,5.2528706,0.16900513,8.591755,]"
389,"[5.6654613e+01,6.5870023e+00,1.3954321e+02,6.9877729e+00,1.4438343e-01,1.4439488e+02,6.2917347e+00,1.8456657e+01,7.1213460e+00,9.6030986e-01,7.3082962e+00]"
390,"[,48.223946,6.1803474,125.79322,12.35807,0.37795,115.74755,3.6041117,127.51106,5.153646,0.3010804,8.078205,]"
391,"[,37.810474,5.49902,107.16124,9.32171,0.13426083,134.20847,6.5266647,12.096199,9.548333,0.59164494,8.78448,]"
392,"[,81.20564,6.6311507,19.626396,13.642189,0.67525357,148.10968,5.9516954,27.84896,5.9043293,0.15231448,7.663724,]"
393,"[,42.736202,5.1742387,87.090904,12.502903,0.5329951,127.51094,6.0182443,11.302002,7.5241737,0.1618635,8.465742,]"
394,"[64.03827,6.4779773,28.95293,14.527537,0.6154853,91.72452,5.438131,39.840187,5.227842,0.21355385,8.697018,]"
395,"[,34.515087,6.9531565,26.83006,5.706442,0.2705046,146.94614,6.711195,118.32225,5.80255,0.25854275,8.674768,]"
396,"[49.461826,5.314813,84.96002,11.071182,0.4923421,89.65288,4.624897,93.39633,8.766816,0.2586246,8.616164,]"
397,"[,50.636124,6.300999,90.08123,8.693782,0.14538097,115.103134,6.091194,71.77523,6.467753,0.5104346,8.94891,]"
