episode,action
196,"[102.42973,6.3582773,38.493046,7.7750664,0.9278027,91.46202,6.433564,20.18275,7.9059176,0.14493403,8.569941,]"
197,"[,99.956726,5.5460415,118.62554,13.64077,0.40864125,55.453564,5.2704077,137.33623,7.184458,0.9688317,6.0989957,]"
198,"[,76.73954,5.9831586,92.69778,11.136697,0.9336468,146.96957,3.9298246,72.701416,14.295021,0.96311164,6.9071274,]"
199,"[99.053535,5.845064,45.627853,11.164526,0.6955301,66.334885,1.4799767,98.13781,8.627718,0.32867348,7.983822,]"
200,"[,58.57939,1.2204707,80.942535,8.861388,0.13548765,95.80663,3.1177454,134.60625,8.4397335,0.70003414,8.742758,]"
201,"[1.22866257e+02,1.65836000e+00,7.63074341e+01,5.62128258e+00,8.93510640e-01,1.09628075e+02,4.32867146e+00,1.35724426e+02,1.33332653e+01,1.11114919e-01,5.12516546e+00]"
202,"[148.53148,5.3897676,58.62398,8.159759,0.87628543,113.035065,6.682239,36.474537,6.931174,0.32774818,4.761075,]"
203,"[111.048294,5.6986485,50.980038,8.741226,0.6598784,33.062325,3.3543863,116.60991,8.869642,0.1468747,8.40852,]"
204,"[38.127037,1.8681164,96.67353,14.365391,0.722793,37.069294,4.8465104,99.50432,7.7054615,0.3540547,8.560909,]"
205,"[,39.650745,5.6537156,142.44995,9.214582,0.731976,121.03233,2.1558423,34.168613,12.987972,0.8019589,7.6488,]"
206,"[66.798874,3.8041754,13.0978775,14.602532,0.81476927,82.77249,6.870902,41.011993,14.384431,0.24123955,8.477483,]"
207,"[115.878174,4.0751925,11.212807,10.335133,0.5613591,52.308376,6.0399942,101.53668,9.637491,0.8531969,7.44862,]"
208,"[127.196,5.248048,46.67377,12.292908,0.23224291,134.1664,6.499302,28.956383,10.694445,0.30682918,7.854947,]"
209,"[147.93561,1.6439981,75.4633,5.726924,0.46064022,142.56233,6.3219385,143.68134,8.960961,0.7320166,4.339133,]"
210,"[6.40549698e+01,1.32067299e+00,1.15829071e+02,8.18778038e+00,9.66979265e-01,1.10300186e+02,4.47873449e+00,1.07544327e+02,8.29421616e+00,1.15168512e-01,6.66387892e+00]"
211,"[,97.01755,5.15473,138.31123,6.661356,0.77868277,133.15613,3.513613,76.18516,14.778698,0.7763914,8.05048,]"
212,"[147.5232,3.5848007,107.87387,14.7127905,0.5844379,90.91927,6.9779606,104.44079,6.4968557,0.32610857,6.5507417,]"
213,"[143.8047,3.457284,53.249443,14.603328,0.94388485,131.60696,2.6082735,113.0057,9.678835,0.79626787,6.234069,]"
214,"[44.928856,5.167947,84.586205,7.368617,0.95617765,78.18737,4.236776,93.17821,12.59226,0.11688563,7.174641,]"
215,"[,42.573246,6.01921,118.23491,5.84182,0.35037702,82.38644,3.6093497,118.88125,13.106642,0.7637087,6.4786916,]"
216,"[,56.78144,3.6277153,96.53186,9.64617,0.15070945,101.135,5.8460855,54.239548,14.96805,0.18982053,7.134759,]"
217,"[,69.91457,2.6920195,15.585648,10.340633,0.9641787,37.918697,3.6923857,127.55159,11.056718,0.5803748,8.106981,]"
218,"[120.28403,2.3812485,43.025475,13.666568,0.5253447,33.31546,5.307746,68.803246,7.293007,0.53448975,5.7033215,]"
219,"[43.738724,1.5719004,22.709969,11.93235,0.13627449,99.105835,6.544194,55.91162,13.013401,0.98392606,8.8984375,]"
220,"[,45.185917,6.6462255,118.175316,14.493765,0.17905608,82.46425,6.9312506,134.56805,10.584049,0.83811206,8.520332,]"
221,"[100.15164,6.7089825,20.290298,13.193163,0.94114757,62.413074,6.5661325,17.038952,8.072036,0.76672596,7.4754767,]"
222,"[137.18378,6.845828,76.6928,12.389166,0.32709688,63.11064,4.8862815,18.197422,12.289899,0.48713365,4.5244646,]"
223,"[143.2672,6.564722,130.21132,11.165239,0.8169068,33.981056,2.4812422,145.07074,9.600218,0.2135809,7.809252,]"
224,"[121.96407,4.0700912,55.06556,14.722731,0.39455092,70.672714,3.189598,55.98137,6.1722746,0.9807247,5.577241,]"
225,"[122.85042,6.1001387,130.27281,13.5977,0.9832965,138.48148,3.813611,90.06419,14.018822,0.8058207,7.491427,]"
226,"[,74.89277,6.4145794,147.21268,14.863177,0.9816452,42.448666,4.7475433,57.567776,9.91647,0.89104104,8.245406,]"
227,"[57.99835,5.320909,87.22296,10.158593,0.5001344,94.13252,1.9824691,92.69509,6.084775,0.21206087,4.4308066,]"
228,"[,72.60193,5.118376,87.95974,11.944874,0.6153485,135.36986,4.415277,39.928722,13.844538,0.793921,8.919062,]"
229,"[124.15094,5.3538694,127.905106,11.311826,0.30271852,56.59003,5.236333,140.06912,6.6037483,0.59279007,5.620269,]"
230,"[121.608826,5.4888206,64.645706,12.750301,0.5554035,105.567566,5.409413,91.91023,7.3018026,0.72443753,5.869788,]"
231,"[143.30487,5.587704,51.669342,11.094449,0.71482635,139.41548,3.049953,16.456501,5.831341,0.83807695,5.4844365,]"
232,"[,47.682774,5.516491,127.50911,7.9269366,0.14169365,51.996895,4.0259414,133.77698,12.9173565,0.41096142,5.017728,]"
233,"[,55.328636,4.5041866,13.972061,5.1127872,0.57720673,137.97423,2.5073442,11.998207,8.724248,0.6713824,5.27635,]"
234,"[136.46841,1.3426125,29.138828,6.7727094,0.4378792,131.19986,6.535095,144.2347,9.162504,0.25567183,8.274471,]"
235,"[73.53316,1.5622149,37.17749,12.627388,0.98194814,52.98093,4.3202314,37.677303,14.562334,0.43123996,4.9179025,]"
236,"[79.43036,5.7617016,82.09239,10.539878,0.9518548,77.652534,6.4817963,82.04136,9.533474,0.45036355,6.9483814,]"
237,"[109.8173,4.958684,24.07811,12.219507,0.8840894,141.14981,2.9544246,35.783276,14.658717,0.77070236,6.75327,]"
238,"[,47.580585,1.2430685,102.72277,13.87025,0.25482887,40.343506,6.7135177,80.7156,6.490574,0.87426686,8.760151,]"
239,"[,57.19278,6.011128,133.76167,8.267655,0.7758187,88.78801,6.000946,55.025604,6.5212417,0.83666587,6.101949,]"
240,"[65.56199,5.8297596,16.867432,9.656979,0.52185535,64.26421,6.2366657,67.44691,13.529917,0.6912656,7.565643,]"
241,"[132.48271,5.477955,101.16093,6.0541325,0.68216395,120.984604,3.096027,73.908554,11.0002575,0.64164704,8.358894,]"
242,"[128.98499,5.0820994,148.1688,10.341792,0.49306425,51.702896,5.830628,52.319885,13.928529,0.15661147,7.0527935,]"
243,"[116.64073,4.828742,106.13447,5.306625,0.953585,97.40936,2.8358502,23.23455,11.80969,0.98613405,5.0255404,]"
244,"[,93.53326,4.6502986,85.40504,9.100589,0.6086475,95.762024,5.341503,131.28613,5.814264,0.7654418,4.7014513]"
245,"[82.86202,4.4832716,89.44989,6.221247,0.22062647,43.187042,6.857961,75.45895,6.0624533,0.97198236,6.8134527,]"
246,"[114.43287,5.465,83.47483,11.277241,0.68163526,53.172462,1.3454854,85.63162,6.590123,0.9864432,8.266663,]"
247,"[143.33008,2.5013862,78.89894,14.131872,0.18658367,99.2729,4.85008,134.8134,13.559351,0.87791675,6.1040854,]"
248,"[109.66847,1.9842687,148.81137,12.623134,0.31331977,89.79485,1.3569338,47.58651,12.067508,0.9448411,6.1005955,]"
249,"[,80.98497,6.5787444,139.5016,13.409549,0.2840676,38.457504,6.646447,12.604729,10.066612,0.7977739,4.224531,]"
250,"[,66.93099,3.3034468,123.522835,13.276376,0.49374166,56.96845,5.535895,122.54322,5.183992,0.80612695,6.629002,]"
251,"[,91.47578,6.2582755,97.17089,14.141449,0.3565144,35.674152,6.196143,107.721016,10.890045,0.6504099,6.621173,]"
252,"[,33.74947,5.4706907,67.07299,5.4785795,0.86449146,74.609406,1.2378702,102.498146,8.728191,0.8839472,8.091025,]"
253,"[141.04639,3.461556,88.10705,9.9467125,0.6938767,116.298035,6.493869,20.132683,10.922777,0.5599845,5.2298617]"
254,"[121.081215,5.982913,24.42868,10.730343,0.92639756,145.95786,4.3708086,33.856873,10.676835,0.2337744,8.433888,]"
255,"[,39.278717,6.23489,136.7081,11.346189,0.253787,135.77356,2.1152885,78.72328,11.695688,0.25728825,4.2764277,]"
256,"[120.11763,1.624089,120.22015,10.81667,0.29072744,58.734276,6.7744355,38.214233,12.944936,0.87722844,8.503271,]"
257,"[,92.08982,6.9082594,118.16115,10.016226,0.5347638,99.88592,6.42212,124.302216,5.4151525,0.58282965,8.643896,]"
258,"[,63.004642,5.8271646,58.962456,14.097143,0.21982235,30.96767,6.731884,127.96372,9.268699,0.85255635,7.689681,]"
259,"[102.057976,3.1278038,57.41561,6.3306246,0.95882493,126.985306,2.1608548,125.74959,11.365947,0.96561015,6.3267956,]"
260,"[1.46893524e+02,3.61425090e+00,1.02437256e+02,1.33063164e+01,8.21586609e-01,5.76750793e+01,5.72963333e+00,9.67109375e+01,5.67279243e+00,1.44466877e-01,4.63126707e+00]"
261,"[129.56549,6.3065567,142.2421,8.680096,0.4725842,121.08708,6.386121,143.88614,14.632112,0.93418443,8.293858,]"
262,"[,66.256096,3.0023685,74.96488,14.833736,0.31457326,41.246166,2.3852048,136.61295,5.209083,0.44187838,5.6471343,]"
263,"[52.906315,2.7972386,90.87918,9.215359,0.8965672,79.906364,6.800906,89.60666,7.087058,0.95229596,8.921975,]"
264,"[115.830414,2.4430819,147.15863,12.301828,0.9887157,47.881607,1.8802495,114.10899,11.540575,0.26856068,4.8531284,]"
265,"[121.90341,2.3405108,84.42159,8.54378,0.89946985,123.84108,6.79753,44.19503,11.041214,0.59769017,8.126968,]"
266,"[107.26213,3.6303473,124.25903,7.560675,0.21558341,140.47661,2.7025497,76.29302,13.469937,0.7563113,8.2874775,]"
267,"[,81.0628,3.0449784,137.78397,8.680792,0.32715905,73.4625,6.5166306,54.017834,10.41241,0.461097,8.737968,]"
268,"[,52.139404,3.3611326,119.67517,10.810108,0.39689875,32.35882,2.2864282,100.30605,11.87289,0.810461,7.651659,]"
269,"[,61.801308,5.4462795,19.526604,7.5929527,0.95048475,147.31444,1.5647376,20.577538,14.799782,0.4276473,8.169259,]"
270,"[,51.65116,2.8208497,55.082424,9.279752,0.92779887,134.82071,4.9595084,102.44777,13.079442,0.86445904,8.614952,]"
271,"[,41.872066,6.4263964,75.5502,14.890092,0.6431367,72.911575,6.8022566,145.39993,12.789887,0.6016334,8.637533,]"
272,"[72.59711,2.636447,24.551365,5.629756,0.9307273,78.784775,4.103137,65.16938,13.41177,0.6629156,5.651347,]"
273,"[135.34431,2.2717512,137.69583,7.256819,0.19335034,89.554596,6.00671,61.148872,14.239159,0.875847,5.9218583,]"
274,"[,89.6422,5.4523497,52.43177,8.117225,0.6999101,100.02105,4.4552007,90.856575,7.002245,0.84631073,6.1804914,]"
275,"[91.560616,5.228919,19.814716,10.341995,0.25504526,69.374695,6.407403,83.86089,9.204739,0.40730768,8.663887,]"
276,"[119.35667,6.00151,98.03409,10.394483,0.97185814,131.1952,5.9341116,90.38255,11.107412,0.13308966,5.4992943,]"
277,"[,33.56388,6.307882,13.677353,14.221529,0.78615606,88.41232,4.661096,107.95896,11.547129,0.27046978,4.5131764,]"
278,"[96.78134,6.76366,24.427734,8.978613,0.34622568,79.522964,6.891683,29.332779,13.104967,0.910133,6.665366,]"
279,"[114.184265,1.6983407,13.763039,11.054333,0.7265093,136.75754,4.8012524,128.59467,7.4706707,0.56743664,8.173216,]"
280,"[118.580666,1.6892173,85.15358,13.211847,0.5510639,97.073364,3.247026,28.919819,8.632829,0.84198666,8.154917,]"
281,"[,98.42011,5.832359,115.79349,14.789524,0.3198513,104.455315,6.0947256,88.27603,14.317035,0.98729384,6.325026,]"
282,"[132.46176,6.0941095,131.81017,8.333389,0.9225546,39.215706,6.2860584,16.802238,11.668527,0.14436486,8.193279,]"
283,"[116.22678,5.3776574,129.00833,14.078117,0.39283788,104.18241,1.9041898,121.78909,14.343007,0.2828923,7.8872375,]"
284,"[124.303535,5.1222553,83.37452,9.111074,0.7398426,33.283817,5.0670276,31.558514,9.485635,0.5120199,8.396006,]"
285,"[,48.698715,2.6090517,129.06926,7.631687,0.20186847,95.717,4.0294943,133.64903,6.6539497,0.62178695,8.810699,]"
286,"[,44.485325,4.210816,98.96519,13.160814,0.14998823,120.18846,3.1520934,111.67984,13.530963,0.3435532,7.942996,]"
287,"[135.04044,2.712617,83.05129,12.175833,0.46645883,61.80665,3.7096238,138.9119,14.021142,0.8375989,7.809761,]"
288,"[113.04788,1.489943,127.85084,13.369801,0.1670956,57.07672,3.834425,146.69292,13.351438,0.6777505,8.650926,]"
289,"[,44.83798,2.8724952,91.18626,13.773014,0.1686343,102.861755,6.411297,121.8646,11.488534,0.32829916,5.082986,]"
290,"[,64.385254,4.1225657,92.57826,7.459238,0.63911736,136.56274,6.282178,28.394531,10.096976,0.88558984,8.608878,]"
291,"[,59.153557,5.781068,125.3846,11.112709,0.58435273,97.66576,5.4038787,12.338432,13.662849,0.4092809,5.9866457,]"
292,"[4.62522774e+01,5.89142179e+00,5.26218872e+01,1.34839878e+01,1.22676373e-01,1.13252335e+02,3.53021049e+00,1.45976501e+02,1.37738733e+01,5.06773174e-01,6.63641071e+00]"
293,"[136.34346,1.871835,22.270912,7.026133,0.7951308,137.29968,1.8996608,16.043812,10.120223,0.7471584,6.431694,]"
294,"[142.98001,1.3126676,73.928085,11.274888,0.69452095,119.74649,4.3016167,73.47518,10.233694,0.51430607,7.549048,]"
295,"[124.697205,4.1264763,133.21637,13.369282,0.17213824,39.291042,5.280183,55.45422,10.738845,0.57269,7.7463064,]"
296,"[123.644196,6.216914,18.376194,13.736906,0.4581979,134.10623,6.614422,22.292286,12.636129,0.503506,8.311013,]"
297,"[140.94675,5.2720256,133.26074,11.54642,0.21393394,78.52815,2.460271,121.425934,11.181942,0.39415777,8.671559,]"
298,"[,75.51885,6.4231005,144.73119,9.310519,0.6090667,147.09927,4.0955477,57.42461,13.174888,0.8904075,8.729656,]"
299,"[132.09178,6.116026,52.70342,10.136164,0.22854388,64.86227,2.7081008,78.04833,6.7008877,0.2299341,7.1439447,]"
300,"[,58.853115,5.105544,104.16972,14.4838295,0.5125139,119.53635,6.760396,44.013035,6.880031,0.88596356,6.618396,]"
301,"[,89.87077,6.0984163,135.60275,12.397571,0.7773944,107.00214,6.317545,147.84084,7.5666876,0.40309876,7.387726,]"
302,"[134.97707,5.4307547,111.46731,13.287653,0.22545177,145.56067,6.97558,82.57408,14.537943,0.94930184,6.947209,]"
303,"[115.32822,6.2092347,76.887794,9.789328,0.84381974,129.58182,6.895321,16.84214,14.490053,0.64127266,7.8605714,]"
304,"[137.40166,4.5116773,57.15599,12.076666,0.14941165,144.52386,1.8861427,54.692085,12.016621,0.9665095,8.151615,]"
305,"[66.64574,6.071641,99.448074,11.514326,0.8181833,52.00752,3.7869165,75.86605,12.653148,0.55950034,6.9393396,]"
306,"[116.282906,1.6023064,135.33307,10.734123,0.35318142,146.04625,6.7869806,51.891605,9.926143,0.22245291,7.635741,]"
307,"[86.79532,6.8763056,38.477295,12.242144,0.9035341,95.15552,3.3955874,42.50641,12.852337,0.3633548,4.570403,]"
308,"[,56.261787,5.3894367,145.2063,10.059068,0.7080043,82.628075,6.7492237,95.087524,14.725107,0.33017844,7.1614923,]"
309,"[137.8872,4.2001686,73.04158,8.2587185,0.7353556,148.69328,6.7147803,87.992714,6.668343,0.83099985,8.705981,]"
310,"[142.12157,6.6105986,18.32729,11.861001,0.27469847,49.35942,5.622512,111.825516,9.795112,0.4841015,8.141943,]"
311,"[,40.548035,2.4049659,138.3695,11.016077,0.55342954,66.39168,2.6735134,64.61799,14.616935,0.9038222,4.691213,]"
312,"[,84.08715,4.7712045,66.96797,13.437498,0.49408108,45.35015,2.438465,125.949036,6.1083593,0.7371728,6.650418,]"
313,"[139.39449,6.268227,36.61105,13.805878,0.42068946,89.70403,3.3220012,92.27125,13.907879,0.37727517,7.85126,]"
314,"[1.44687576e+02,6.50911427e+00,1.36802414e+02,7.05433178e+00,1.42510593e-01,4.57005386e+01,4.32848740e+00,1.23186584e+02,9.08721352e+00,5.88855207e-01,7.65049839e+00]"
315,"[104.472115,6.2256746,76.73898,12.773656,0.95524454,110.85411,5.3292828,111.88528,14.49017,0.47313935,8.888607,]"
316,"[,45.96991,2.3139887,102.20373,14.330258,0.6042006,138.6574,4.6594043,44.777664,8.434326,0.26185918,6.5132375,]"
317,"[135.33133,4.2355433,37.576225,13.083564,0.98225653,101.52102,4.2275167,82.37181,9.527963,0.24011073,7.294645,]"
318,"[110.93591,6.734574,120.26208,12.143847,0.6158364,53.7989,6.7859354,71.908165,10.025993,0.88560367,8.44186,]"
319,"[,38.266354,6.552148,79.32501,12.142593,0.96801615,144.48917,1.2059174,135.8516,11.903974,0.9292233,7.407152,]"
320,"[,34.139755,5.16105,56.001896,11.902643,0.98084885,121.7899,5.3238,140.69064,12.814453,0.8290342,7.462012,]"
321,"[119.9822,2.8084395,74.601395,13.59601,0.53168523,57.69386,6.1980233,20.321297,14.252568,0.14029172,6.20084,]"
322,"[132.15807,5.800305,144.60797,12.574577,0.7418953,45.101303,4.8904467,120.02431,10.264943,0.1975497,5.6491218]"
323,"[,89.94253,3.6472545,19.665028,11.623697,0.89654016,139.19885,2.623956,128.26965,13.462954,0.9742889,6.6917567,]"
324,"[5.8901695e+01,3.6924076e+00,8.1049225e+01,1.2320612e+01,9.6568942e-01,1.0897714e+02,1.5765276e+00,2.9155102e+01,1.3190327e+01,1.0414353e-01,8.0986633e+00]"
325,"[,67.02133,1.7791293,115.915405,14.279051,0.92415315,123.85549,6.6624646,82.60419,10.030267,0.29262403,8.729134,]"
326,"[78.85431,5.462841,22.949371,5.7564793,0.94964385,66.29538,5.3458023,34.81118,14.01915,0.7285646,7.1577463,]"
327,"[,49.75627,3.3526325,143.89519,11.700477,0.71002877,137.07684,2.536159,144.35938,14.945652,0.513333,8.875054,]"
328,"[139.7498,3.7418854,111.65944,13.941221,0.37115481,93.46953,6.2374315,103.80476,10.010074,0.4648288,8.355663,]"
329,"[118.5397,5.7505894,111.00211,14.135383,0.6104964,105.75093,6.517101,121.63266,10.984318,0.4973793,6.1093884]"
330,"[121.223145,6.2449136,13.202576,7.4163866,0.94397366,66.7796,5.6432314,132.4595,12.4152775,0.2594569,7.3783994,]"
331,"[106.887695,4.93282,52.85154,9.722528,0.4989697,127.50858,4.5113926,22.71342,14.3426895,0.87604904,7.2386994,]"
332,"[,38.023315,5.5542326,113.892746,10.228158,0.73943144,143.58615,6.037873,11.632446,6.2799335,0.16859832,8.661377,]"
333,"[102.39642,3.973989,60.48778,13.248666,0.8875047,98.79665,6.9306216,110.66077,12.539078,0.8620381,7.1533003]"
334,"[43.90323,4.7677283,13.926537,11.926773,0.23678741,44.31763,6.501791,66.78827,10.780514,0.13575354,5.865724,]"
335,"[5.2724045e+01,6.0267820e+00,9.7037849e+01,8.2908077e+00,3.5293996e-01,5.9316563e+01,5.3838148e+00,1.4820013e+02,1.4729444e+01,1.2106523e-01,7.4945579e+00]"
336,"[,89.360794,6.944764,115.43997,13.489701,0.26443177,102.053024,4.1878295,140.26312,14.603539,0.78831726,8.225297,]"
337,"[133.93085,6.3794107,49.621822,5.8571568,0.41634196,89.579185,4.817598,83.94138,12.918615,0.22510487,7.2448735,]"
338,"[108.30488,4.425472,133.50293,14.696254,0.3968719,119.80994,6.0176935,135.5362,14.468196,0.9700542,8.087292,]"
339,"[,98.92473,4.1396933,35.82992,14.2202635,0.62299633,117.73696,4.238895,116.04112,14.727266,0.9867897,4.939714,]"
340,"[,97.1824,1.654458,135.37157,14.303187,0.45884895,136.91634,4.751924,113.102295,8.634092,0.8192127,4.9778204,]"
341,"[130.7185,3.706406,56.446564,11.111717,0.8930307,142.20175,4.3743815,136.00772,13.561621,0.22161338,7.6344757,]"
342,"[135.29282,3.1506171,107.81359,6.013015,0.32592463,146.9264,4.77711,137.97064,13.855434,0.25206706,8.446238,]"
343,"[111.14905,2.6250095,95.90791,13.92617,0.57361406,125.83403,6.0716,83.15945,12.586626,0.2936405,5.022611,]"
344,"[9.7452782e+01,5.5907364e+00,4.1496376e+01,6.1866045e+00,1.2583089e-01,4.9451221e+01,4.7610793e+00,1.2779629e+02,7.8212347e+00,2.1701181e-01,8.9184647e+00]"
345,"[3.18113937e+01,3.21540451e+00,1.33081390e+02,1.35464115e+01,1.23948783e-01,1.33438492e+02,5.94867945e+00,4.03085632e+01,1.43667488e+01,7.09435821e-01,8.39920998e+00]"
346,"[,33.047424,4.966824,90.939865,7.9756136,0.6617861,64.63599,6.00562,129.05573,11.114645,0.15021741,8.675999,]"
347,"[,57.481827,3.874853,121.426895,8.77832,0.5068759,61.129303,1.8811455,144.46516,13.139483,0.26038122,8.534021,]"
348,"[65.67288,5.9083405,40.089634,13.59169,0.73276484,53.797607,5.5537415,68.84215,13.352463,0.64210325,8.520484,]"
349,"[145.62607,4.0434446,53.114822,9.714944,0.8291837,97.75867,5.993294,93.19051,9.552929,0.1722813,8.422392,]"
350,"[,61.43906,5.657343,108.90679,10.282133,0.5124046,73.34007,5.2329826,119.4371,14.84441,0.13457462,7.944931,]"
351,"[148.0552,5.1909757,85.63128,12.6623955,0.97353363,75.15386,6.8296137,143.418,8.250565,0.4744719,8.730429,]"
352,"[140.70064,3.1100588,57.089577,12.875883,0.16468671,72.15503,3.085098,114.068275,10.262161,0.53713536,7.923387,]"
353,"[,41.51674,6.3597507,33.809147,9.558339,0.5124302,81.64612,6.151679,148.86093,6.4584303,0.66057324,8.02132,]"
354,"[44.127716,6.7368097,62.59581,13.924799,0.48834357,68.87286,5.786377,57.72542,11.565731,0.810145,7.4686694,]"
355,"[101.70517,5.026875,24.91512,10.3333435,0.7082053,102.181786,3.8997319,28.810005,12.84966,0.9511775,8.495062,]"
356,"[,65.23902,6.472493,71.205284,9.284508,0.5949598,120.38742,6.7125006,50.41598,11.057193,0.7267087,8.022017,]"
357,"[,55.82204,5.439087,11.689438,6.640937,0.6407157,94.23516,6.362109,135.99797,9.289157,0.8219918,8.169481,]"
358,"[,69.40864,6.2037973,104.169304,14.853645,0.978263,57.66484,6.1871123,63.42232,10.353063,0.17443922,8.486124,]"
359,"[133.42114,3.2430806,131.03798,13.286795,0.80562985,46.102467,5.8715024,72.69106,14.768887,0.59771496,8.547054,]"
360,"[,89.319534,3.9216413,136.92029,8.061657,0.15582868,148.78354,6.6699886,132.29755,13.970247,0.5995774,5.6775174,]"
361,"[37.310646,6.6944723,57.81471,12.889313,0.69452,35.011696,6.902647,93.7999,6.606597,0.9561236,6.8499107]"
362,"[138.51059,6.6513057,134.51733,13.472345,0.5505451,121.71196,4.14678,111.62576,7.8013153,0.1593684,7.3526034]"
363,"[,74.28035,4.101382,94.5131,8.073715,0.8726655,103.009254,5.505413,105.685524,6.8332996,0.27575618,8.507003,]"
364,"[,51.86082,5.819865,45.3245,11.650099,0.70627403,129.9049,4.896388,127.84506,7.5939326,0.3625428,7.5524206,]"
365,"[131.53162,6.4050198,59.39093,14.588347,0.6525987,78.426346,5.5432506,128.90012,13.290815,0.3693115,4.737894,]"
366,"[,68.04657,5.018159,114.35326,13.823704,0.3315838,120.35931,5.031099,119.96639,11.237713,0.7240725,7.6858587]"
367,"[117.423386,6.637454,12.737686,9.937353,0.21035856,132.79291,5.110894,59.017994,14.231182,0.8330252,7.395061,]"
368,"[118.71513,5.9532814,98.553604,12.298754,0.5107141,131.83212,6.095049,132.826,13.970825,0.13679236,7.9079714,]"
369,"[,68.19231,6.6619024,24.284985,13.529879,0.16239503,47.658573,6.100906,140.49968,11.075164,0.4711965,7.823497,]"
370,"[107.27861,6.0869226,76.221756,13.02655,0.81226844,136.52649,6.4398518,111.04733,14.6179695,0.3070677,4.5138383,]"
371,"[,55.64867,6.4738564,91.034004,13.099808,0.6994468,91.94884,3.5810604,117.437065,12.826166,0.8287956,8.557303,]"
372,"[,59.68463,5.2017183,19.887894,6.668956,0.6186277,142.08754,6.021273,22.693756,14.30447,0.64728415,8.237201,]"
373,"[,90.113525,5.2693214,149.84715,12.805462,0.60882765,115.88123,3.1362133,144.91858,14.770506,0.84479415,6.954553,]"
374,"[70.387054,5.5039606,14.863556,8.461603,0.80864525,76.408264,6.953116,91.37496,12.10155,0.853205,4.772786,]"
375,"[,74.58891,5.6929727,95.09967,6.743272,0.20365071,138.43265,6.6431894,146.95532,14.370405,0.21878314,8.54358,]"
376,"[139.87639,1.8472304,39.82418,5.2537413,0.8300643,61.664146,6.621943,145.7134,14.487106,0.19655785,7.808623,]"
377,"[,68.22368,6.0022774,102.00832,8.304691,0.65714914,115.88344,6.9006257,102.823555,11.056175,0.4544329,6.5892496,]"
378,"[,57.02676,6.864023,142.92929,12.776949,0.8111348,142.81065,2.7996647,49.336243,7.63447,0.28996065,8.8003645,]"
379,"[,70.07085,5.6369696,118.71771,6.479643,0.24544826,148.11913,6.6960597,135.67557,14.766325,0.8658347,8.736319,]"
380,"[134.68031,5.8944063,30.251724,9.579195,0.21610692,53.956734,6.0193553,60.879944,8.623625,0.6491674,8.354543,]"
381,"[121.52774,6.4555845,47.374325,12.6225195,0.72659665,126.35861,5.5071907,139.8345,14.915722,0.8982341,6.483796,]"
382,"[47.13815,4.903032,23.57787,13.061481,0.63242453,55.82985,5.4637556,36.605682,13.400408,0.15143004,7.942029,]"
383,"[,60.848274,4.3375425,108.767975,14.048962,0.46673328,97.41193,2.166038,44.263313,13.367455,0.30794448,7.027523,]"
384,"[,89.973785,5.930427,83.07264,10.386601,0.92490935,146.81146,6.062916,119.62132,13.148056,0.993323,8.620417,]"
385,"[,60.09444,4.3859696,46.57677,12.572346,0.2685308,69.464584,6.1794205,113.1253,13.508519,0.14673254,5.234602,]"
386,"[145.60886,6.9410105,95.99274,12.744264,0.8167592,119.82938,4.6862936,65.08512,5.4320126,0.6772145,8.423265,]"
387,"[,72.460724,4.469763,97.3537,13.669076,0.2835402,135.00284,5.084608,23.155216,8.716522,0.67177165,8.101552,]"
388,"[66.71269,6.6456585,47.97936,12.957641,0.6929301,66.838745,6.1432104,60.623547,12.351905,0.18388492,7.970528,]"
389,"[122.05759,6.3420086,46.890648,8.130114,0.20559159,95.732216,5.520958,11.639183,14.260931,0.7988638,7.0826025,]"
390,"[111.30368,6.575599,135.01956,12.787798,0.24176449,121.63693,5.6194334,129.5114,10.378132,0.40041783,8.578263,]"
391,"[135.4835,6.6149817,44.382866,10.358704,0.4223014,57.65084,4.4123554,76.5556,11.593007,0.9580661,5.7523556]"
392,"[133.191,5.4426856,139.75247,8.189493,0.9654592,48.340908,5.3231974,139.54472,6.44274,0.3059438,7.1013937]"
393,"[,50.130676,5.199491,81.10456,11.707658,0.76114726,145.40271,5.6826396,42.866467,9.860441,0.7815276,6.703851,]"
394,"[122.09344,6.092208,146.03392,11.769551,0.9896797,69.43204,4.3926263,144.15224,11.553902,0.881102,7.01295,]"
395,"[134.89635,5.5766177,131.37898,7.5963345,0.712669,40.9037,5.437504,91.642075,14.347718,0.19685915,7.911649,]"
396,"[140.13594,6.1463776,133.14268,12.891009,0.15216103,123.582214,5.9441996,56.730892,12.924253,0.8839307,6.282738,]"
397,"[,65.1348,6.5720043,138.11641,9.583517,0.72117996,98.80293,5.0330925,100.376366,9.328744,0.27717528,8.885258,]"
398,"[141.34134,4.59663,73.292694,11.59827,0.89649725,45.52223,6.042941,90.25501,11.161325,0.8815712,8.877452,]"
399,"[117.03368,3.6225417,33.386223,14.7781315,0.8362225,126.045494,6.61576,127.0065,13.755084,0.8429897,8.274921,]"
400,"[142.59256,6.6968946,66.30346,9.342789,0.9540677,95.43963,6.2516985,93.85167,9.777202,0.8691571,6.4455876]"
401,"[146.6958,6.6944447,107.06376,14.542131,0.3101323,128.24536,5.2157373,96.004074,12.528759,0.5568429,7.374078,]"
