episode,action
188,"[,55.069023,6.044494,120.19919,14.3603115,0.22156614,112.04464,6.4257674,95.998314,12.690619,0.69876105,7.998185,]"
189,"[,89.17379,5.5503902,66.42505,9.184478,0.39800417,137.41478,2.4650586,70.08017,13.363485,0.86202306,8.907898,]"
190,"[107.94465,6.8104696,66.19641,14.173231,0.1425558,66.341705,3.4830072,118.05756,12.396963,0.926077,7.4326515]"
191,"[50.280293,3.7720706,79.542786,9.415814,0.38170823,36.449814,6.2074375,31.669624,10.648811,0.6679529,7.305612,]"
192,"[106.52615,5.0206976,133.97382,13.857791,0.27250424,110.04305,3.3005857,146.36662,11.579697,0.9808581,8.358989,]"
193,"[,94.76286,6.37824,142.5446,9.300076,0.21954778,56.560303,6.30608,64.41171,14.869382,0.6258087,8.800017,]"
194,"[82.51659,6.9246383,72.96093,12.927895,0.23292634,64.94208,4.184039,64.78584,9.031111,0.88105655,8.889369,]"
195,"[4.6212952e+01,4.8764324e+00,9.1513184e+01,1.0181913e+01,1.4014342e-01,1.4658319e+02,6.1406140e+00,1.2982613e+01,7.5813894e+00,6.1152077e-01,7.2318029e+00]"
196,"[1.47473373e+02,4.80669117e+00,1.82675858e+01,1.19431009e+01,1.22327894e-01,8.47240524e+01,6.21025181e+00,1.32675888e+02,1.08725615e+01,1.85084462e-01,8.62124157e+00]"
197,"[,82.15442,5.9095716,133.97607,12.620217,0.8891703,85.40898,6.288846,84.15636,8.314878,0.7916893,7.858453,]"
198,"[146.69145,6.8874445,138.53311,10.078183,0.9498101,60.064697,3.885359,72.29371,12.908039,0.43410063,8.335644,]"
199,"[,86.15604,6.9056463,126.51553,9.086502,0.19543716,113.522354,6.674349,125.368164,12.699998,0.60915464,8.524987,]"
200,"[129.34218,3.8664162,94.317505,14.364627,0.9631282,90.811905,5.2425323,65.19557,5.8536143,0.9527222,8.3119135]"
201,"[,39.499634,2.5500634,141.06865,13.579584,0.17696944,102.8595,6.3269386,132.4743,8.411593,0.9541303,8.252559,]"
202,"[100.24667,3.5099468,111.9553,14.227263,0.36101693,75.301315,6.331486,128.09425,7.982537,0.61789495,5.975746,]"
203,"[125.27518,6.6745586,147.55243,12.147848,0.8726698,32.26628,6.734026,148.15683,12.649651,0.7702073,7.912995,]"
204,"[1.4323004e+02,6.6717720e+00,7.3416901e+01,1.2141860e+01,1.2782380e-01,3.1323437e+01,5.8351469e+00,1.0702941e+02,1.0607216e+01,8.0789745e-01,5.5753031e+00]"
205,"[113.201584,6.935425,147.57162,12.40514,0.16830078,34.07238,6.0435567,67.498085,9.095587,0.93979657,8.913383,]"
206,"[1.4577690e+02,6.2307601e+00,1.3239088e+02,1.4642800e+01,1.2860212e-01,5.6451614e+01,5.5080118e+00,4.7174980e+01,5.3652248e+00,9.0195900e-01,7.8510199e+00]"
207,"[7.1702324e+01,6.2717547e+00,1.3003925e+02,1.1064397e+01,1.0309869e-01,3.4644894e+01,6.5047011e+00,7.5206665e+01,7.1127090e+00,7.4706244e-01,8.9233189e+00]"
208,"[146.65024,4.8700833,125.06749,9.152539,0.43475714,39.845425,1.8418777,92.66935,10.347215,0.9358953,7.9586773,]"
209,"[142.08282,6.2135243,146.91592,10.36901,0.22148499,61.636147,6.8190937,34.983517,10.144322,0.3856632,8.786005,]"
210,"[148.1699,6.8848085,79.69464,14.423708,0.22652292,61.78244,4.121352,20.657043,5.2915926,0.6335279,5.900651,]"
211,"[,43.994106,6.63376,56.630043,13.430939,0.12864324,35.731873,6.7856584,127.190796,5.669868,0.8660612,6.2484446,]"
212,"[109.80388,6.990671,85.02231,13.223082,0.43758863,101.507286,6.244527,64.68949,6.944902,0.94537914,6.872636,]"
213,"[45.04718,6.9469604,84.70124,10.110833,0.12545165,46.89846,4.446014,28.74924,14.688997,0.88943094,8.581266,]"
214,"[147.21,6.0776362,103.91876,14.610783,0.51130044,46.545704,3.7974942,55.590252,10.966984,0.6599766,5.158598,]"
215,"[,57.06527,6.3342886,143.17459,14.551201,0.16579086,147.96378,6.8181667,118.78007,10.333433,0.5325237,8.8659,]"
216,"[,92.701294,6.5036755,60.958084,11.197607,0.18297866,116.75166,6.535157,142.51175,10.353432,0.98335797,8.816013,]"
217,"[,79.26169,6.8631124,48.784492,12.249113,0.16227713,102.2437,6.42768,120.95382,12.576461,0.6135236,8.90773,]"
218,"[,88.689995,2.7204437,88.97933,14.760614,0.29041573,32.955177,6.035051,142.47461,12.354845,0.40092373,7.6932726,]"
219,"[,37.30363,5.7747507,130.97406,8.989587,0.34996253,106.033356,4.362521,145.85663,7.2330637,0.8252163,8.436254,]"
220,"[1.4812708e+02,3.3271141e+00,2.8912098e+01,1.0965469e+01,1.6600546e-01,1.4400644e+02,3.5780957e+00,1.2381467e+02,1.1605508e+01,1.2484369e-01,5.2745266e+00]"
221,"[9.2765648e+01,4.0731072e+00,1.2814926e+02,1.0112826e+01,1.1965871e-01,9.9469421e+01,6.8272853e+00,2.9532440e+01,1.1854244e+01,7.7293319e-01,8.8540325e+00]"
222,"[127.38718,2.7903209,19.420815,12.425297,0.44763002,85.824455,6.3204646,82.38348,6.052373,0.6376919,5.267727,]"
223,"[,72.77975,6.572526,68.72734,13.72904,0.4067967,129.71933,6.8561378,74.49881,9.412098,0.958985,8.883245,]"
224,"[122.827034,6.5416236,92.15738,14.729786,0.7602108,33.35658,6.2543755,12.950516,13.978888,0.99333596,7.737498,]"
225,"[,87.320786,6.412113,115.60368,14.637016,0.1881186,61.90388,4.8184514,119.55799,14.344924,0.59595567,8.5574,]"
226,"[112.031105,6.2583847,140.56538,14.756125,0.72431004,120.183945,5.5155544,120.43729,10.457363,0.9460341,8.142498,]"
227,"[,55.435364,6.548621,101.27236,11.748014,0.26638094,45.399834,4.415003,147.53537,6.2217765,0.96205074,5.670288,]"
228,"[,47.37782,6.6713085,126.14913,14.508699,0.14647526,36.06045,6.741047,114.70557,7.7770243,0.9916951,8.896843,]"
229,"[105.90629,6.850005,61.192093,14.585924,0.12521482,42.062984,6.8397875,26.88615,8.65597,0.80463374,8.667056,]"
230,"[114.51044,6.9048796,103.16173,11.800862,0.39402395,70.94055,6.4246135,127.26193,14.905712,0.7692107,8.014498,]"
231,"[105.12611,6.69735,131.55809,14.788582,0.16351488,40.061306,6.920099,25.092419,9.519494,0.98555195,8.063151,]"
232,"[106.00428,6.7264075,147.33365,12.617487,0.3108818,100.75194,4.051791,138.1057,10.926503,0.9327228,8.227191,]"
233,"[1.4947583e+02,4.7536168e+00,6.3174107e+01,1.3565229e+01,1.2252939e-01,7.6797371e+01,5.5516272e+00,3.8934856e+01,1.2854882e+01,8.6859173e-01,5.2553959e+00]"
234,"[,77.67979,6.8991256,147.67966,14.443131,0.26969248,130.17068,6.69199,28.745464,9.291395,0.9530165,8.712922,]"
235,"[140.74307,6.683443,20.094498,13.451571,0.44777304,46.31575,4.3110633,24.130138,9.40763,0.82132596,6.4453707,]"
236,"[134.67012,6.6572733,95.39626,14.191429,0.722029,43.216927,6.968588,39.01032,11.932455,0.9740102,8.302177,]"
237,"[1.43286835e+02,6.33508396e+00,1.41349960e+02,1.45194921e+01,1.18916065e-01,9.35274353e+01,1.90347433e+00,1.44137695e+02,1.03002434e+01,9.84010100e-01,8.86281204e+00]"
238,"[130.53769,5.670554,105.420334,11.830391,0.8757576,102.98258,5.8416266,143.11627,11.061172,0.95378184,8.830614,]"
239,"[,71.613365,4.1042137,14.492027,12.809562,0.18501088,115.43651,5.24319,52.35417,11.267843,0.9964142,8.553022,]"
240,"[97.0331,6.6681376,33.06826,6.498067,0.72973365,94.48682,6.2530103,70.66676,10.936499,0.84337926,4.7327747,]"
241,"[3.32369003e+01,5.21150875e+00,4.12408676e+01,5.44305897e+00,1.19558275e-01,7.93044662e+01,6.73077679e+00,1.45599854e+02,1.44416561e+01,3.46024632e-01,7.79083538e+00]"
242,"[139.64261,6.47099,123.181076,12.264909,0.7705315,55.85418,5.5540543,13.564308,6.0546465,0.9912167,6.7476254]"
243,"[,33.891403,3.9467478,142.65527,10.731152,0.70696366,33.738758,1.3746779,80.960236,10.857617,0.35121328,5.264819,]"
244,"[,57.46143,6.526806,136.10855,6.6586275,0.1629023,106.68452,5.6304297,122.352875,8.274512,0.48150796,4.0483174,]"
245,"[1.04384796e+02,5.38639927e+00,7.75948257e+01,6.37222242e+00,1.12444550e-01,1.43413910e+02,5.89727831e+00,5.11366692e+01,6.55390739e+00,8.35884035e-01,8.68360233e+00]"
246,"[,90.37405,6.437246,70.722015,13.843507,0.62398505,117.35864,6.5414047,143.9133,11.220386,0.4201768,6.987275,]"
247,"[,69.60043,6.963217,74.82341,14.811156,0.22959813,53.6533,6.806472,143.28084,14.180963,0.99232453,5.6631246,]"
248,"[,88.26046,6.342526,132.1402,14.373915,0.20683068,112.305664,6.4897795,41.495472,9.876345,0.9404771,8.415249,]"
249,"[112.74899,5.723385,144.7937,7.081457,0.9301337,72.3309,3.344421,63.96091,14.738668,0.32316738,5.468274,]"
250,"[,80.606186,6.7735324,26.575565,7.0009556,0.6285222,148.03166,6.5585165,127.78008,13.958665,0.5745702,6.962626,]"
251,"[119.56224,6.221675,85.37713,14.037296,0.6375685,44.600914,6.505974,88.90952,14.725864,0.9414686,5.851574,]"
252,"[118.48108,6.226054,34.03158,14.611779,0.15764388,109.00384,6.7017713,128.08026,8.86224,0.67372847,5.502522,]"
253,"[1.11415054e+02,6.65441799e+00,1.36106003e+02,1.47026958e+01,1.08550340e-01,4.62999344e+01,6.34871101e+00,1.36818283e+02,5.41638327e+00,9.82698500e-01,7.95121670e+00]"
254,"[31.08102,5.507705,56.33693,11.639451,0.6579801,70.69114,4.8205404,70.45408,5.716151,0.970711,7.4210186]"
255,"[,52.21837,6.9647465,149.48203,12.132987,0.17614993,39.847843,6.846927,139.45184,12.607851,0.97080064,8.862182,]"
256,"[,76.42754,6.3249264,68.95151,14.473228,0.22637084,82.03259,6.6163907,131.93224,11.335245,0.97154236,5.835986,]"
257,"[77.49768,6.950435,40.028976,14.926338,0.10296372,89.11299,6.4084907,27.57465,6.2719398,0.97433674,8.607906,]"
258,"[96.72644,6.94267,64.54987,13.902624,0.64569795,38.63934,6.7950172,16.524715,5.3867893,0.8915775,8.808526,]"
259,"[90.80452,6.250303,78.505035,14.518329,0.12338176,67.79966,6.2701864,79.264244,12.147156,0.41767204,5.337261,]"
260,"[6.57734070e+01,6.96753073e+00,1.41521027e+02,1.49328165e+01,1.17115885e-01,3.87207947e+01,6.91715813e+00,1.11712570e+01,1.09552460e+01,9.91161644e-01,7.85679817e+00]"
261,"[,48.69658,6.0770802,149.38565,13.660147,0.6200858,43.573215,6.4315324,25.709255,14.02981,0.8633692,6.6314673]"
262,"[3.5614429e+01,6.6369843e+00,1.4540535e+02,1.4450060e+01,1.1368847e-01,1.1313496e+02,6.7536206e+00,3.7690506e+01,1.4835694e+01,9.8161578e-01,8.9438705e+00]"
263,"[128.20523,6.4930115,124.13083,13.792283,0.2857682,81.68013,6.3899727,107.467705,5.9221964,0.98251224,6.6297965,]"
264,"[,54.558228,6.9179606,91.25646,14.7546215,0.25977582,81.818184,5.923644,100.86744,5.726816,0.959502,7.606015,]"
265,"[62.543358,6.9699793,13.685471,14.231216,0.2386164,49.876106,6.8467655,43.99142,14.0289135,0.9507426,6.172329,]"
266,"[,91.43127,6.6041517,50.22385,14.60572,0.18242449,59.841213,6.14252,104.97609,6.962667,0.8362068,8.719529,]"
267,"[126.766914,5.9149675,83.64278,11.442095,0.21407941,128.05153,5.7772303,141.48116,5.5437603,0.8545008,7.062422,]"
268,"[110.317055,6.2682986,123.52104,11.294713,0.2592794,45.595737,4.460647,141.20142,14.47638,0.8178482,7.35363,]"
269,"[60.15864,6.8507247,41.476685,13.564608,0.15458024,92.4163,5.1624203,68.21994,10.9547615,0.949937,8.701216,]"
270,"[,99.97044,3.7531095,72.17809,14.10213,0.45159206,121.40865,6.0826535,51.94435,10.577466,0.90860283,8.867617,]"
271,"[,46.912273,6.4005456,123.34445,13.324808,0.9132696,37.459934,6.149939,19.903736,8.500082,0.96970046,6.263561,]"
272,"[125.447586,6.564334,99.81383,12.431828,0.45585996,63.49872,6.279407,12.447975,7.993299,0.7660043,7.5160503,]"
273,"[,41.384827,4.100635,121.01554,12.299969,0.13625914,79.09661,4.9209123,125.27658,12.32699,0.8587626,7.1633945,]"
274,"[110.08986,5.6435833,140.85477,10.624441,0.5913901,36.33852,6.212478,83.719246,7.920674,0.945606,5.3929424]"
275,"[1.4854250e+02,6.8811951e+00,1.2810214e+02,1.4629003e+01,1.4080217e-01,3.2860188e+01,6.3827953e+00,1.0212105e+02,1.2219502e+01,7.7478796e-01,6.4833355e+00]"
276,"[1.4648738e+02,6.1198654e+00,4.8280800e+01,1.3262595e+01,1.3733661e-01,5.9962677e+01,6.7808504e+00,7.9199722e+01,6.7601500e+00,7.9928946e-01,8.1560011e+00]"
277,"[37.808945,1.6043086,28.099773,8.753633,0.18825957,57.927235,6.4768867,89.73882,8.62522,0.4485052,7.770523,]"
278,"[4.35577660e+01,6.54972172e+00,1.11616806e+02,1.45195560e+01,1.12954706e-01,1.32850632e+02,4.53850317e+00,8.45159149e+01,8.07919312e+00,9.01913226e-01,8.42307472e+00]"
279,"[146.72537,4.139207,61.919147,13.591103,0.46415886,47.428574,6.9407663,14.730263,13.427191,0.47985137,8.885142,]"
280,"[145.408,6.6567535,143.8932,14.245521,0.21642023,108.856476,6.708724,45.163433,12.244885,0.8931906,7.331897,]"
281,"[,55.67347,6.6634054,92.13491,11.037094,0.2646247,33.534626,5.389592,139.6092,6.771174,0.94617736,8.231342,]"
282,"[,49.155495,4.070062,60.400986,14.631094,0.5528798,71.23022,6.3859124,116.18064,8.6953535,0.9344418,5.128881,]"
283,"[110.01227,5.9644833,141.60367,14.111547,0.18481594,73.51733,6.7367296,89.90281,12.688435,0.9745008,8.301012,]"
284,"[136.89471,2.1884847,36.6391,12.758831,0.30200607,83.25437,2.2381446,16.444965,12.795147,0.92211795,6.439693,]"
285,"[1.08071541e+02,6.35914564e+00,1.34857208e+02,1.14557457e+01,1.33417994e-01,8.07024231e+01,6.70152855e+00,1.16965935e+02,5.44922924e+00,9.36245441e-01,8.88292313e+00]"
286,"[,70.71332,2.0951948,83.86838,10.718512,0.21475673,72.56282,1.685226,108.241165,9.984856,0.8493787,8.847817,]"
287,"[,32.212315,2.6864767,138.05713,12.34815,0.64285946,75.63689,4.4426384,16.253067,12.751074,0.8921314,5.5623155,]"
288,"[,86.975266,5.2189875,102.48277,14.746595,0.3186983,73.63594,6.7885027,60.516205,12.969499,0.6309645,8.816324,]"
289,"[129.75069,4.3511047,144.90594,14.529011,0.58571786,143.44229,6.106383,100.34637,13.328596,0.41541803,8.701898,]"
290,"[,65.23739,1.9980216,98.35547,12.450559,0.35899734,112.75296,5.952655,72.528145,11.071831,0.34348783,5.829976,]"
291,"[51.462536,4.591161,40.429382,14.883871,0.18870705,52.273613,6.0947485,10.386047,9.252685,0.6349276,8.657845,]"
292,"[75.815735,6.846753,35.688965,14.751005,0.27901748,40.15144,2.7036705,19.298805,7.143386,0.65341973,7.499383,]"
293,"[100.322,4.2899294,26.30017,10.580125,0.14893457,118.6153,3.2417955,103.7072,7.232551,0.7934838,6.7149816,]"
294,"[,61.08323,5.3877373,135.57816,8.730609,0.74975556,62.224266,3.1516626,46.44857,6.4249473,0.9912871,8.988995,]"
295,"[101.0866,5.9769607,58.183987,10.075381,0.20813939,72.017715,6.0048027,47.319523,12.564583,0.68677694,8.19247,]"
296,"[78.5603,5.625583,46.31461,14.572628,0.3204882,33.10768,5.116535,44.77227,10.657159,0.51142645,6.567014,]"
297,"[,53.67051,5.9421935,119.56502,14.302073,0.5892961,138.7009,6.7652483,22.787735,5.8966045,0.85878223,7.702823,]"
298,"[111.0724,5.6192684,19.917927,10.156344,0.13543424,32.968685,5.960437,96.10604,9.907965,0.53457254,8.77889,]"
299,"[30.805141,6.6426926,43.09503,11.530475,0.28637543,71.719086,6.2506924,66.239944,13.698239,0.9092579,7.2678914,]"
300,"[,36.108597,6.6501417,143.08957,13.133889,0.25721046,39.775543,6.324537,135.42755,12.500435,0.49677232,8.216209,]"
301,"[122.84146,6.5502615,80.21941,14.169356,0.12329403,103.67151,6.350519,103.67079,11.218421,0.9789587,8.593563,]"
302,"[,62.117897,6.7406044,132.07678,13.775977,0.13337755,109.99725,6.5527954,27.376606,14.675968,0.7812749,8.797314,]"
303,"[,83.43105,6.6922255,118.831375,13.531422,0.31722453,64.35739,3.9397533,54.226448,5.6674366,0.9021826,6.373031,]"
304,"[1.21991806e+02,6.78688240e+00,1.06328064e+02,1.47643108e+01,1.10359102e-01,4.82813416e+01,6.80439901e+00,6.15550423e+01,1.15163813e+01,7.30348945e-01,8.66029739e+00]"
305,"[1.4183362e+02,6.5553474e+00,1.1935720e+02,1.2139241e+01,1.3857269e-01,5.5046700e+01,6.9168968e+00,7.2773651e+01,5.2539096e+00,9.7449917e-01,8.4058638e+00]"
306,"[46.37048,5.482936,51.834362,14.517563,0.4279867,52.593346,6.1689835,45.30308,8.22506,0.9821247,8.386627,]"
307,"[108.26472,6.0988836,144.02625,9.3229,0.6906339,34.625065,6.2007456,86.79153,6.173293,0.9491048,8.541323,]"
308,"[123.90337,6.700609,107.43018,14.750103,0.8439094,62.35579,6.8686028,79.01975,6.6743317,0.95387816,5.824235,]"
309,"[,91.39096,6.8648043,24.23545,6.0174236,0.41980273,41.771824,5.272394,112.99331,9.299321,0.9393629,8.670824,]"
310,"[,83.823715,6.7984285,136.5505,6.1238794,0.39019185,45.377705,3.8706548,113.27609,10.953086,0.95526934,8.887278,]"
311,"[120.59867,5.795334,136.87225,14.36319,0.3222599,64.00329,6.693488,115.29117,7.335699,0.67422783,8.5629015,]"
312,"[,64.05757,6.2757244,67.67509,6.41753,0.59700775,43.917664,2.7963595,136.28772,12.854221,0.85377944,8.432191,]"
313,"[,73.41527,5.2936563,57.632378,9.57294,0.41260368,78.937965,6.5841627,105.519394,9.183468,0.9326434,8.124754,]"
314,"[101.70097,5.780525,22.393593,13.614242,0.34322298,102.40926,6.8162413,26.406643,8.76375,0.84607834,8.537248,]"
315,"[,57.362804,6.7531686,141.08858,14.178029,0.17404887,51.57158,6.670701,111.4472,14.3576975,0.9211346,8.469806,]"
316,"[147.5294,6.08599,146.85596,12.001638,0.42609268,72.38346,6.19785,45.930206,11.637339,0.88945436,8.498488,]"
317,"[,34.581646,4.1749525,85.85159,14.216452,0.46171716,43.992977,6.6782055,103.75261,6.8060007,0.98130316,8.346842,]"
318,"[,43.867535,3.1313758,32.52222,8.775148,0.16140383,115.96179,5.4549913,64.820526,9.693903,0.9409907,7.4139357,]"
319,"[138.34448,5.8613386,25.80444,13.885178,0.5855557,85.57227,6.807932,124.16759,14.569961,0.4291572,8.826085,]"
320,"[127.57384,6.6722794,119.15695,11.784633,0.70222896,122.76824,5.62514,59.398575,9.324099,0.16353908,7.6187253,]"
321,"[42.384754,6.1319203,94.849335,14.580849,0.1190736,59.113052,4.165088,46.39257,5.2991095,0.9291759,8.700956,]"
322,"[129.71794,6.6732945,146.42697,13.835829,0.20125467,73.19274,6.3260403,89.40039,10.085947,0.8104762,8.046543,]"
323,"[9.1041489e+01,6.7281785e+00,1.2632822e+02,1.4871104e+01,1.1085355e-01,5.1217888e+01,6.6415167e+00,1.1634537e+01,8.8350925e+00,9.8021269e-01,8.8652983e+00]"
324,"[,72.09903,6.1802664,135.51405,11.175266,0.41062617,57.16073,6.4552608,111.46147,12.695148,0.7983591,8.308355,]"
325,"[104.752914,6.793565,113.86887,12.934549,0.16232383,74.34407,6.764615,33.273746,6.8025236,0.5615697,8.4945545,]"
326,"[,87.79252,6.521512,130.98996,14.052566,0.15222242,122.45876,6.930233,16.137173,8.629333,0.8528564,8.891731,]"
327,"[128.74255,6.8718715,148.65381,13.616901,0.3981411,46.555202,4.6881766,69.5406,5.0881643,0.9588578,6.87564,]"
328,"[5.69195366e+01,6.67985249e+00,1.45666229e+02,1.46555176e+01,1.15404636e-01,5.42511330e+01,6.85222435e+00,3.57898102e+01,6.18430996e+00,9.39072073e-01,8.84556007e+00]"
329,"[106.090675,6.5321903,132.55992,13.659168,0.4129243,43.599213,5.042098,27.732922,11.89955,0.6355538,7.662921,]"
330,"[,80.53294,6.6561146,67.51839,13.633639,0.20133561,101.29225,6.2857018,54.997223,8.900916,0.99454284,8.491972,]"
331,"[119.00434,6.5701075,84.43306,13.846332,0.40345973,76.02773,4.15205,120.25731,14.438677,0.98142403,6.948367,]"
332,"[139.33424,6.786592,39.657288,13.64009,0.33718783,143.48697,6.7425976,77.64667,7.7177305,0.8917462,8.746885,]"
333,"[137.84012,6.800665,130.25189,14.5338545,0.17717093,94.661736,6.8116484,128.28635,10.675813,0.6362216,8.493414,]"
334,"[132.08517,6.51473,32.894333,12.5328045,0.1835866,41.514698,5.1845717,32.89146,5.450791,0.46788204,8.646636,]"
335,"[115.39974,5.9694877,116.628815,9.969822,0.27405736,102.778305,6.7370505,40.48245,14.483633,0.68190444,4.7815723,]"
336,"[129.15729,6.807046,63.64453,13.783136,0.14745063,92.437164,5.9925756,78.260735,13.9047985,0.7572267,8.216898,]"
337,"[,65.14427,6.808657,102.83209,9.661403,0.84578943,78.79288,4.834019,148.56451,5.421956,0.7323655,8.973188,]"
338,"[144.31715,4.229263,139.28159,12.615179,0.19200978,102.753006,1.8516517,82.5464,12.370526,0.95917964,8.588693,]"
339,"[145.53625,6.9048524,137.01318,10.47141,0.38253182,101.50738,1.9197946,20.494293,9.916157,0.9410945,8.538083,]"
340,"[,40.87932,4.5653152,19.739517,7.8044157,0.39515445,143.93587,4.9263678,127.017456,6.7906036,0.8861887,7.470893,]"
341,"[,77.74802,6.5744543,141.33429,12.829905,0.2070019,129.87512,5.685441,113.65558,11.520823,0.9162854,8.836512,]"
342,"[108.58665,6.6521535,136.39407,13.278818,0.5273714,124.27691,4.6074944,62.22155,7.6452847,0.7865573,8.439938,]"
343,"[,61.418747,5.933527,50.191643,9.030505,0.806263,122.151146,5.4425344,78.72618,6.073497,0.6925696,8.629725,]"
344,"[40.17859,3.4764402,96.95639,11.19324,0.40155768,39.95032,5.028002,57.637352,10.874373,0.95358,7.2056174,]"
345,"[,37.433754,6.9054494,132.34799,13.804961,0.24658638,50.15353,6.8230524,96.61136,13.716904,0.5479178,6.805332,]"
346,"[,63.52909,6.649175,135.24359,7.5412493,0.8064879,90.93826,4.5418615,29.893322,6.467753,0.8934946,8.203634,]"
347,"[,31.855415,3.6973872,115.92267,10.684776,0.62283933,120.3554,5.335983,32.0661,7.03865,0.9936292,5.6784415,]"
348,"[1.1717358e+02,6.9674897e+00,1.0512305e+02,1.4539669e+01,1.0176125e-01,7.8228241e+01,6.8942041e+00,6.1902489e+01,8.2044611e+00,7.3152095e-01,7.7437677e+00]"
349,"[143.6995,5.886713,83.72034,12.978829,0.3832103,42.2843,5.7555084,92.760544,11.877783,0.7363924,8.640344,]"
350,"[,86.58097,6.1399636,124.7522,12.399327,0.22821769,132.59122,4.473544,115.771576,13.804632,0.95347565,8.514372,]"
351,"[100.19557,6.7774878,83.05386,7.1799464,0.39668816,38.88452,2.4743447,134.72626,11.114226,0.7154644,8.672535,]"
352,"[121.18711,6.801774,107.22122,13.815356,0.34960204,33.995586,5.9593225,25.294018,14.163199,0.5326751,8.925027,]"
353,"[126.61734,5.8463163,89.311874,13.658555,0.88457775,106.85975,6.89738,134.68805,13.400589,0.42966905,7.3981185,]"
354,"[112.47622,6.9663005,18.274364,14.973374,0.81799245,40.25676,5.4003005,86.984924,9.980097,0.9534193,8.58371,]"
355,"[104.48606,6.5101976,136.61394,13.833536,0.20088235,75.43198,6.023782,109.3904,5.2072186,0.94696003,7.886151,]"
356,"[1.0239156e+02,5.7573342e+00,7.9861778e+01,1.4413689e+01,1.3644484e-01,1.3664406e+02,5.2217913e+00,8.9170586e+01,5.7466354e+00,9.2412543e-01,7.5287352e+00]"
357,"[68.49834,6.906868,80.54743,8.678073,0.1618186,61.86279,6.8914948,12.822777,13.280384,0.97902083,8.456338,]"
358,"[140.4561,6.94275,146.17932,14.162111,0.23538941,99.40061,6.5994024,113.0741,9.165784,0.9306792,8.152955,]"
359,"[146.29489,6.5425215,125.25222,13.497069,0.19879562,70.76721,5.6727505,131.09207,13.274763,0.97667444,6.413561,]"
360,"[121.50618,6.551868,67.65852,14.844836,0.2676147,97.20326,6.9751883,14.193649,7.0661383,0.8737619,7.3199883]"
361,"[6.8893738e+01,6.3718252e+00,1.4502286e+02,1.1553440e+01,1.2631744e-01,9.7914009e+01,6.6202445e+00,2.3225906e+01,1.0933048e+01,9.8982882e-01,8.4617491e+00]"
362,"[1.27955002e+02,6.71591997e+00,5.59955139e+01,1.40269661e+01,1.23975426e-01,1.29412506e+02,3.34720087e+00,6.02446594e+01,1.34738607e+01,9.82652903e-01,8.54746056e+00]"
363,"[120.084564,6.809087,20.0237,9.340724,0.36939025,43.97234,6.84389,17.374462,7.3933334,0.81692016,8.812674,]"
364,"[,59.793518,6.500197,107.601944,14.18629,0.29972348,37.425713,6.878717,68.97598,5.6520514,0.8722731,7.6809464,]"
365,"[123.73848,6.907489,73.09972,13.451345,0.6463888,34.643757,5.496027,44.319244,8.290008,0.97679555,7.8056083,]"
366,"[,82.411705,6.4050155,117.33295,14.695931,0.16468048,105.21879,6.879111,48.84929,10.429408,0.8670917,8.378741,]"
367,"[138.22513,6.9118347,124.7323,12.986391,0.5993828,51.86736,6.138257,123.17304,7.168603,0.97982967,6.131297,]"
368,"[,37.0061,6.278364,137.90836,10.912611,0.24665484,58.949066,6.918914,107.58627,5.9232035,0.86673707,8.84647,]"
369,"[,84.01379,6.5012283,131.14548,6.4799376,0.4770414,76.447464,3.9879808,35.02541,8.286786,0.5928585,8.856687,]"
370,"[,67.94532,5.4852614,104.9195,13.669937,0.35893524,34.308823,6.0543246,84.09755,8.975432,0.60951644,8.857993,]"
371,"[,80.30459,6.84339,137.38925,11.082164,0.37043935,97.22879,6.8071127,124.90175,8.386986,0.8879986,8.596762,]"
372,"[78.38409,5.1822786,92.12383,14.236488,0.23949149,63.94577,6.8276725,86.61461,5.938489,0.98599637,6.164206,]"
373,"[129.14522,6.899775,59.115498,14.836084,0.21331337,45.44083,4.4675,101.75139,14.229234,0.9423574,6.911964,]"
374,"[,77.36882,5.9512477,108.72469,8.559345,0.13005549,38.22838,6.822009,51.364426,6.544949,0.9149686,8.315018,]"
375,"[105.91428,6.503374,57.18911,14.261875,0.25182325,44.833885,6.2226496,136.38663,5.831636,0.87614864,7.1818953,]"
376,"[1.27659790e+02,5.54588413e+00,4.63301468e+01,1.37079277e+01,1.16011977e-01,3.31863060e+01,5.60950327e+00,1.09358284e+02,9.59159184e+00,8.76146436e-01,7.57936382e+00]"
377,"[103.89714,6.4382944,148.10156,14.355196,0.4054788,38.859505,6.8174286,11.336266,11.410403,0.93401396,8.180249,]"
378,"[35.149223,6.658066,97.05893,13.810501,0.32259402,53.667786,2.9212897,36.0046,9.3747635,0.89209235,8.701774,]"
379,"[45.245804,5.07721,76.43295,12.5938835,0.39855134,57.13853,4.796775,18.30965,7.4030237,0.27359676,8.437675,]"
380,"[,80.01123,6.2510805,29.83844,8.796571,0.31730914,79.5385,6.1311607,105.52576,12.897074,0.9689367,7.7366743,]"
381,"[148.90875,4.463471,98.18662,12.638855,0.30168563,49.573273,6.7320347,26.27568,10.580214,0.62577015,8.965872,]"
382,"[117.052414,3.7295592,37.600826,14.439774,0.27469057,111.144516,5.1433897,144.75436,7.3013754,0.18746257,8.771028,]"
383,"[,38.24656,6.123315,49.094376,14.168348,0.30184603,119.95111,6.8381357,50.541985,6.85897,0.7475799,7.816986,]"
