episode,state
75,"[116.252215, 103.681824]"
76,"[131.594221, 112.761838]"
77,"[64.8857217, 51.2328229]"
78,"[43.3170216, 47.5458578]"
79,"[98.5398726, 134.330558]"
80,"[108.500465, 128.901459]"
81,"[135.594388, 98.3169611]"
82,"[142.759665, 206.16856]"
83,"[156.124696, 215.165328]"
84,"[233.830293, 172.980739]"
85,"[289.27531, 183.832789]"
86,"[200.341311, 221.991993]"
87,"[226.974141, 169.106334]"
88,"[117.274625, 190.134472]"
89,"[173.123394, 164.375155]"
90,"[110.305111, 107.731171]"
91,"[101.641072, 86.9246457]"
92,"[130.68782, 137.162797]"
93,"[192.148046, 197.53798]"
94,"[132.727861, 170.117119]"
95,"[52.3000519, 52.1111898]"
96,"[99.0620844, 115.368528]"
97,"[79.2654753, 115.919559]"
98,"[101.111881, 63.0121658]"
99,"[108.030894, 95.7105447]"
100,"[64.4613447, 52.9621952]"
101,"[75.7747845, 70.3902041]"
102,"[71.0974669, 81.3773034]"
103,"[94.1767682, 87.2520343]"
104,"[103.44538, 111.690315]"
105,"[97.0352419, 99.3536383]"
106,"[53.7449735, 52.4410405]"
107,"[111.819256, 152.085324]"
108,"[63.9174029, 65.4805512]"
109,"[202.654329, 158.252457]"
110,"[134.216368, 139.286207]"
111,"[152.95705, 153.267075]"
112,"[84.7860267, 91.2433085]"
113,"[53.9870736, 54.6911444]"
114,"[61.8141143, 90.7824862]"
115,"[120.946582, 131.096908]"
116,"[82.0794349, 82.1346259]"
117,"[62.1869752, 67.2805531]"
118,"[106.295894, 150.84519]"
119,"[68.7383498, 76.6139823]"
120,"[65.0508293, 64.6676245]"
121,"[58.9323981, 49.1553027]"
122,"[44.4606668, 58.7185695]"
123,"[53.7999694, 47.6749112]"
124,"[77.5937375, 110.494328]"
125,"[65.1306228, 55.6480297]"
126,"[109.877002, 93.6068254]"
127,"[99.3676448, 105.185965]"
128,"[53.0383855, 50.457542]"
129,"[98.9997977, 97.8635563]"
130,"[90.0360591, 92.3808883]"
131,"[83.5288939, 78.6404503]"
132,"[58.5319745, 59.5650794]"
133,"[47.994656, 48.1804594]"
134,"[67.3905235, 65.9032295]"
135,"[45.1804567, 49.1817317]"
136,"[167.627066, 184.208293]"
137,"[77.201399, 77.477636]"
138,"[113.953453, 108.746941]"
139,"[81.3042589, 81.4436669]"
140,"[51.8052221, 50.2454555]"
141,"[51.1274426, 40.7046514]"
142,"[137.263794, 134.783834]"
143,"[120.163485, 117.479385]"
144,"[53.9430417, 52.2166114]"
145,"[63.5722291, 68.6908128]"
146,"[108.623262, 106.171769]"
147,"[107.454895, 81.066181]"
148,"[54.3269217, 55.9082777]"
149,"[56.0453962, 53.7457528]"
150,"[65.3621646, 55.6140386]"
151,"[46.5235765, 41.9002781]"
152,"[68.2282315, 58.6546545]"
153,"[52.0079461, 54.1360583]"
154,"[46.47056, 44.8286529]"
155,"[71.383277, 89.6596794]"
156,"[93.8166196, 91.9032544]"
157,"[72.772802, 58.6730912]"
158,"[78.7816412, 55.1265773]"
159,"[74.5343983, 41.4868424]"
160,"[94.5981833, 141.896338]"
161,"[54.7511086, 54.268431]"
162,"[81.1510562, 43.3150851]"
163,"[64.2470353, 48.4259027]"
164,"[59.5842357, 53.8962811]"
165,"[64.051479, 62.1609333]"
166,"[55.3174701, 53.5220486]"
167,"[49.8361639, 49.6352215]"
168,"[150.162204, 114.989102]"
169,"[55.0432244, 49.5918506]"
170,"[66.7664462, 68.2563967]"
171,"[50.405752, 49.6103784]"
172,"[51.6406935, 53.9675025]"
173,"[65.962179, 67.9048248]"
174,"[68.080341, 67.8256262]"
175,"[51.7091269, 58.6539912]"
176,"[69.5197855, 72.7270269]"
177,"[106.388933, 131.592491]"
178,"[58.2326304, 53.3826804]"
179,"[50.8402821, 44.4741709]"
180,"[127.961594, 126.482416]"
181,"[52.0775352, 49.2477098]"
182,"[42.7152918, 44.25193]"
183,"[49.8684311, 57.074525]"
184,"[85.4120032, 60.7008967]"
185,"[46.2512066, 40.2127174]"
186,"[158.390817, 166.290104]"
187,"[79.5251751, 77.2867335]"
188,"[47.189315, 45.2965337]"
189,"[72.7398977, 73.6484096]"
190,"[111.765422, 114.748411]"
191,"[53.8790575, 51.4148539]"
192,"[103.765123, 112.324612]"
193,"[54.335039, 54.9840428]"
194,"[43.1438513, 50.4574472]"
195,"[139.569952, 126.280804]"
196,"[47.7137859, 49.5144587]"
197,"[46.3883312, 46.5474067]"
198,"[83.3094287, 81.7291736]"
199,"[85.6484883, 81.2052999]"
200,"[60.889041, 59.990439]"
201,"[50.273212, 50.1174056]"
202,"[157.158978, 163.237112]"
203,"[76.6886513, 79.9377705]"
204,"[42.9289098, 41.8003874]"
205,"[85.136438, 48.4808321]"
206,"[52.3579844, 51.0562824]"
207,"[102.856774, 98.6976193]"
208,"[48.8062657, 46.7317598]"
209,"[48.1934882, 47.3921246]"
210,"[67.2703719, 68.5167098]"
211,"[48.9447616, 49.0443066]"
212,"[65.9890662, 64.005701]"
213,"[51.673111, 51.0742204]"
214,"[70.4928929, 71.586538]"
215,"[64.8002945, 56.3038922]"
216,"[51.9850441, 51.6068572]"
217,"[87.4771616, 102.476821]"
218,"[89.869803, 87.3914533]"
219,"[51.612907, 49.9728697]"
220,"[80.4251902, 76.9113091]"
221,"[60.8714689, 55.3040757]"
222,"[46.7141802, 41.9144626]"
223,"[83.6926885, 71.8601308]"
224,"[53.3747816, 48.8882548]"
225,"[91.8578285, 92.297622]"
226,"[48.1872662, 47.383846]"
227,"[190.756587, 136.41061]"
228,"[83.6148342, 86.3413931]"
229,"[48.4447552, 41.5313911]"
230,"[56.8585693, 88.3483115]"
231,"[59.3046649, 59.5882505]"
232,"[130.757819, 103.968255]"
233,"[54.8685306, 49.6639759]"
234,"[46.9369563, 46.5700868]"
235,"[64.7329537, 65.236387]"
236,"[52.3648922, 50.7976041]"
237,"[49.4034137, 47.8180485]"
238,"[44.39679, 44.8239572]"
239,"[50.5503899, 48.5150501]"
240,"[41.4998763, 42.3532402]"
241,"[79.0514795, 75.9763115]"
242,"[51.8372635, 52.0077135]"
243,"[92.1635635, 92.2964731]"
244,"[47.6847192, 48.5688084]"
245,"[41.7016107, 81.3771779]"
246,"[60.63718, 57.8746312]"
247,"[50.7261438, 53.0266369]"
248,"[43.1042748, 51.6733262]"
249,"[129.19374, 80.7735441]"
250,"[49.5400445, 51.656547]"
251,"[51.0572461, 54.9342239]"
252,"[51.2809094, 51.7780764]"
253,"[86.1846404, 88.6368919]"
254,"[66.1923498, 63.8100408]"
255,"[52.255501, 50.1214913]"
256,"[58.0345093, 59.800135]"
257,"[83.0247636, 83.2289419]"
258,"[52.5903812, 51.3052396]"
259,"[62.531528, 60.2267212]"
260,"[66.3933992, 66.1182572]"
261,"[60.770216, 61.4653106]"
262,"[68.6419871, 57.8401964]"
263,"[45.1609457, 42.6585324]"
264,"[41.4238415, 41.6905819]"
265,"[44.3539111, 44.0614448]"
266,"[43.1128527, 43.8325916]"
267,"[77.8160889, 42.8581605]"
268,"[57.24005, 54.548336]"
269,"[78.9272485, 76.9482108]"
270,"[75.131198, 74.8529412]"
271,"[58.0304408, 53.5702579]"
272,"[40.9348356, 45.1731264]"
273,"[52.168673, 91.73061]"
274,"[133.879804, 133.101519]"
275,"[79.9166897, 79.3008356]"
276,"[65.1357872, 58.2023764]"
277,"[52.1901701, 53.3596562]"
278,"[44.5398978, 41.5825123]"
279,"[58.4937986, 52.7364315]"
280,"[51.1462006, 50.9097095]"
281,"[45.5562536, 49.9611075]"
282,"[51.3852607, 51.3352696]"
283,"[58.1098771, 56.8324593]"
284,"[40.6305154, 41.277942]"
285,"[51.5842094, 41.6684824]"
286,"[54.180658, 47.5490011]"
287,"[45.1255816, 43.9229411]"
288,"[63.9459171, 43.529166]"
289,"[46.2765426, 71.4284591]"
290,"[40.014988, 43.126399]"
291,"[41.627887, 66.8624733]"
292,"[55.4500868, 61.6542591]"
293,"[56.499571, 60.8369505]"
294,"[41.4298406, 41.8806953]"
295,"[58.0781432, 60.6663386]"
296,"[58.0792854, 58.5405478]"
297,"[54.446173, 59.2193258]"
298,"[56.0515177, 54.964652]"
299,"[45.3928048, 43.7476287]"
300,"[50.1014561, 50.4401272]"
301,"[52.009994, 52.4342548]"
302,"[55.8345529, 56.7529196]"
303,"[65.5286118, 65.7540202]"
304,"[81.455677, 80.5440396]"
305,"[52.0421658, 50.9481617]"
306,"[41.3983285, 40.9113008]"
307,"[62.7417425, 61.6577106]"
308,"[62.3953577, 51.8521052]"
309,"[43.1001448, 42.1723249]"
310,"[57.1211605, 58.9257074]"
311,"[83.8843912, 74.5637898]"
312,"[57.3139644, 56.7113727]"
313,"[43.0074116, 43.5375122]"
314,"[133.310682, 137.529322]"
315,"[77.4760953, 78.2029561]"
316,"[41.1834244, 41.7685787]"
317,"[49.1833308, 49.239582]"
318,"[43.2232018, 41.8978919]"
319,"[44.2139104, 40.2700421]"
320,"[42.1691304, 42.2773108]"
321,"[61.1905693, 58.2112453]"
322,"[50.5895431, 49.5183677]"
323,"[63.8167953, 70.6663848]"
324,"[55.5289104, 53.4054997]"
325,"[53.9263268, 69.2585572]"
326,"[131.417734, 119.380502]"
327,"[48.0419155, 47.702958]"
328,"[54.5934553, 56.0944569]"
329,"[55.218268, 52.5810833]"
330,"[44.2367647, 40.3558769]"
331,"[40.7057107, 41.0319865]"
332,"[42.0493727, 45.3719362]"
333,"[46.6359039, 43.1700341]"
334,"[45.6853458, 44.6622638]"
335,"[55.2846185, 55.4568807]"
336,"[62.7348339, 62.002742]"
337,"[52.4125723, 51.9485841]"
338,"[50.5596675, 49.6274877]"
339,"[53.4317607, 53.0778372]"
340,"[45.0718158, 43.3612079]"
341,"[41.2772807, 40.8419939]"
342,"[41.5834111, 40.630314]"
343,"[100.542724, 108.080942]"
344,"[48.7770927, 49.0430878]"
345,"[41.0140183, 42.167768]"
346,"[64.7270543, 65.4064571]"
347,"[70.7459408, 75.0419942]"
348,"[52.035443, 52.7889915]"
349,"[40.3965566, 40.8009914]"
350,"[48.1470231, 44.2507205]"
351,"[42.8311793, 44.3213406]"
352,"[43.7655284, 42.7389796]"
353,"[40.3161856, 41.5488472]"
354,"[52.7035653, 47.8732227]"
355,"[51.5804559, 52.542346]"
356,"[57.0429756, 51.0480536]"
357,"[45.2385683, 40.9643577]"
358,"[91.1803942, 86.8137117]"
359,"[52.8999683, 55.4960876]"
360,"[44.5172646, 45.7619726]"
361,"[108.485272, 106.71964]"
362,"[48.3467482, 46.890818]"
363,"[46.5420928, 44.947018]"
364,"[47.3735014, 46.2746887]"
365,"[49.5503744, 49.1375311]"
366,"[49.5443802, 52.1351961]"
367,"[43.6613825, 43.4392171]"
368,"[46.4267123, 42.5412558]"
369,"[41.4461635, 39.9537314]"
370,"[63.2778411, 62.9638203]"
371,"[72.9270577, 74.8643575]"
372,"[64.1976974, 59.0460073]"
373,"[43.5285743, 49.4224878]"
374,"[70.0635833, 41.700362]"
375,"[55.6773771, 49.3252514]"
376,"[55.0527055, 54.8234994]"
377,"[39.9093017, 39.9529347]"
378,"[47.5304783, 53.3883572]"
379,"[40.0221293, 40.3428272]"
380,"[48.1564918, 50.5612389]"
381,"[54.5138654, 55.6340982]"
382,"[52.5212811, 57.620246]"
383,"[46.0234104, 44.8972101]"
384,"[54.5003014, 55.328027]"
385,"[51.3627299, 49.5486976]"
386,"[46.6442709, 45.4118925]"
387,"[55.0451396, 53.7814104]"
388,"[52.3004907, 51.9097533]"
389,"[57.141159, 57.6526895]"
390,"[58.163229, 61.6241478]"
391,"[42.5179193, 41.4718367]"
392,"[52.6992112, 53.2552538]"
393,"[55.282264, 54.2920566]"
394,"[42.2979642, 43.9554331]"
395,"[42.1374, 42.9023684]"
396,"[44.9329697, 45.9929516]"
397,"[40.8005792, 41.3081936]"
398,"[43.6250087, 43.986044]"
399,"[48.588307, 48.4650089]"
400,"[42.5191864, 42.0091982]"
401,"[56.1022089, 54.2825154]"
402,"[119.211217, 116.961541]"
403,"[47.7293511, 48.5928287]"
404,"[70.5286566, 67.270231]"
405,"[51.7188049, 49.367945]"
406,"[51.8475464, 52.3555208]"
407,"[50.7389979, 50.8571412]"
408,"[46.8831635, 46.7268362]"
409,"[48.296931, 44.3244608]"
410,"[46.5351962, 46.9846124]"
411,"[43.6805124, 47.5636602]"
412,"[49.7400557, 41.6384278]"
413,"[42.5958665, 42.823735]"
414,"[44.3826594, 49.5760632]"
415,"[47.8559086, 47.774727]"
416,"[40.1541111, 40.0850912]"
417,"[49.0193124, 43.9530293]"
418,"[42.5332189, 42.800744]"
419,"[64.644394, 66.1256562]"
420,"[52.6061186, 51.3500157]"
421,"[45.3853484, 45.2041033]"
422,"[43.305239, 42.5920182]"
423,"[47.2979755, 48.7163835]"
424,"[59.6167192, 58.1478467]"
425,"[53.1734774, 50.8124399]"
426,"[40.6783451, 40.5518483]"
427,"[40.9690228, 40.43318]"
428,"[70.9668979, 72.1177387]"
429,"[54.2056569, 54.2067286]"
430,"[65.7023318, 47.8385513]"
431,"[52.4827366, 53.6789446]"
432,"[45.671321, 45.5309375]"
433,"[43.0336743, 41.1192003]"
434,"[43.3176084, 54.1194534]"
435,"[54.7805589, 54.7928872]"
436,"[50.1496737, 50.4935227]"
437,"[45.8479762, 44.748094]"
438,"[43.0769097, 43.3702235]"
439,"[40.7331332, 40.715851]"
440,"[54.3401396, 53.0975013]"
441,"[51.3156602, 50.79635]"
442,"[42.5547078, 43.2988165]"
443,"[40.5268638, 40.7331307]"
444,"[54.4213597, 54.5184521]"
445,"[49.615242, 48.9732333]"
446,"[46.5558303, 44.3356787]"
447,"[52.3118103, 50.5535132]"
448,"[49.702384, 49.3911006]"
449,"[81.986199, 80.2225324]"
450,"[46.6641373, 47.4949739]"
451,"[44.8403391, 47.3790741]"
452,"[42.3761787, 41.0243042]"
453,"[41.6977751, 41.9642992]"
454,"[69.4695937, 55.1058445]"
455,"[66.0534095, 66.0260947]"
456,"[49.3673498, 49.270026]"
457,"[50.1775565, 47.4254789]"
458,"[42.7241292, 42.1552053]"
459,"[45.5282913, 45.4558212]"
460,"[56.3252631, 56.4267972]"
461,"[48.1900828, 49.3853213]"
462,"[41.6587827, 41.182447]"
463,"[93.5462872, 96.813823]"
464,"[48.7410201, 49.459336]"
465,"[61.4963824, 51.8666676]"
466,"[53.5904648, 50.8757205]"
467,"[42.1041964, 43.0609283]"
468,"[50.2184689, 48.3363073]"
469,"[46.1262327, 46.0770934]"
470,"[50.2925971, 49.8621214]"
471,"[53.4687481, 53.0529514]"
472,"[43.1952647, 43.4221888]"
473,"[41.5746726, 43.5183068]"
474,"[41.8749349, 44.1964408]"
475,"[45.2848669, 44.2846682]"
476,"[50.8218899, 50.878173]"
477,"[51.288151, 50.4586275]"
478,"[49.9751314, 43.4913446]"
479,"[43.3410312, 42.2104317]"
480,"[42.3821712, 42.0362583]"
481,"[40.9462769, 40.7083558]"
482,"[44.2113952, 42.8762584]"
483,"[45.7485156, 45.9349622]"
484,"[44.1631381, 43.9330092]"
485,"[45.4284543, 44.620565]"
486,"[41.2757649, 42.3981255]"
487,"[43.0688831, 42.5774025]"
488,"[46.4921766, 43.5467626]"
489,"[45.2046476, 41.4825535]"
490,"[50.676251, 49.3086401]"
491,"[40.3420968, 40.3996721]"
492,"[44.3459349, 44.4395104]"
493,"[49.2991591, 49.6516652]"
494,"[50.0759937, 52.7743177]"
495,"[44.2887679, 43.3476048]"
496,"[44.5617735, 44.4396954]"
497,"[42.093637, 42.4198149]"
498,"[50.590588, 50.4125541]"
499,"[50.5184468, 52.1629393]"
