episode,state
67,"[163.219946, 153.953156]"
68,"[53.2149259, 58.4669402]"
69,"[63.0333099, 61.0986455]"
70,"[54.2315336, 53.9487068]"
71,"[68.9743472, 88.8267858]"
72,"[204.078978, 193.890289]"
73,"[207.281597, 191.105219]"
74,"[74.9535658, 97.9515831]"
75,"[59.1929067, 65.2795092]"
76,"[161.223309, 147.746094]"
77,"[204.262334, 136.374095]"
78,"[131.558712, 98.8566081]"
79,"[59.7139532, 91.1113941]"
80,"[71.6572565, 100.58518]"
81,"[54.2404816, 62.8391922]"
82,"[63.6653011, 70.8378295]"
83,"[70.2175901, 74.0143676]"
84,"[133.164249, 77.7087964]"
85,"[90.3214217, 64.9787334]"
86,"[71.8865967, 50.5432105]"
87,"[61.0748538, 58.900615]"
88,"[69.3542466, 59.5955806]"
89,"[46.0742257, 69.2774449]"
90,"[43.3639708, 43.9279038]"
91,"[100.165875, 103.209026]"
92,"[125.151219, 171.291876]"
93,"[172.782788, 163.537896]"
94,"[170.63723, 198.2061]"
95,"[106.180571, 117.061096]"
96,"[57.7897442, 53.9331487]"
97,"[81.207551, 74.0145057]"
98,"[121.627609, 133.855267]"
99,"[83.9315829, 95.9182474]"
100,"[41.2652325, 46.4517044]"
101,"[191.713572, 169.129482]"
102,"[204.119728, 203.891122]"
103,"[121.268126, 131.20525]"
104,"[153.12271, 149.704547]"
105,"[184.457159, 177.692558]"
106,"[82.7011268, 102.671309]"
107,"[108.222511, 123.738247]"
108,"[70.1994865, 85.9952326]"
109,"[161.622808, 157.695537]"
110,"[183.67659, 309.621916]"
111,"[174.00301, 190.430333]"
112,"[101.472714, 92.3847932]"
113,"[107.306337, 92.8989723]"
114,"[54.4555838, 57.7981921]"
115,"[45.4525064, 71.4194129]"
116,"[92.6126299, 119.266813]"
117,"[74.9540885, 130.354023]"
118,"[232.437926, 139.02098]"
119,"[61.5815864, 47.2353314]"
120,"[92.7477965, 76.8932515]"
121,"[77.4029757, 57.3389618]"
122,"[91.9564414, 56.199471]"
123,"[198.458789, 196.086874]"
124,"[171.624068, 175.559515]"
125,"[155.196178, 200.456578]"
126,"[78.4786371, 93.4093003]"
127,"[66.9355907, 57.4342819]"
128,"[43.6765421, 42.0311117]"
129,"[179.151925, 113.725415]"
130,"[50.0528874, 59.4282767]"
131,"[55.7935311, 50.9576122]"
132,"[64.132646, 62.4446861]"
133,"[84.6800711, 82.1439297]"
134,"[100.160193, 86.6433172]"
135,"[166.659841, 171.469868]"
136,"[84.4826191, 122.962006]"
137,"[41.9382998, 44.2790925]"
138,"[42.5449203, 45.7016881]"
139,"[49.6377378, 52.5109465]"
140,"[44.4054185, 45.8500977]"
141,"[45.8198167, 47.0492451]"
142,"[45.5049408, 44.7289605]"
143,"[51.6368635, 47.1117055]"
144,"[73.1512197, 71.634497]"
145,"[61.8199808, 101.11808]"
146,"[45.2881439, 47.7866839]"
147,"[145.431466, 124.217277]"
148,"[68.9385139, 87.6763817]"
149,"[64.2265238, 61.1388373]"
150,"[79.8058539, 74.6366641]"
151,"[67.6719175, 51.5678212]"
152,"[44.4704081, 90.489953]"
153,"[50.5762077, 53.9804985]"
154,"[51.1775661, 49.2705723]"
155,"[41.9165577, 41.5358441]"
156,"[143.01861, 137.730599]"
157,"[110.766995, 92.5768431]"
158,"[45.7144856, 48.0679268]"
159,"[97.8262838, 97.7781357]"
160,"[77.4987974, 53.2392297]"
161,"[44.5029596, 48.0106463]"
162,"[289.929729, 155.801991]"
163,"[82.1428181, 79.865067]"
164,"[40.055265, 42.9103752]"
165,"[53.3407224, 104.993247]"
166,"[113.875953, 114.441256]"
167,"[49.9695578, 51.6864105]"
168,"[46.7317974, 74.5187564]"
169,"[47.3244597, 45.3768147]"
170,"[99.7691912, 53.2795618]"
171,"[52.5846855, 49.6476498]"
172,"[44.5207048, 91.4181579]"
173,"[40.8955846, 44.5246239]"
174,"[47.9782435, 42.9611555]"
175,"[93.4696511, 93.9110006]"
176,"[125.18854, 126.539101]"
177,"[115.433329, 102.420868]"
178,"[50.4817619, 52.3928577]"
179,"[42.8403589, 41.6253734]"
180,"[96.836089, 55.6121259]"
181,"[67.683169, 82.5020757]"
182,"[52.8287715, 60.0421518]"
183,"[49.6697387, 47.3420206]"
184,"[213.199026, 126.987634]"
185,"[81.0778069, 81.5400455]"
186,"[43.3790979, 47.0268384]"
187,"[48.3056386, 47.7822931]"
188,"[64.6277215, 64.1167676]"
189,"[54.9712097, 55.1500928]"
190,"[56.1003147, 53.9154547]"
191,"[53.8384146, 52.0905289]"
192,"[53.5068393, 57.4929649]"
193,"[55.7751118, 70.419824]"
194,"[40.6296818, 41.3995173]"
195,"[53.453259, 51.6256917]"
196,"[56.4158331, 50.1177544]"
197,"[51.3817424, 52.06036]"
198,"[54.14474, 60.110402]"
199,"[54.1849947, 49.3592654]"
200,"[63.3685637, 69.3597701]"
201,"[53.9449783, 56.0311433]"
202,"[41.2381305, 41.4676485]"
203,"[50.3046116, 53.1070556]"
204,"[43.0752591, 42.8311691]"
205,"[138.714845, 181.360048]"
206,"[75.6323034, 79.8102353]"
207,"[43.8409303, 45.3473083]"
208,"[43.8798248, 46.2909938]"
209,"[44.2128486, 46.5289979]"
210,"[40.9296867, 42.0683498]"
211,"[60.1476038, 59.5916241]"
212,"[57.4037399, 62.8979771]"
213,"[50.9489167, 58.9307076]"
214,"[40.3185086, 40.5861304]"
215,"[125.859103, 144.162745]"
216,"[47.5341518, 50.9106347]"
217,"[40.9150012, 40.6692116]"
218,"[58.7007018, 68.2489827]"
219,"[65.1226682, 54.1308495]"
220,"[41.9839673, 43.000191]"
221,"[84.7541531, 86.7925129]"
222,"[69.1090427, 50.1206537]"
223,"[43.6070826, 44.3702555]"
224,"[51.1782964, 47.0862185]"
225,"[63.2478229, 56.2264113]"
226,"[76.9650306, 76.8265542]"
227,"[51.9104001, 75.6416639]"
228,"[56.7006379, 61.3797473]"
229,"[59.0856712, 56.006155]"
230,"[40.1700687, 43.1677319]"
231,"[117.989981, 114.090786]"
232,"[49.9312253, 49.1885985]"
233,"[43.0318327, 47.752579]"
234,"[48.1174621, 77.5737605]"
235,"[43.5380127, 46.796349]"
236,"[41.5430956, 47.8445744]"
237,"[47.83887, 48.5611081]"
238,"[53.4094655, 43.269133]"
239,"[47.6463093, 40.8862703]"
240,"[45.8264478, 47.5177998]"
241,"[47.1009273, 42.3723311]"
242,"[41.2536443, 46.5260169]"
243,"[105.783008, 96.7728133]"
244,"[55.0101553, 56.6674752]"
245,"[47.5962056, 44.3909577]"
246,"[91.3366563, 46.3186967]"
247,"[41.4348749, 51.1231676]"
248,"[58.363434, 41.1550107]"
249,"[45.9417782, 46.6923638]"
250,"[47.7822775, 47.9930402]"
251,"[48.2507989, 84.3727187]"
252,"[44.2391997, 42.2260909]"
253,"[56.0256075, 51.3016386]"
254,"[51.8368286, 79.1031521]"
255,"[44.0854663, 83.1430868]"
256,"[56.9148931, 73.6916517]"
257,"[51.9164345, 54.6460513]"
258,"[42.4556732, 41.1896376]"
259,"[98.2957879, 62.2502152]"
260,"[51.2901059, 53.0623441]"
261,"[42.9070085, 42.882135]"
262,"[49.521728, 50.7461821]"
263,"[73.2543393, 40.9354546]"
264,"[42.7101269, 47.6149085]"
265,"[43.4868526, 47.133435]"
266,"[57.0215495, 53.8446874]"
267,"[57.9088747, 51.1774646]"
268,"[54.4992853, 52.5860172]"
269,"[61.1859446, 65.7332438]"
270,"[63.1179764, 64.4178926]"
271,"[85.2022139, 55.9827947]"
272,"[42.9333028, 78.7190924]"
273,"[44.0614174, 44.1363495]"
274,"[78.358279, 76.7192445]"
275,"[49.3606715, 51.4770859]"
276,"[45.2916398, 44.2868365]"
277,"[75.7337162, 58.5918168]"
278,"[42.9497909, 40.1709551]"
279,"[75.0115117, 50.0644006]"
280,"[49.803158, 58.5724725]"
281,"[41.7084293, 44.7375224]"
282,"[43.0165663, 43.1697182]"
283,"[46.2478384, 76.6178167]"
284,"[40.5941093, 41.2049879]"
285,"[41.6720339, 41.627216]"
286,"[63.6758173, 46.4416139]"
287,"[42.9578187, 48.7776624]"
288,"[42.1524211, 43.8128382]"
289,"[51.3770049, 49.4241797]"
290,"[43.5305465, 40.4180902]"
291,"[111.107639, 102.229588]"
292,"[80.3988164, 47.8043084]"
293,"[41.8858762, 79.6843648]"
294,"[43.850536, 44.8908839]"
295,"[48.245644, 55.1355473]"
296,"[41.7909801, 49.4076899]"
297,"[51.9418828, 55.4241285]"
298,"[48.6370656, 87.661264]"
299,"[42.6209814, 43.1672238]"
300,"[43.7559601, 44.8348714]"
301,"[42.6854371, 46.3150288]"
302,"[41.3970637, 43.4593148]"
303,"[40.9245478, 50.098413]"
304,"[41.634154, 55.4871366]"
305,"[44.3615293, 40.1829456]"
306,"[43.6478428, 42.6953164]"
307,"[40.1499442, 41.360231]"
308,"[46.8685638, 43.2810471]"
309,"[70.494598, 55.8959671]"
310,"[40.7608591, 44.7984476]"
311,"[73.4994802, 72.9906162]"
312,"[53.0695815, 54.4887241]"
313,"[43.0608295, 45.8996397]"
314,"[43.5718224, 53.332533]"
315,"[42.8071692, 43.6260135]"
316,"[57.625244, 49.7108055]"
317,"[50.229985, 52.3882733]"
318,"[70.5177875, 70.9060026]"
319,"[53.7270273, 48.6106243]"
320,"[40.6839298, 42.3348205]"
321,"[51.8259908, 46.2667785]"
322,"[40.6911381, 43.4668504]"
323,"[47.6826109, 47.7804538]"
324,"[43.2698097, 45.9434715]"
325,"[49.266894, 58.4422102]"
326,"[57.2983973, 46.2355449]"
327,"[40.1690159, 42.9804932]"
328,"[101.33013, 66.1292456]"
329,"[50.2676606, 52.1803105]"
330,"[49.901247, 45.1967753]"
331,"[42.3355976, 41.685662]"
332,"[43.2985128, 68.3806942]"
333,"[49.6317042, 47.5088793]"
334,"[58.1479643, 63.104636]"
335,"[58.0647734, 51.380752]"
336,"[44.6786304, 44.6580545]"
337,"[44.6830724, 43.2091428]"
338,"[42.1686587, 43.6842905]"
339,"[51.8484273, 49.7007831]"
340,"[43.275202, 44.9960608]"
341,"[44.9987448, 59.6302064]"
342,"[44.276846, 74.9818147]"
343,"[52.8190323, 40.5044429]"
344,"[43.0085241, 46.7019011]"
345,"[58.8883089, 51.514726]"
346,"[66.6396742, 59.7781902]"
347,"[45.8074655, 46.0346575]"
348,"[43.8246977, 44.2081155]"
349,"[42.9903882, 42.9525617]"
350,"[40.6668239, 40.9164332]"
351,"[48.8489795, 42.7823166]"
352,"[40.3110442, 75.7548185]"
353,"[43.4641989, 46.0587229]"
354,"[47.218238, 45.6874823]"
355,"[41.0682545, 42.9252918]"
356,"[44.6158937, 43.7220234]"
357,"[47.6043524, 50.4500481]"
358,"[54.2260781, 48.3298857]"
359,"[63.3691647, 59.3393334]"
360,"[42.2290279, 42.1365162]"
361,"[49.127293, 45.7531507]"
362,"[42.6453075, 45.4310709]"
363,"[40.3703761, 45.3275601]"
364,"[51.4131589, 42.7961766]"
365,"[45.0357874, 47.6413697]"
366,"[60.1366852, 59.4507301]"
367,"[48.427972, 51.5662515]"
368,"[44.7807682, 42.815969]"
369,"[62.9263069, 48.8103316]"
370,"[40.0193379, 42.589664]"
371,"[43.6513487, 43.9279964]"
372,"[43.1999884, 40.6927691]"
373,"[42.5080338, 41.6447658]"
374,"[48.4619, 40.6172757]"
375,"[49.124504, 49.9429192]"
376,"[41.7689801, 45.3375165]"
377,"[45.3035853, 41.3809684]"
378,"[49.1747534, 47.5877331]"
379,"[48.7927539, 52.0139369]"
380,"[53.0142837, 50.7494196]"
381,"[47.2498739, 53.1328758]"
382,"[51.381261, 41.9013209]"
383,"[46.2597883, 48.4363487]"
384,"[51.5430821, 50.0330747]"
385,"[50.6232201, 49.5371153]"
386,"[44.7028222, 51.2476643]"
387,"[43.318553, 51.1213424]"
388,"[44.3820418, 47.1604692]"
389,"[59.1169271, 54.6465804]"
390,"[56.0583781, 57.3224203]"
391,"[40.2913314, 40.159821]"
392,"[41.6911255, 42.2251106]"
393,"[46.1780175, 42.360356]"
394,"[43.1060804, 43.2227705]"
395,"[41.8504318, 43.8191926]"
396,"[41.0988676, 71.0739888]"
397,"[70.5066029, 41.0918671]"
398,"[44.0082139, 51.0011706]"
399,"[56.1379642, 57.1212504]"
400,"[55.5708644, 52.2313527]"
401,"[44.3841171, 44.3303878]"
402,"[40.0521067, 40.8128978]"
403,"[43.7718391, 44.2637495]"
404,"[45.3893236, 44.6223484]"
405,"[40.121954, 40.9280333]"
406,"[40.4904248, 43.2143096]"
407,"[40.9124104, 43.1150793]"
408,"[54.8102967, 39.9808022]"
409,"[43.6397498, 42.1958945]"
410,"[50.3722823, 46.9979746]"
411,"[40.9086669, 48.4925573]"
412,"[43.6233837, 42.7215022]"
413,"[40.8870636, 42.3516241]"
414,"[46.1112749, 45.9893491]"
415,"[43.211013, 44.6613753]"
416,"[42.2579723, 43.3229207]"
417,"[42.1174446, 40.8666086]"
418,"[42.7433848, 41.3802651]"
419,"[76.2447788, 45.1315796]"
420,"[42.0022038, 47.0229059]"
421,"[42.0348827, 44.844668]"
422,"[40.4688966, 41.0210172]"
423,"[41.0428273, 40.7107205]"
424,"[42.0431221, 43.8073295]"
425,"[40.9214248, 41.6375522]"
426,"[48.0331615, 41.7982038]"
427,"[45.6469762, 42.6445718]"
428,"[41.9277873, 42.8320451]"
429,"[45.7700885, 45.100421]"
430,"[57.9308365, 43.4148164]"
431,"[42.1345392, 41.3779359]"
432,"[44.9569926, 41.3997426]"
433,"[42.2462173, 45.1489155]"
434,"[42.7029624, 40.7357225]"
435,"[42.6608621, 45.1398883]"
436,"[40.2379927, 42.2000034]"
437,"[51.3100994, 53.8358935]"
438,"[53.6327093, 69.352382]"
439,"[43.529522, 81.723006]"
440,"[47.8768157, 45.7656203]"
441,"[41.0671778, 43.22363]"
442,"[44.6106737, 46.5281785]"
443,"[41.7270206, 42.0590509]"
444,"[46.2332894, 43.5824548]"
445,"[51.0240785, 53.6386281]"
446,"[54.7052838, 57.0564293]"
447,"[39.4203133, 40.4033067]"
448,"[44.6600461, 40.2497474]"
449,"[42.9715566, 48.4762713]"
450,"[43.3586279, 52.126618]"
451,"[50.8292663, 48.8215616]"
452,"[40.9097886, 55.6562563]"
453,"[67.1355774, 65.4684709]"
454,"[52.3296104, 57.844865]"
455,"[40.7077914, 41.6205846]"
456,"[43.5220906, 43.2051191]"
457,"[40.7310851, 40.9293122]"
458,"[45.707553, 43.7495843]"
459,"[49.471804, 53.1926333]"
460,"[50.4261857, 49.8657465]"
461,"[41.7072066, 40.5100558]"
462,"[67.5568996, 40.7592974]"
463,"[47.3894855, 47.1261823]"
464,"[42.1736109, 40.6099378]"
465,"[52.1223922, 74.7056609]"
466,"[52.6779003, 50.4118051]"
467,"[43.1914009, 47.8184023]"
468,"[40.8526629, 41.9957439]"
469,"[42.1627334, 41.8339214]"
470,"[41.3698253, 50.0429701]"
471,"[67.2804743, 133.142299]"
472,"[51.2639366, 50.2663498]"
473,"[40.2550146, 42.6008214]"
474,"[41.0976052, 40.3737566]"
475,"[41.841485, 43.7080547]"
476,"[41.707075, 42.1583004]"
477,"[40.5235854, 43.2166219]"
478,"[40.5594255, 47.3213316]"
479,"[47.2955236, 45.0250904]"
480,"[45.1961098, 46.4623122]"
481,"[47.1811211, 47.4104684]"
482,"[39.8442837, 42.0231715]"
483,"[42.3140656, 41.8184109]"
484,"[39.5760835, 40.4036887]"
485,"[44.1013522, 49.0053129]"
486,"[41.7007941, 49.4502664]"
487,"[43.7875944, 46.4653513]"
488,"[42.2646804, 48.9962074]"
489,"[43.4843415, 42.9705008]"
490,"[40.5884686, 40.5360001]"
491,"[40.6275656, 43.6800236]"
492,"[40.3856714, 41.2590919]"
493,"[40.0235346, 40.3781445]"
494,"[40.7315674, 46.1204329]"
495,"[45.5063246, 40.7779816]"
496,"[40.8236985, 42.4793116]"
497,"[52.5090417, 52.3140795]"
498,"[51.2386973, 51.0559684]"
499,"[41.6293393, 41.7189451]"
