episode,state
266,"[50.4919913, 49.2748085]"
267,"[53.187843, 54.5366906]"
268,"[48.5016239, 47.9594423]"
269,"[45.0381229, 44.0906035]"
270,"[43.4335008, 44.549248]"
271,"[43.2928889, 44.1896608]"
272,"[43.7443869, 45.0107509]"
273,"[68.1877186, 73.540658]"
274,"[50.2251539, 50.9072255]"
275,"[84.3092033, 86.0991784]"
276,"[50.5968816, 48.7195797]"
277,"[43.5934824, 44.7856446]"
278,"[44.0489019, 40.9472595]"
279,"[42.3419764, 43.6989325]"
280,"[44.0800435, 40.3054893]"
281,"[50.2899081, 54.4833892]"
282,"[53.3378975, 64.5251673]"
283,"[41.3663065, 40.8022797]"
284,"[70.1115826, 46.835677]"
285,"[40.1455747, 40.3374428]"
286,"[54.8657558, 50.8792701]"
287,"[149.793681, 148.455853]"
288,"[78.8965182, 78.4141613]"
289,"[42.8558419, 43.9807504]"
290,"[53.9346749, 55.2745772]"
291,"[61.4639024, 62.9834668]"
292,"[45.1131718, 45.1439452]"
293,"[44.6629104, 68.4146155]"
294,"[77.389512, 72.5667989]"
295,"[57.3620417, 56.9512956]"
296,"[53.3581797, 51.6036671]"
297,"[43.6613204, 43.5924735]"
298,"[43.0736906, 41.6456656]"
299,"[67.9704885, 88.5284347]"
300,"[50.3819595, 50.5067324]"
301,"[52.3343623, 46.3820325]"
302,"[40.1707425, 44.8823482]"
303,"[43.4440448, 42.1886919]"
304,"[44.3373954, 44.773632]"
305,"[43.4563266, 43.4015874]"
306,"[48.1492335, 44.3263655]"
307,"[42.4242304, 43.0956062]"
308,"[121.798475, 90.9102431]"
309,"[49.6664863, 46.791991]"
310,"[47.7704373, 44.7049959]"
311,"[56.9280661, 54.7726068]"
312,"[50.6896694, 53.6290926]"
313,"[49.2834159, 40.1376656]"
314,"[60.6769125, 61.5170002]"
315,"[58.2844236, 58.7194797]"
316,"[57.3443863, 62.7786442]"
317,"[43.164916, 42.6891766]"
318,"[50.3127601, 45.8121911]"
319,"[46.2716825, 45.7741343]"
320,"[44.1925399, 43.050658]"
321,"[49.3880384, 46.4828691]"
322,"[55.0337247, 53.5870698]"
323,"[50.3812475, 48.8414998]"
324,"[47.6524146, 47.9316913]"
325,"[42.3073972, 43.3034224]"
326,"[41.4951674, 42.5261233]"
327,"[44.5708605, 43.9193942]"
328,"[67.4100446, 67.091786]"
329,"[50.1875607, 50.1690589]"
330,"[44.1026615, 43.5469633]"
331,"[90.5810464, 89.1238047]"
332,"[55.9300002, 53.918183]"
333,"[51.2028258, 39.7516737]"
334,"[56.5319301, 49.6148467]"
335,"[61.0995624, 54.3803798]"
336,"[52.4722532, 53.9835225]"
337,"[49.2839561, 48.682233]"
338,"[123.073804, 122.163255]"
339,"[74.4392561, 78.0554783]"
340,"[42.5374882, 41.6430231]"
341,"[89.464951, 70.2060779]"
342,"[49.1771694, 54.3697118]"
343,"[58.6708923, 66.17728]"
344,"[67.4120171, 62.405271]"
345,"[51.0834283, 48.2889105]"
346,"[57.9897511, 52.0722686]"
347,"[62.2802712, 101.361689]"
348,"[65.2486783, 40.589611]"
349,"[52.6391043, 56.5211678]"
350,"[61.1025613, 64.2736728]"
351,"[59.7005809, 58.6422027]"
352,"[54.0988242, 51.002013]"
353,"[92.315664, 92.4123193]"
354,"[50.4950766, 47.2448785]"
355,"[40.8574289, 39.6768654]"
356,"[50.0151491, 47.6350841]"
357,"[40.7961859, 40.6020482]"
358,"[78.4784694, 76.5081523]"
359,"[51.1132628, 51.6798422]"
360,"[82.5512759, 79.4230425]"
361,"[54.8649396, 52.6683076]"
362,"[40.4577242, 41.215767]"
363,"[44.0570654, 41.1308681]"
364,"[46.8218012, 40.3984633]"
365,"[60.9708052, 59.0579416]"
366,"[54.8541956, 56.2454134]"
367,"[40.7627233, 40.7450189]"
368,"[45.9143704, 53.9191846]"
369,"[45.5735303, 43.9323868]"
370,"[42.0836884, 40.6064178]"
371,"[47.4530091, 42.0095807]"
372,"[65.3111459, 44.4553915]"
373,"[81.4765021, 76.5532266]"
374,"[49.3903757, 48.094875]"
375,"[42.1281954, 41.4703793]"
376,"[50.7245857, 47.8028436]"
377,"[55.5572784, 44.397271]"
378,"[39.9167009, 54.0642754]"
379,"[44.6333007, 45.3979335]"
380,"[44.0629804, 43.9357553]"
381,"[48.9072804, 50.8564427]"
382,"[53.2601237, 53.2782071]"
383,"[47.6108088, 42.2443295]"
384,"[69.5131422, 73.974864]"
385,"[49.0869825, 47.346163]"
386,"[44.176523, 42.6019007]"
387,"[47.726075, 42.272424]"
388,"[41.2245641, 41.86241]"
389,"[45.1000292, 45.0623369]"
390,"[42.496481, 42.6076204]"
391,"[44.7132257, 42.9304734]"
392,"[43.4756229, 42.1451006]"
393,"[43.0538668, 44.5137339]"
394,"[42.3996421, 42.0387709]"
395,"[68.6986958, 59.2741435]"
396,"[54.0465802, 50.1911693]"
397,"[41.8275335, 47.0822543]"
398,"[43.9435333, 43.6900789]"
399,"[53.5020585, 57.2330516]"
400,"[58.2882751, 55.9342854]"
401,"[79.6876598, 71.0471157]"
402,"[53.2520032, 53.007728]"
403,"[43.0372927, 41.959889]"
404,"[50.470335, 49.2262709]"
405,"[52.8363373, 49.8009823]"
406,"[44.3398117, 42.3004836]"
407,"[47.1042171, 43.7867948]"
408,"[40.041944, 40.3267777]"
409,"[47.3817648, 42.7427282]"
410,"[43.7595511, 43.3275746]"
411,"[43.4156046, 42.1095418]"
412,"[40.694486, 39.9311143]"
413,"[51.9536216, 49.2798278]"
414,"[40.1529638, 40.6383082]"
415,"[68.7435503, 53.41806]"
416,"[63.7429364, 61.8467826]"
417,"[67.8090205, 57.1303151]"
418,"[45.533033, 45.1766126]"
419,"[40.8845262, 43.5250157]"
420,"[143.408063, 142.111586]"
421,"[76.5006375, 79.0668194]"
422,"[43.1519625, 42.3091789]"
423,"[67.8032588, 73.7138186]"
424,"[68.829349, 61.0689611]"
425,"[67.9097431, 66.1691311]"
426,"[49.7137974, 48.4922095]"
427,"[49.9210573, 45.7502286]"
428,"[51.3482146, 50.6834434]"
429,"[50.0313186, 49.1391242]"
430,"[48.2802375, 41.6925818]"
431,"[45.0905036, 44.0732801]"
432,"[42.3024771, 41.0811474]"
433,"[42.2034063, 41.2645682]"
434,"[40.9552948, 41.546687]"
435,"[50.7884318, 51.2994944]"
436,"[50.5679809, 51.2162444]"
437,"[52.0749272, 51.9559059]"
438,"[50.4043225, 49.504009]"
439,"[45.3427949, 42.2005428]"
440,"[45.7456994, 45.3599889]"
441,"[41.9974017, 41.7298422]"
442,"[41.5497693, 41.7767132]"
443,"[64.5441521, 64.6822984]"
444,"[75.6667253, 72.7511549]"
445,"[50.5370981, 50.6853763]"
446,"[50.7591563, 49.5142641]"
447,"[42.2821406, 41.1450099]"
448,"[56.4009859, 43.0582301]"
449,"[42.3109024, 40.7032519]"
450,"[44.9653013, 40.1585828]"
451,"[54.2975299, 53.257226]"
452,"[90.3093204, 90.3707108]"
453,"[48.7890778, 46.4768417]"
454,"[43.041418, 40.5917983]"
455,"[47.3006546, 46.1061395]"
456,"[68.9081108, 68.6672002]"
457,"[49.72419, 48.7534959]"
458,"[43.1007279, 42.0833197]"
459,"[43.4739048, 43.1145309]"
460,"[60.9093554, 68.3324691]"
461,"[51.2869879, 50.4073172]"
462,"[40.2874706, 40.8092948]"
463,"[41.7334141, 41.7757614]"
464,"[42.0481728, 42.9812157]"
465,"[52.98966, 52.6366311]"
466,"[59.5024726, 63.3971223]"
467,"[46.9882605, 45.3576129]"
468,"[44.7523265, 44.7659435]"
469,"[70.507446, 72.5910855]"
470,"[48.5245864, 47.6731103]"
471,"[42.6891044, 43.9862285]"
472,"[44.5523766, 43.8583432]"
473,"[45.1622818, 42.5279255]"
474,"[40.7425722, 41.8476082]"
475,"[42.6442374, 44.7850243]"
476,"[46.2636738, 44.8065567]"
477,"[55.4793589, 51.0859302]"
478,"[56.9428915, 55.0047448]"
479,"[47.4856282, 46.7831197]"
480,"[88.6884862, 81.462562]"
481,"[56.6043951, 55.6610399]"
482,"[44.2021784, 48.9825509]"
483,"[54.1657136, 52.873042]"
484,"[53.8222464, 49.8330678]"
485,"[49.8361018, 55.4316431]"
486,"[55.0004491, 50.5606398]"
487,"[44.3735217, 47.6728094]"
488,"[44.0832669, 45.269104]"
489,"[46.073768, 45.6556993]"
490,"[44.0762952, 42.82787]"
491,"[43.8130899, 44.2953199]"
492,"[42.3285591, 41.9300384]"
493,"[44.3180322, 42.9825026]"
494,"[53.1066148, 53.940047]"
495,"[56.6406715, 48.6034735]"
496,"[42.8336855, 43.3395779]"
497,"[55.1355922, 54.406861]"
498,"[51.3478922, 50.2935519]"
499,"[41.2118047, 39.7613881]"
