episode,state
64,"[112.576425, 179.64333]"
65,"[61.3623653, 60.4661862]"
66,"[77.4995374, 161.631294]"
67,"[154.165336, 102.10165]"
68,"[277.308336, 173.277003]"
69,"[165.894199, 94.4380809]"
70,"[84.8027403, 115.569162]"
71,"[91.2487792, 95.1041554]"
72,"[134.695356, 135.407505]"
73,"[96.5486006, 93.3022691]"
74,"[176.344437, 98.7163159]"
75,"[84.8468501, 90.5324915]"
76,"[118.813269, 160.357904]"
77,"[171.074243, 189.770637]"
78,"[80.1463277, 87.0664823]"
79,"[93.2284276, 53.8351686]"
80,"[49.2693723, 54.9742694]"
81,"[41.858642, 40.7851273]"
82,"[125.09176, 236.206908]"
83,"[48.7694948, 52.6853162]"
84,"[73.7300221, 43.0208692]"
85,"[54.6555092, 82.0208241]"
86,"[237.62559, 180.677702]"
87,"[94.7653958, 97.6809522]"
88,"[61.104387, 70.8404284]"
89,"[147.635553, 284.007967]"
90,"[96.1361894, 101.460401]"
91,"[68.8600249, 83.9859726]"
92,"[87.2376841, 82.8934478]"
93,"[50.3715716, 52.1748993]"
94,"[149.501019, 282.860704]"
95,"[148.837041, 141.727599]"
96,"[53.8997854, 56.5391403]"
97,"[94.4914342, 95.4467874]"
98,"[112.52792, 108.457575]"
99,"[96.7143935, 57.4413973]"
100,"[94.3068998, 75.6194458]"
101,"[79.6178842, 78.0056948]"
102,"[78.1569325, 54.34919]"
103,"[107.785719, 103.94135]"
104,"[71.2952343, 51.1579383]"
105,"[73.510664, 71.741202]"
106,"[99.4489875, 173.753378]"
107,"[50.0019038, 55.9101956]"
108,"[62.4471333, 58.9613146]"
109,"[81.2799302, 90.4428047]"
110,"[64.9817085, 62.80895]"
111,"[52.2899512, 60.3321623]"
112,"[47.6109873, 42.162124]"
113,"[54.5107307, 57.0450331]"
114,"[57.7107035, 52.4858105]"
115,"[88.52557, 98.0206542]"
116,"[287.474985, 150.979002]"
117,"[107.335942, 103.657188]"
118,"[72.4349036, 69.9882505]"
119,"[69.7012904, 70.7441365]"
120,"[54.636856, 55.2382013]"
121,"[47.3936264, 46.102196]"
122,"[43.1696836, 47.4280885]"
123,"[98.3670089, 141.260421]"
124,"[55.0952764, 57.7749534]"
125,"[53.8592828, 99.3089645]"
126,"[57.9117293, 53.1748863]"
127,"[136.461623, 144.889399]"
128,"[143.55944, 138.913578]"
129,"[59.6675924, 54.6397835]"
130,"[87.0506026, 42.3811451]"
131,"[69.9087746, 139.07579]"
132,"[61.2939704, 62.5025938]"
133,"[173.692409, 206.471237]"
134,"[88.1523905, 75.6435505]"
135,"[140.798974, 125.733874]"
136,"[170.728034, 162.417634]"
137,"[82.6555421, 80.0635571]"
138,"[54.4829919, 70.1468435]"
139,"[118.146992, 158.913292]"
140,"[53.4277957, 51.9250728]"
141,"[153.36765, 164.674828]"
142,"[90.5692241, 83.7751477]"
143,"[87.7745133, 58.3784167]"
144,"[60.4249837, 60.9527559]"
145,"[60.3472751, 58.1412561]"
146,"[173.157347, 177.93705]"
147,"[98.0096641, 109.325989]"
148,"[70.2843178, 72.412341]"
149,"[57.8114325, 56.5961242]"
150,"[87.7567926, 95.4692732]"
151,"[48.5169942, 54.8282867]"
152,"[73.3418462, 77.9448531]"
153,"[52.2960759, 53.0458058]"
154,"[50.7606061, 53.2434854]"
155,"[74.4378513, 88.455292]"
156,"[63.1722057, 58.8314002]"
157,"[51.9993247, 50.2921515]"
158,"[96.7973628, 105.10855]"
159,"[96.7430473, 87.2094609]"
160,"[153.946727, 119.692071]"
161,"[103.914288, 102.800325]"
162,"[101.692189, 103.084167]"
163,"[55.2666787, 55.1442626]"
164,"[45.6807874, 45.8724928]"
165,"[87.2277999, 99.4755139]"
166,"[48.9377277, 49.918361]"
167,"[94.0925565, 101.652392]"
168,"[92.7541354, 89.0618593]"
169,"[50.3116874, 49.0424237]"
170,"[140.224901, 159.319556]"
171,"[77.9454286, 79.1808959]"
172,"[50.2995351, 45.2079881]"
173,"[43.6431234, 41.9646071]"
174,"[50.8029661, 55.7526345]"
175,"[155.438526, 171.82342]"
176,"[77.2887399, 78.9281523]"
177,"[54.3299496, 71.3340639]"
178,"[44.5950401, 46.37514]"
179,"[105.671409, 108.599529]"
180,"[54.749556, 53.7970207]"
181,"[54.348353, 58.3924254]"
182,"[87.6909463, 89.5651104]"
183,"[57.895962, 55.6601785]"
184,"[102.859923, 110.620721]"
185,"[47.7739039, 46.9910325]"
186,"[40.7797906, 40.9259413]"
187,"[44.2174183, 43.8333304]"
188,"[48.5563789, 47.960457]"
189,"[52.1556351, 59.9981527]"
190,"[55.2802133, 61.1317059]"
191,"[73.0149174, 65.3737841]"
192,"[56.9704851, 60.6221926]"
193,"[41.8370247, 40.9482579]"
194,"[41.1412448, 44.1200212]"
195,"[61.5068128, 58.2265845]"
196,"[55.2026442, 52.0789492]"
197,"[51.4154405, 50.9596891]"
198,"[53.6215009, 59.2487293]"
199,"[42.5105146, 43.4772549]"
200,"[50.2111746, 47.042002]"
201,"[53.9407677, 45.4399224]"
202,"[90.3599293, 81.1304018]"
203,"[57.3764512, 56.4955677]"
204,"[101.682327, 103.972448]"
205,"[47.1225303, 47.9171745]"
206,"[51.3492484, 51.2382516]"
207,"[50.9753705, 49.1066408]"
208,"[52.1969699, 70.6967254]"
209,"[51.8182239, 49.8316284]"
210,"[84.2025395, 91.1834283]"
211,"[81.2194944, 79.2635787]"
212,"[70.4976786, 69.5953619]"
213,"[51.6074774, 54.0122094]"
214,"[109.34247, 119.682511]"
215,"[48.4338225, 47.422922]"
216,"[42.1929402, 41.73485]"
217,"[41.1078548, 40.5149951]"
218,"[61.9563021, 52.736476]"
219,"[55.5561198, 57.9550605]"
220,"[116.070239, 114.537829]"
221,"[53.1571603, 47.6386765]"
222,"[123.285312, 105.598087]"
223,"[48.2981423, 47.4220668]"
224,"[51.9794394, 51.5469463]"
225,"[52.4581898, 54.3003359]"
226,"[47.9679055, 48.3379148]"
227,"[88.2781641, 94.9954198]"
228,"[48.8197491, 46.8915864]"
229,"[42.8093864, 41.9290889]"
230,"[48.4760946, 48.2739539]"
231,"[47.2180239, 46.3632734]"
232,"[46.0027855, 48.7972373]"
233,"[108.661659, 106.973874]"
234,"[49.6552757, 48.137423]"
235,"[71.5472437, 76.0266652]"
236,"[53.9426885, 52.4650901]"
237,"[40.7205265, 56.8567095]"
238,"[42.2520852, 41.7501473]"
239,"[46.7800799, 44.784085]"
240,"[127.926548, 133.704766]"
241,"[93.0313953, 88.3376305]"
242,"[74.0318655, 77.8234304]"
243,"[117.02661, 189.483911]"
244,"[160.610235, 163.931008]"
245,"[85.1631924, 82.2212078]"
246,"[62.2407624, 61.091247]"
247,"[95.5200961, 96.7651591]"
248,"[53.1266886, 50.8202634]"
249,"[98.7235324, 108.760581]"
250,"[65.9918095, 68.3456117]"
251,"[92.0922903, 91.6654292]"
252,"[97.7366291, 96.7180014]"
253,"[56.970698, 55.8963047]"
254,"[68.0392406, 67.2373615]"
255,"[49.2796978, 48.6113621]"
256,"[87.3853604, 86.4087588]"
257,"[50.9257448, 49.5756112]"
258,"[41.4782141, 40.6825262]"
259,"[102.683824, 103.523992]"
260,"[56.4032287, 56.7412049]"
261,"[78.0092378, 76.2599521]"
262,"[48.4463086, 47.6564963]"
263,"[67.3822637, 67.557554]"
264,"[61.330402, 60.7603571]"
265,"[86.2182498, 84.2388863]"
266,"[50.6983161, 49.4116185]"
267,"[62.0541904, 61.1978851]"
268,"[66.1892846, 67.9071887]"
269,"[51.5151745, 52.5034558]"
270,"[45.5709743, 41.0803742]"
271,"[75.8411646, 75.9444417]"
272,"[60.4639602, 60.7690622]"
273,"[73.8853598, 70.5216821]"
274,"[108.674008, 105.825176]"
275,"[73.9483904, 74.0090185]"
276,"[55.4605811, 54.1913852]"
277,"[79.0784326, 50.005535]"
278,"[54.8147764, 57.6563586]"
279,"[44.3948762, 39.8646751]"
280,"[56.7508092, 56.6521067]"
281,"[55.9977696, 56.1286481]"
282,"[117.176561, 110.251142]"
283,"[53.2337402, 51.0519695]"
284,"[91.6742564, 89.2635356]"
285,"[49.8289613, 47.8340511]"
286,"[55.4229376, 62.6238659]"
287,"[112.114581, 100.76034]"
288,"[50.2829409, 47.4955065]"
289,"[45.8347545, 42.9054706]"
290,"[117.512626, 87.3742126]"
291,"[53.7296475, 51.3413425]"
292,"[54.5039179, 63.7163597]"
293,"[81.4351859, 84.4040338]"
294,"[50.7859125, 54.3637382]"
295,"[47.1473387, 46.8278279]"
296,"[69.8344889, 69.9472003]"
297,"[61.528356, 59.7264604]"
298,"[52.1029714, 50.9047738]"
299,"[57.2846532, 58.0118576]"
300,"[55.9729332, 54.7425929]"
301,"[43.1361268, 43.0228641]"
302,"[41.754165, 40.9803155]"
303,"[73.258685, 79.01055]"
304,"[50.9745859, 49.3934755]"
305,"[45.1016123, 44.1716435]"
306,"[46.2572583, 44.5206557]"
307,"[44.0338427, 43.1345591]"
308,"[84.9299816, 85.1767954]"
309,"[48.8722225, 50.6684302]"
310,"[40.9194387, 44.1447294]"
311,"[44.7713561, 42.9680932]"
312,"[45.1245719, 51.7029324]"
313,"[48.6553876, 46.6100716]"
314,"[44.1537626, 42.2652155]"
315,"[44.2253097, 43.5631118]"
316,"[44.8132863, 43.6558002]"
317,"[48.8314518, 44.5150183]"
318,"[62.5948622, 55.9211404]"
319,"[51.9440128, 48.9971573]"
320,"[52.9120922, 54.6482216]"
321,"[51.6486627, 56.2831107]"
322,"[47.7876757, 47.9764588]"
323,"[40.7442306, 40.0015764]"
324,"[46.8292516, 45.4543602]"
325,"[43.6097948, 43.0461968]"
326,"[41.2415413, 40.3800481]"
327,"[63.7230136, 66.6067]"
328,"[49.8912171, 48.252892]"
329,"[52.8343299, 54.3369886]"
330,"[53.5398168, 53.4609997]"
331,"[62.3003606, 66.0950431]"
332,"[50.5918121, 49.1457025]"
333,"[44.2340349, 43.4210391]"
334,"[43.1327062, 44.1097344]"
335,"[128.045422, 124.849976]"
336,"[87.009794, 86.0863757]"
337,"[39.9023596, 41.5606976]"
338,"[46.0863953, 62.0177819]"
339,"[43.7219029, 60.575975]"
340,"[58.0485007, 56.4573846]"
341,"[50.6011222, 50.5275561]"
342,"[45.1040585, 46.8242349]"
343,"[43.40843, 43.606547]"
344,"[64.3395535, 60.3919944]"
345,"[72.88701, 71.2766501]"
346,"[55.6932746, 58.4540524]"
347,"[97.3366361, 91.6765759]"
348,"[57.5304849, 56.5877607]"
349,"[52.5430438, 52.7298108]"
350,"[44.5822589, 46.3803436]"
351,"[42.6375325, 50.3884717]"
352,"[40.6709463, 41.0665611]"
353,"[57.1223133, 55.3228652]"
354,"[50.8831275, 54.2179678]"
355,"[49.3614838, 49.8376523]"
356,"[66.0044265, 64.9119584]"
357,"[53.8117144, 52.0883901]"
358,"[46.9780859, 46.2388657]"
359,"[70.9930776, 71.7557108]"
360,"[65.2742149, 62.3327731]"
361,"[54.1396192, 52.2807486]"
362,"[43.5910214, 48.0493706]"
363,"[41.4947386, 40.5319156]"
364,"[52.7496885, 51.5550482]"
365,"[60.3579398, 60.9257831]"
366,"[54.4472073, 52.9621495]"
367,"[77.2177771, 77.7036714]"
368,"[49.2233105, 47.4385231]"
369,"[41.8240597, 44.4501436]"
370,"[42.6802783, 41.8431887]"
371,"[43.4187294, 43.0919783]"
372,"[80.2825974, 76.3134801]"
373,"[69.8972869, 72.5319295]"
374,"[55.7770414, 52.7099007]"
375,"[58.4941901, 57.8597339]"
376,"[64.6599898, 62.6585597]"
377,"[56.9965811, 54.8856177]"
378,"[41.9472758, 47.7305568]"
379,"[46.8119572, 46.3802871]"
380,"[51.7796007, 52.1335021]"
381,"[53.202247, 48.2527669]"
382,"[46.4134986, 43.427019]"
383,"[51.7585287, 50.966871]"
384,"[63.1985228, 61.8717738]"
385,"[51.9994284, 57.1168037]"
386,"[41.196776, 39.8456962]"
387,"[46.7558716, 43.7049482]"
388,"[104.872689, 97.7505317]"
389,"[48.1869851, 47.3262204]"
390,"[52.3997308, 50.5934844]"
391,"[56.2920778, 54.3365455]"
392,"[46.2469306, 46.3142931]"
393,"[73.5255806, 69.7159082]"
394,"[56.4107778, 54.0573917]"
395,"[43.3394283, 41.3102323]"
396,"[42.5661687, 39.8082458]"
397,"[96.1579049, 83.5732539]"
398,"[61.3468223, 59.0339366]"
399,"[56.5187566, 62.5652288]"
400,"[111.453705, 108.855134]"
401,"[47.5429115, 46.1129629]"
402,"[81.0846936, 81.6211781]"
403,"[72.8156158, 71.0420471]"
404,"[55.1195606, 53.6230659]"
405,"[41.343052, 40.1841617]"
406,"[46.1563451, 45.3243192]"
407,"[88.0099442, 102.367984]"
408,"[50.5621687, 50.7994779]"
409,"[50.3768793, 49.7323357]"
410,"[118.231984, 130.525716]"
411,"[47.5952997, 46.2381157]"
412,"[44.3436446, 43.5618743]"
413,"[52.8273697, 52.2555052]"
414,"[55.2483445, 55.5813193]"
415,"[45.5934786, 43.2852671]"
416,"[74.174304, 71.0126731]"
417,"[65.164137, 64.6993449]"
418,"[50.5692493, 49.5617026]"
419,"[63.7988686, 59.2925904]"
420,"[69.6938698, 66.323472]"
421,"[54.0826903, 52.4652668]"
422,"[46.2118541, 45.6406008]"
423,"[42.9972202, 44.1416943]"
424,"[44.7203612, 43.5534442]"
425,"[41.0327149, 39.5523067]"
426,"[42.329496, 43.0843071]"
427,"[62.2313421, 55.8404317]"
428,"[68.7972489, 67.2178439]"
429,"[49.5165179, 47.6273485]"
430,"[48.71409, 47.3138303]"
431,"[42.2824685, 44.4545281]"
432,"[45.8689525, 44.2715072]"
433,"[45.0310887, 44.8674388]"
434,"[49.6747436, 48.4707673]"
435,"[40.6940673, 39.5982883]"
436,"[83.1936428, 87.2167266]"
437,"[49.8917342, 48.937271]"
438,"[68.7098068, 72.4861122]"
439,"[52.0733791, 55.0052752]"
440,"[71.3415875, 70.1993849]"
441,"[49.7639134, 47.8819278]"
442,"[52.5831028, 51.9985029]"
443,"[54.1825945, 52.2939297]"
444,"[42.9121918, 50.8050464]"
445,"[51.0121416, 50.1943378]"
446,"[170.297811, 168.702243]"
447,"[90.6223753, 85.6145098]"
448,"[55.7025606, 55.5935267]"
449,"[65.0631679, 60.4737878]"
450,"[52.5739618, 53.2332745]"
451,"[80.9428505, 83.0379615]"
452,"[59.8461929, 58.1597347]"
453,"[60.4165428, 58.9866785]"
454,"[56.3285098, 58.4970242]"
455,"[46.3776602, 46.2518113]"
456,"[72.4240459, 76.8765514]"
457,"[48.1163799, 47.1394979]"
458,"[40.169196, 41.8015373]"
459,"[40.5182587, 40.045549]"
460,"[58.3835055, 58.880933]"
461,"[62.0421996, 64.1408728]"
462,"[54.3762404, 53.7288893]"
463,"[49.8030253, 48.7437769]"
464,"[56.8987898, 54.6901419]"
465,"[44.1282827, 44.2956855]"
466,"[43.2778512, 42.9764641]"
467,"[43.9018059, 42.2152415]"
468,"[43.4986255, 44.0883831]"
469,"[43.448701, 43.1566481]"
470,"[39.8485334, 40.7517991]"
471,"[47.7289645, 47.5378768]"
472,"[43.2828923, 43.1949468]"
473,"[81.2636986, 77.8407814]"
474,"[51.2972016, 50.9024661]"
475,"[42.7921593, 41.4241459]"
476,"[45.0773909, 44.7420037]"
477,"[47.4866477, 47.4026204]"
478,"[40.6503767, 39.1936539]"
479,"[69.8173991, 65.9946747]"
480,"[76.1203009, 73.4240395]"
481,"[50.7806645, 50.65184]"
482,"[44.4916787, 43.0346486]"
483,"[41.8319705, 40.8863266]"
484,"[104.52681, 82.7182745]"
485,"[51.8416302, 50.2581016]"
486,"[68.6031312, 61.2267452]"
487,"[55.5631303, 62.0480645]"
488,"[44.445891, 44.5286887]"
489,"[56.4495283, 58.859626]"
490,"[73.8209375, 77.8371923]"
491,"[51.0065733, 50.0111636]"
492,"[42.0887414, 41.6041392]"
493,"[44.372551, 63.8025696]"
494,"[57.9705631, 55.805762]"
495,"[58.20566, 57.3015818]"
496,"[67.1903194, 62.1051529]"
497,"[50.3086719, 50.5605177]"
498,"[50.1383372, 49.6598213]"
499,"[51.6284854, 49.5437598]"
