episode,runTime_sec
0,2.8399434089660645
1,0.6579029560089111
2,0.9005661010742188
3,0.7514324188232422
4,0.6322174072265625
5,0.6220955848693848
6,0.6518778800964355
7,0.7310125827789307
8,0.6445233821868896
9,0.7012996673583984
10,0.6718966960906982
11,0.7030682563781738
12,0.6796038150787354
13,0.6742477416992188
14,0.7241711616516113
15,0.698305606842041
16,0.7245302200317383
17,0.8045580387115479
18,0.6508805751800537
19,0.666010856628418
20,0.6937506198883057
21,0.6648039817810059
22,0.7358708381652832
23,0.6891307830810547
24,0.8431150913238525
25,0.8183979988098145
26,0.7014572620391846
27,0.727424144744873
28,0.7396731376647949
29,0.7902956008911133
30,0.6861224174499512
31,0.7162787914276123
32,0.6863672733306885
33,0.7659339904785156
34,0.6845054626464844
35,0.700176477432251
36,0.8151230812072754
37,0.6933608055114746
38,0.7032327651977539
39,0.770897388458252
40,0.7410886287689209
41,0.6997723579406738
42,0.7503011226654053
43,0.7117385864257812
44,0.7912204265594482
45,0.7910525798797607
46,0.8521847724914551
47,0.8083336353302002
48,0.7784454822540283
49,0.7398495674133301
50,0.8954677581787109
51,0.775277853012085
52,0.7774569988250732
53,0.8336844444274902
54,0.8951437473297119
55,0.7504165172576904
56,0.7565062046051025
57,0.7510850429534912
58,0.8002827167510986
59,0.742598295211792
60,0.757068395614624
61,0.7633192539215088
62,0.8188495635986328
63,0.7947053909301758
64,0.8206822872161865
65,0.8054459095001221
66,0.8565888404846191
67,0.8734910488128662
68,0.8372442722320557
69,0.7452058792114258
70,0.8006918430328369
71,0.7634477615356445
72,0.7483174800872803
73,0.869359016418457
74,0.9272196292877197
75,0.7519979476928711
76,0.8043920993804932
77,0.7948923110961914
78,0.7483034133911133
79,0.7903733253479004
80,0.8259274959564209
81,0.7842392921447754
82,0.8737897872924805
83,0.8871815204620361
84,0.9424574375152588
85,0.8345615863800049
86,0.9252228736877441
87,0.8395106792449951
88,0.7665772438049316
89,0.8814578056335449
90,0.8452801704406738
91,0.830190896987915
92,0.8197543621063232
93,0.7586390972137451
94,0.8555135726928711
95,0.8395359516143799
96,0.7800166606903076
97,0.7738690376281738
98,0.8607380390167236
99,0.8435499668121338
100,0.7937576770782471
101,0.8032925128936768
102,0.8026309013366699
103,0.8207817077636719
104,0.7894082069396973
105,0.9757163524627686
106,0.8285861015319824
107,0.8893709182739258
108,0.8105294704437256
109,0.8032565116882324
110,0.7874977588653564
111,0.9137845039367676
112,0.7826511859893799
113,0.8325374126434326
114,0.8519089221954346
115,0.8134236335754395
116,0.7875661849975586
117,0.857424259185791
118,0.7930586338043213
119,0.7928853034973145
120,0.8745393753051758
121,0.8777611255645752
122,0.804131269454956
123,0.8757805824279785
124,0.9713292121887207
125,0.9188058376312256
126,0.8105876445770264
127,0.7838125228881836
128,0.7781233787536621
129,0.8979368209838867
130,0.9029176235198975
131,0.9496796131134033
132,0.8829054832458496
133,0.8076958656311035
134,0.8989667892456055
135,0.806053876876831
136,0.9144468307495117
137,0.9113860130310059
138,0.9462330341339111
139,0.8531074523925781
140,0.8997795581817627
141,0.903134822845459
142,0.9208438396453857
143,0.9389691352844238
144,0.8277785778045654
145,0.8392140865325928
146,0.8161613941192627
147,0.8073959350585938
148,0.8513281345367432
149,0.8772139549255371
150,0.8406050205230713
151,0.9023048877716064
152,0.8406078815460205
153,0.8122844696044922
154,0.9514658451080322
155,0.7971253395080566
156,0.9199979305267334
157,0.8264567852020264
158,0.819211483001709
159,0.927595853805542
160,0.8985671997070312
161,0.9521265029907227
162,0.8471143245697021
163,0.8283166885375977
164,0.8049013614654541
165,0.8309581279754639
166,0.8771281242370605
167,0.8518486022949219
168,0.8235697746276855
169,0.8279178142547607
170,0.8333325386047363
171,0.9289510250091553
172,0.8768291473388672
173,0.8315613269805908
174,0.8913867473602295
175,0.8641667366027832
176,0.9111731052398682
177,0.8615994453430176
178,0.8598628044128418
179,1.0067176818847656
180,0.9867954254150391
181,0.8822317123413086
182,0.8866631984710693
183,0.857154130935669
184,0.8781318664550781
185,0.8622584342956543
186,0.9675025939941406
187,0.8815486431121826
188,0.877485990524292
189,0.8224241733551025
190,0.8887832164764404
191,0.9029850959777832
192,0.8479657173156738
193,0.884990930557251
194,0.8539254665374756
195,0.8762147426605225
196,0.8949956893920898
197,1.0075767040252686
198,0.8933651447296143
199,0.8529722690582275
200,0.8795371055603027
201,0.8940026760101318
202,0.8477551937103271
203,0.8368887901306152
204,0.8327062129974365
205,0.9321658611297607
206,0.9736316204071045
207,0.8600761890411377
208,0.8639919757843018
209,0.9306094646453857
210,0.8797130584716797
211,0.8697075843811035
212,0.8976948261260986
213,0.8687930107116699
214,0.9105644226074219
215,1.12888503074646
216,0.9212861061096191
217,0.8582494258880615
218,0.9156365394592285
219,0.8749756813049316
220,0.9307146072387695
221,0.9492592811584473
222,0.9070799350738525
223,0.9017395973205566
224,0.8621008396148682
225,0.9066421985626221
226,0.9639012813568115
227,0.8808908462524414
228,0.9848411083221436
229,0.9115314483642578
230,0.8567533493041992
231,0.8807806968688965
232,1.0237603187561035
233,1.0062408447265625
234,0.8999855518341064
235,0.8816061019897461
236,0.8920300006866455
237,0.9020578861236572
238,0.953080415725708
239,0.9260845184326172
240,0.9132483005523682
241,0.8682074546813965
242,0.8913304805755615
243,0.8757321834564209
244,0.9400300979614258
245,0.9320700168609619
246,0.8872654438018799
247,0.9128541946411133
248,0.9015059471130371
249,0.9353699684143066
