episode,runTime_sec
0,2.703291177749634
1,0.6452360153198242
2,0.8731882572174072
3,0.6964647769927979
4,0.642052412033081
5,0.7402873039245605
6,0.8623039722442627
7,0.7492938041687012
8,0.6764237880706787
9,0.7003886699676514
10,0.7161543369293213
11,0.6965699195861816
12,0.723050594329834
13,0.8921406269073486
14,0.7768113613128662
15,0.6370282173156738
16,0.6616458892822266
17,0.7636556625366211
18,0.7437458038330078
19,0.6952495574951172
20,0.7632744312286377
21,0.6698291301727295
22,0.662750244140625
23,0.7296388149261475
24,0.6789517402648926
25,0.65309739112854
26,0.7260019779205322
27,0.7524726390838623
28,0.7443709373474121
29,0.7520232200622559
30,0.7389895915985107
31,0.7255980968475342
32,0.7297677993774414
33,0.7010869979858398
34,0.7583217620849609
35,0.7277786731719971
36,0.693248987197876
37,0.6749026775360107
38,0.7154784202575684
39,0.7250194549560547
40,0.8015153408050537
41,0.7440521717071533
42,0.6776235103607178
43,0.6985464096069336
44,0.7042226791381836
45,0.6786975860595703
46,0.803741455078125
47,0.6610665321350098
48,0.7739102840423584
49,0.7642741203308105
50,0.806666374206543
51,0.6658411026000977
52,0.8373472690582275
53,0.6719372272491455
54,0.6864016056060791
55,0.7426033020019531
56,0.7233939170837402
57,0.6812856197357178
58,0.7251012325286865
59,0.8063385486602783
60,0.7416391372680664
61,0.83778977394104
62,0.8582963943481445
63,0.6900100708007812
64,0.7002856731414795
65,0.7595338821411133
66,0.7278115749359131
67,0.7811598777770996
68,0.731022834777832
69,0.745969295501709
70,0.7204604148864746
71,0.7350814342498779
72,0.7024953365325928
73,0.7897782325744629
74,0.6981449127197266
75,0.7448339462280273
76,0.7635626792907715
77,0.7605860233306885
78,0.7446713447570801
79,0.8598654270172119
80,0.7089405059814453
81,0.7825372219085693
82,0.6944646835327148
83,0.9226729869842529
84,0.7093470096588135
85,0.7030880451202393
86,0.7981729507446289
87,0.7555408477783203
88,0.7040727138519287
89,0.8153018951416016
90,0.7770545482635498
91,0.7295243740081787
92,0.751154899597168
93,0.8134031295776367
94,0.752814769744873
95,0.7175211906433105
96,0.7476210594177246
97,0.7704904079437256
98,0.7478451728820801
99,0.8141238689422607
100,0.765190601348877
101,0.7952945232391357
102,0.7112689018249512
103,0.7320854663848877
104,0.9041249752044678
105,0.709730863571167
106,0.7553563117980957
107,0.7824435234069824
108,0.786400318145752
109,0.746091365814209
110,0.7215585708618164
111,0.7876772880554199
112,0.7986650466918945
113,0.7223975658416748
114,0.7591354846954346
115,0.8004856109619141
116,0.808978796005249
117,0.7112448215484619
118,0.7307412624359131
119,0.9504401683807373
120,0.7590053081512451
121,0.7421000003814697
122,0.7404413223266602
123,0.8212780952453613
124,0.7789938449859619
125,0.8186020851135254
126,0.8577907085418701
127,0.8182001113891602
128,0.7794802188873291
129,0.8635857105255127
130,0.8334956169128418
131,0.8503713607788086
132,0.8408238887786865
133,0.869736909866333
134,0.7491962909698486
135,0.737856388092041
136,0.7781152725219727
137,0.7646512985229492
138,0.7629272937774658
139,0.751976728439331
140,0.7954578399658203
141,0.75362229347229
142,0.7826335430145264
143,0.9449090957641602
144,0.7870786190032959
145,0.8582966327667236
146,0.9080820083618164
147,0.887059211730957
148,0.7365832328796387
149,0.8731238842010498
150,0.7258026599884033
151,0.7877426147460938
152,0.7500910758972168
153,0.8063418865203857
154,0.803657054901123
155,0.8354904651641846
156,0.8299636840820312
157,0.7649781703948975
158,0.7840955257415771
159,0.7583987712860107
160,0.8817031383514404
161,0.7738950252532959
162,0.8031711578369141
163,0.7949631214141846
164,0.8824303150177002
165,0.8380467891693115
166,0.842411994934082
167,0.7373738288879395
168,0.749565601348877
169,0.7560937404632568
170,0.8396904468536377
171,0.7711341381072998
172,0.779573917388916
173,0.8497207164764404
174,0.7542023658752441
175,0.7647836208343506
176,0.8687968254089355
177,0.8667664527893066
178,0.7839245796203613
179,0.7822551727294922
180,0.8045449256896973
181,0.7802109718322754
182,0.7542412281036377
183,0.9187607765197754
184,0.8581111431121826
185,0.8376104831695557
186,0.8096842765808105
187,0.8271138668060303
188,0.7647662162780762
189,0.9290447235107422
190,0.8051009178161621
191,0.8331973552703857
192,0.8561468124389648
193,0.8610026836395264
194,0.7647926807403564
195,0.8876731395721436
196,0.7710189819335938
197,0.7754292488098145
198,0.9495720863342285
199,0.7741036415100098
200,0.8040409088134766
201,0.8796279430389404
202,0.7706136703491211
203,0.929527759552002
204,0.8394412994384766
205,0.8207917213439941
206,0.8357992172241211
207,0.8819394111633301
208,0.8737139701843262
209,0.8024523258209229
210,0.844681978225708
211,0.8033757209777832
212,0.7943909168243408
213,0.9687364101409912
214,0.8035733699798584
215,0.7777252197265625
216,0.792245626449585
217,0.838712215423584
218,0.7991507053375244
219,0.8729631900787354
220,0.8598647117614746
221,0.8870298862457275
222,0.9458394050598145
223,0.8286154270172119
224,0.7915081977844238
225,0.9500205516815186
226,0.8785233497619629
227,0.8070852756500244
228,0.8483848571777344
229,0.8076980113983154
230,0.7826077938079834
231,0.9419035911560059
232,0.8069026470184326
233,0.8809700012207031
234,0.8417520523071289
235,0.8220987319946289
236,0.784684419631958
237,0.9069218635559082
238,0.8232238292694092
239,0.8312215805053711
240,0.7973544597625732
241,0.9181239604949951
242,0.7974121570587158
243,0.8627071380615234
244,0.8351771831512451
245,0.8467235565185547
246,0.891730546951294
