episode,runTime_sec
0,2.718113899230957
1,0.6876335144042969
2,0.8845069408416748
3,0.7309255599975586
4,0.717233419418335
5,0.7436559200286865
6,0.8957347869873047
7,0.6829540729522705
8,0.7089946269989014
9,0.7210941314697266
10,0.6795511245727539
11,0.6600289344787598
12,0.643310546875
13,0.7158265113830566
14,0.6884298324584961
15,0.7177526950836182
16,0.7728471755981445
17,0.6472470760345459
18,0.6505582332611084
19,0.6622662544250488
20,0.6485669612884521
21,0.8061928749084473
22,0.6493427753448486
23,0.6464099884033203
24,0.8125004768371582
25,0.7731139659881592
26,0.7218384742736816
27,0.6501402854919434
28,0.7464399337768555
29,0.6568074226379395
30,0.6454410552978516
31,0.8575601577758789
32,0.6553206443786621
33,0.6833484172821045
34,0.686429500579834
35,0.7419145107269287
36,0.7058451175689697
37,0.6659493446350098
38,0.6449179649353027
39,0.7427089214324951
40,0.6661748886108398
41,0.7155494689941406
42,0.6535489559173584
43,0.6679551601409912
44,0.6864230632781982
45,0.6425988674163818
46,0.6554784774780273
47,0.8290174007415771
48,0.80478835105896
49,0.7123985290527344
50,0.9099557399749756
51,0.6761224269866943
52,0.6937131881713867
53,0.7995524406433105
54,0.7412068843841553
55,0.7453956604003906
56,0.7447340488433838
57,0.7645068168640137
58,0.7060294151306152
59,0.6657919883728027
60,0.7630767822265625
61,0.7500565052032471
62,0.6782708168029785
63,0.701585054397583
64,0.7793450355529785
65,0.6908202171325684
66,0.6827864646911621
67,0.7311279773712158
68,0.7329988479614258
69,0.8551011085510254
70,0.9321129322052002
71,0.7295951843261719
72,0.6848604679107666
73,0.7510995864868164
74,0.7558689117431641
75,0.6980323791503906
76,0.6958355903625488
77,0.7082669734954834
78,0.7401044368743896
79,0.680112361907959
80,0.7709918022155762
81,0.7550406455993652
82,0.7079811096191406
83,0.7262279987335205
84,0.7393856048583984
85,0.8581132888793945
86,0.736567497253418
87,0.7317752838134766
88,0.7115240097045898
89,0.7468132972717285
90,0.7550859451293945
91,0.8529376983642578
92,0.7383475303649902
93,0.6972935199737549
94,0.7071163654327393
95,0.8114581108093262
96,0.7313089370727539
97,0.7746093273162842
98,0.7124807834625244
99,0.7417252063751221
100,0.7808501720428467
101,0.8235740661621094
102,0.7776710987091064
103,0.7560446262359619
104,0.767878532409668
105,0.7630925178527832
106,0.8080689907073975
107,0.7626066207885742
108,0.7334144115447998
109,0.7136497497558594
110,0.829063892364502
111,0.7756218910217285
112,0.8404951095581055
113,0.7235448360443115
114,0.7749578952789307
115,0.7584617137908936
116,0.8292665481567383
117,0.8135833740234375
118,0.7689657211303711
119,0.8632640838623047
120,0.7357101440429688
121,0.7212698459625244
122,0.7953319549560547
123,0.759864091873169
124,0.7351317405700684
125,0.7385654449462891
126,0.8389542102813721
127,0.8292937278747559
128,0.7315373420715332
129,0.7244570255279541
130,0.7837812900543213
131,0.8106415271759033
132,0.833946943283081
133,0.7789754867553711
134,0.8098263740539551
135,0.7546360492706299
136,0.7376129627227783
137,0.8632967472076416
138,0.8251817226409912
139,0.7592771053314209
140,0.743476390838623
141,0.9153022766113281
142,0.7921030521392822
143,0.7456269264221191
144,0.8457238674163818
145,1.0499615669250488
146,0.9166624546051025
147,0.7585136890411377
148,0.7539224624633789
149,0.7446284294128418
150,0.8494405746459961
151,0.8911640644073486
152,0.8261604309082031
153,0.8294050693511963
154,0.7113382816314697
155,0.7357010841369629
156,0.827479362487793
157,0.7921700477600098
158,0.7829005718231201
159,0.7826573848724365
160,0.8500113487243652
161,0.7511880397796631
162,0.8461546897888184
163,0.8750770092010498
164,0.7435967922210693
165,0.7521600723266602
166,0.7565302848815918
167,0.9405488967895508
168,0.7474381923675537
169,0.7514853477478027
170,0.7855045795440674
171,0.9071731567382812
172,0.894251823425293
173,0.9005939960479736
174,0.7581310272216797
175,0.8129847049713135
176,0.9716658592224121
177,0.89736008644104
178,0.8512387275695801
179,0.8565573692321777
180,0.8245694637298584
181,0.7680802345275879
182,0.8795018196105957
183,0.8503167629241943
184,0.8064141273498535
185,0.8709349632263184
186,0.768549919128418
187,0.7644705772399902
188,0.8720920085906982
189,0.8072769641876221
190,0.8783822059631348
191,0.915787935256958
192,0.7688288688659668
193,0.7573215961456299
194,0.9348344802856445
195,0.8198204040527344
196,0.7706868648529053
197,0.7583310604095459
198,0.8503429889678955
199,0.7798418998718262
200,0.8582377433776855
201,0.899573564529419
202,0.7740459442138672
203,0.8080422878265381
204,0.8658599853515625
205,0.8495373725891113
206,0.7878117561340332
207,0.9256942272186279
208,0.7790093421936035
209,0.7822380065917969
210,1.0115041732788086
211,0.7759323120117188
212,0.8396124839782715
213,0.9069578647613525
214,0.8228330612182617
215,0.8508796691894531
216,0.8466084003448486
217,0.8009438514709473
218,0.7991764545440674
219,0.864048957824707
220,0.7881062030792236
221,0.7936179637908936
222,0.8858983516693115
223,0.7874226570129395
224,0.7847006320953369
225,0.9402122497558594
226,0.8278861045837402
227,0.8124425411224365
228,1.0054283142089844
229,0.8643875122070312
230,0.8930306434631348
231,0.8390874862670898
232,0.7938408851623535
233,0.8165607452392578
234,0.8430371284484863
235,0.8547878265380859
236,0.791271448135376
237,0.8562250137329102
238,0.7920618057250977
239,0.86338210105896
240,0.9418971538543701
241,0.7943322658538818
242,0.8472352027893066
243,0.8892037868499756
244,0.8226964473724365
245,0.8111724853515625
246,0.9426414966583252
247,0.8624026775360107
248,0.9861376285552979
249,0.8192646503448486
250,0.868654727935791
251,0.8726375102996826
252,0.8210952281951904
253,0.8790652751922607
254,0.8235774040222168
255,0.8171505928039551
256,0.8260302543640137
257,0.8655858039855957
258,0.8371753692626953
259,0.936438798904419
260,0.9316985607147217
261,0.8956294059753418
262,0.8608615398406982
263,0.8612360954284668
264,0.9075026512145996
265,0.9215519428253174
266,0.9410192966461182
267,0.8841638565063477
268,0.8402411937713623
269,0.8492128849029541
270,0.8323390483856201
271,0.8304193019866943
272,0.8331873416900635
273,0.9453489780426025
274,0.8698704242706299
275,0.8255574703216553
276,0.9205176830291748
277,0.8558084964752197
278,0.8225345611572266
279,0.8629775047302246
280,0.8717048168182373
281,0.8467490673065186
282,1.049375295639038
283,0.8228926658630371
284,0.9456601142883301
285,0.9464249610900879
286,0.9391920566558838
287,0.8616573810577393
288,0.9795236587524414
289,0.8879029750823975
290,0.8583836555480957
291,0.8653473854064941
292,0.8429546356201172
293,0.857574462890625
294,0.9409034252166748
295,0.8511717319488525
296,0.8989531993865967
297,0.8894550800323486
298,0.8904829025268555
299,0.8935182094573975
300,0.9335832595825195
301,1.036221981048584
302,0.9218268394470215
303,0.9641275405883789
304,0.8501486778259277
305,0.9181373119354248
306,0.8575026988983154
307,0.9098210334777832
308,0.9312620162963867
309,1.0066208839416504
310,0.8827733993530273
311,0.9226903915405273
312,0.9060168266296387
313,0.8776426315307617
314,0.9228549003601074
315,0.8525702953338623
316,1.0555543899536133
317,0.9505829811096191
318,0.8634023666381836
319,0.9409744739532471
320,0.9352779388427734
321,0.8643972873687744
322,0.9104809761047363
323,0.8705809116363525
324,0.9409756660461426
325,0.8704197406768799
326,0.8694205284118652
327,0.8544466495513916
328,0.9353866577148438
329,0.9182069301605225
330,0.9991316795349121
331,0.9108667373657227
332,0.9709105491638184
333,0.9044802188873291
334,0.8638432025909424
335,1.0753235816955566
