episode,runTime_sec
0,2.7370524406433105
1,0.7460207939147949
2,0.8200845718383789
3,0.8162360191345215
4,0.6631636619567871
5,0.7009897232055664
6,0.6630661487579346
7,0.6875202655792236
8,0.647186279296875
9,0.7178134918212891
10,0.7273001670837402
11,0.7397851943969727
12,0.667687177658081
13,0.7403860092163086
14,0.719874382019043
15,0.7382550239562988
16,0.7205722332000732
17,0.7204971313476562
18,0.672295093536377
19,0.6781930923461914
20,0.7369608879089355
21,0.7717630863189697
22,0.6633689403533936
23,0.6617827415466309
24,0.6610870361328125
25,0.6875498294830322
26,0.7799484729766846
27,0.6458566188812256
28,0.7808244228363037
29,0.7662363052368164
30,0.6668431758880615
31,0.7380836009979248
32,0.6856541633605957
33,0.6777317523956299
34,0.6597905158996582
35,0.6738388538360596
36,0.7193090915679932
37,0.6389896869659424
38,0.7369382381439209
39,0.7051892280578613
40,0.6489856243133545
41,0.6683409214019775
42,0.7240273952484131
43,0.7980849742889404
44,0.6568121910095215
45,0.6641771793365479
46,0.6709256172180176
47,0.7402124404907227
48,0.7248189449310303
49,0.8194727897644043
50,0.9472537040710449
51,0.6787526607513428
52,0.6797637939453125
53,0.7784113883972168
54,0.7051982879638672
55,0.6444416046142578
56,0.7012760639190674
57,0.7160985469818115
58,0.687352180480957
59,0.6622390747070312
60,0.7352273464202881
61,0.7062339782714844
62,0.6737122535705566
63,0.757392406463623
64,0.6740171909332275
65,0.6919004917144775
66,0.720853328704834
67,0.7393887042999268
68,0.7043793201446533
69,0.7038900852203369
70,0.7886631488800049
71,0.7319293022155762
72,0.6963376998901367
73,0.7258453369140625
74,0.738677978515625
75,0.6971776485443115
76,0.7085258960723877
77,0.663123607635498
78,0.6899340152740479
79,0.6838898658752441
80,0.6778683662414551
81,0.6935698986053467
82,0.7060673236846924
83,0.7099206447601318
84,0.7769265174865723
85,0.7620391845703125
86,0.6929078102111816
87,0.7276413440704346
88,0.683598518371582
89,0.6911170482635498
90,0.7862682342529297
91,0.6792700290679932
92,0.7739064693450928
93,0.7765915393829346
94,0.8154556751251221
95,0.6914982795715332
96,0.7651352882385254
97,0.6991040706634521
98,0.6800427436828613
99,0.7401518821716309
100,0.708613395690918
101,0.7002696990966797
102,0.7079479694366455
103,0.7965152263641357
104,0.7512295246124268
105,0.7095949649810791
106,0.7005267143249512
107,0.8293960094451904
108,0.6912672519683838
109,0.7838668823242188
110,0.703944206237793
111,0.7040143013000488
112,0.7053391933441162
113,0.7429146766662598
114,0.7782235145568848
115,0.7729082107543945
116,0.718468189239502
117,0.7711591720581055
118,0.7368769645690918
119,0.7175018787384033
120,0.7008476257324219
121,0.7566056251525879
122,0.754091739654541
123,0.7408523559570312
124,0.754131555557251
125,0.7647995948791504
126,0.7167315483093262
127,0.6964991092681885
128,0.7537240982055664
129,0.7798290252685547
130,0.7040424346923828
131,0.7149131298065186
132,0.7607474327087402
133,0.773414134979248
134,0.7569282054901123
135,0.822930097579956
136,0.8210411071777344
137,0.7225923538208008
138,0.814824104309082
139,0.7244939804077148
140,0.7349889278411865
141,0.7246983051300049
142,0.776620626449585
